match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-brighton-hove-albion-vs-manchester-united,9,0.036,0,0.036,0.0
25-26-prem-brighton-hove-albion-vs-manchester-united,13,0.052,0,0.088,0.0
25-26-prem-brighton-hove-albion-vs-manchester-united,20,0.022,0,0.11,0.0
25-26-prem-brighton-hove-albion-vs-manchester-united,33,0,0.24,0.11,0.24
25-26-prem-brighton-hove-albion-vs-manchester-united,35,0,0.028,0.11,0.268
25-26-prem-brighton-hove-albion-vs-manchester-united,40,0.103,0,0.214,0.268
25-26-prem-brighton-hove-albion-vs-manchester-united,44,0,0.917,0.214,1.186
25-26-prem-brighton-hove-albion-vs-manchester-united,48,0,0.067,0.214,1.253
25-26-prem-brighton-hove-albion-vs-manchester-united,52,0,0.063,0.214,1.315
25-26-prem-brighton-hove-albion-vs-manchester-united,53,0,0.068,0.214,1.384
25-26-prem-brighton-hove-albion-vs-manchester-united,54,0,0.076,0.214,1.46
25-26-prem-brighton-hove-albion-vs-manchester-united,56,0,0.045,0.214,1.505
25-26-prem-brighton-hove-albion-vs-manchester-united,58,0.139,0,0.353,1.505
25-26-prem-brighton-hove-albion-vs-manchester-united,60,0.029,0.092,0.382,1.597
25-26-prem-brighton-hove-albion-vs-manchester-united,64,0.061,0,0.443,1.597
25-26-prem-brighton-hove-albion-vs-manchester-united,70,0.036,0,0.479,1.597
25-26-prem-brighton-hove-albion-vs-manchester-united,78,0,0.032,0.479,1.629
25-26-prem-brighton-hove-albion-vs-manchester-united,79,0.077,0,0.556,1.629
25-26-prem-brighton-hove-albion-vs-manchester-united,87,0.095,0,0.651,1.629
25-26-prem-brighton-hove-albion-vs-manchester-united,90,0.136,0.028,0.787,1.657
25-26-prem-burnley-vs-wolverhampton-wanderers,3,0,0.019,0.0,0.019
25-26-prem-burnley-vs-wolverhampton-wanderers,5,0,0.788,0.0,0.808
25-26-prem-burnley-vs-wolverhampton-wanderers,10,0.015,0,0.015,0.808
25-26-prem-burnley-vs-wolverhampton-wanderers,14,0,0.049,0.015,0.857
25-26-prem-burnley-vs-wolverhampton-wanderers,17,0.17,0,0.185,0.857
25-26-prem-burnley-vs-wolverhampton-wanderers,28,0,0.014,0.185,0.871
25-26-prem-burnley-vs-wolverhampton-wanderers,31,0,0.022,0.185,0.893
25-26-prem-burnley-vs-wolverhampton-wanderers,34,0,0.214,0.185,1.107
25-26-prem-burnley-vs-wolverhampton-wanderers,35,0,0.347,0.185,1.454
25-26-prem-burnley-vs-wolverhampton-wanderers,45,0.132,0,0.317,1.454
25-26-prem-burnley-vs-wolverhampton-wanderers,46,0.017,0,0.334,1.454
25-26-prem-burnley-vs-wolverhampton-wanderers,47,0.033,0,0.367,1.454
25-26-prem-burnley-vs-wolverhampton-wanderers,51,0,0.081,0.367,1.535
25-26-prem-burnley-vs-wolverhampton-wanderers,54,0,0.02,0.367,1.555
25-26-prem-burnley-vs-wolverhampton-wanderers,60,0.011,0,0.378,1.555
25-26-prem-burnley-vs-wolverhampton-wanderers,62,0.205,0,0.583,1.555
25-26-prem-burnley-vs-wolverhampton-wanderers,63,0,0.025,0.583,1.58
25-26-prem-burnley-vs-wolverhampton-wanderers,76,0.248,0,0.831,1.58
25-26-prem-burnley-vs-wolverhampton-wanderers,77,0.043,0,0.874,1.58
25-26-prem-burnley-vs-wolverhampton-wanderers,79,0.032,0,0.905,1.58
25-26-prem-burnley-vs-wolverhampton-wanderers,81,0,0.114,0.905,1.694
25-26-prem-burnley-vs-wolverhampton-wanderers,86,0,0.081,0.905,1.775
25-26-prem-burnley-vs-wolverhampton-wanderers,88,0.024,0,0.93,1.775
25-26-prem-burnley-vs-wolverhampton-wanderers,89,0.044,0.049,0.974,1.824
25-26-prem-burnley-vs-wolverhampton-wanderers,90,0.297,0.083,1.271,1.907
25-26-prem-crystal-palace-vs-arsenal,4,0,0.158,0.0,0.158
25-26-prem-crystal-palace-vs-arsenal,10,0,0.019,0.0,0.177
25-26-prem-crystal-palace-vs-arsenal,11,0,0.617,0.0,0.794
25-26-prem-crystal-palace-vs-arsenal,14,0,0.113,0.0,0.908
25-26-prem-crystal-palace-vs-arsenal,15,0.063,0,0.063,0.908
25-26-prem-crystal-palace-vs-arsenal,22,0,0.08,0.063,0.987
25-26-prem-crystal-palace-vs-arsenal,36,0,0.035,0.063,1.023
25-26-prem-crystal-palace-vs-arsenal,41,0,0.05,0.063,1.073
25-26-prem-crystal-palace-vs-arsenal,42,0,0.044,0.063,1.117
25-26-prem-crystal-palace-vs-arsenal,48,0,0.04,0.063,1.156
25-26-prem-crystal-palace-vs-arsenal,50,0.07,0,0.133,1.156
25-26-prem-crystal-palace-vs-arsenal,53,0.073,0,0.206,1.156
25-26-prem-crystal-palace-vs-arsenal,62,0,0.071,0.206,1.227
25-26-prem-crystal-palace-vs-arsenal,64,0.018,0,0.224,1.227
25-26-prem-crystal-palace-vs-arsenal,74,0,0.399,0.224,1.626
25-26-prem-crystal-palace-vs-arsenal,79,0,0.084,0.224,1.71
25-26-prem-crystal-palace-vs-arsenal,80,0,0.325,0.224,2.035
25-26-prem-crystal-palace-vs-arsenal,89,0.497,0,0.722,2.035
25-26-prem-crystal-palace-vs-arsenal,90,0.383,0.263,1.105,2.298
25-26-prem-fulham-vs-newcastle-united,1,0.029,0,0.029,0.0
25-26-prem-fulham-vs-newcastle-united,10,0.05,0,0.079,0.0
25-26-prem-fulham-vs-newcastle-united,15,0.021,0,0.1,0.0
25-26-prem-fulham-vs-newcastle-united,19,0.04,0,0.14,0.0
25-26-prem-fulham-vs-newcastle-united,20,0.781,0,0.921,0.0
25-26-prem-fulham-vs-newcastle-united,24,0.06,0,0.981,0.0
25-26-prem-fulham-vs-newcastle-united,28,0.064,0,1.044,0.0
25-26-prem-fulham-vs-newcastle-united,32,0,0.02,1.044,0.02
25-26-prem-fulham-vs-newcastle-united,33,0,0.105,1.044,0.125
