match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-arsenal-vs-everton,home,725,Hincapie,5,D,68.2,76.7
25-26-prem-arsenal-vs-everton,home,30,Havertz,29,F,71.1,25.8
25-26-prem-arsenal-vs-everton,home,1,D. Raya,1,G,15.0,44.7
25-26-prem-arsenal-vs-everton,home,19,G. Martinelli,11,F,67.7,74.8
25-26-prem-arsenal-vs-everton,home,26,M. Zubimendi,36,M,58.2,38.2
25-26-prem-arsenal-vs-everton,home,662,Mosquera,3,D,47.7,18.5
25-26-prem-arsenal-vs-everton,home,6,Saliba,2,D,46.3,30.6
25-26-prem-arsenal-vs-everton,home,16,Saka,7,F,67.9,20.3
25-26-prem-arsenal-vs-everton,home,8,J.Timber,12,D,55.5,21.5
25-26-prem-arsenal-vs-everton,home,18,Madueke,20,M,77.1,68.7
25-26-prem-arsenal-vs-everton,home,7,Calafiori,33,D,55.0,70.9
25-26-prem-arsenal-vs-everton,home,666,Gyökeres,14,F,60.6,44.3
25-26-prem-arsenal-vs-everton,home,700,Dowman,56,M,61.2,23.2
25-26-prem-arsenal-vs-everton,home,21,Rice,41,M,57.6,56.7
25-26-prem-arsenal-vs-everton,home,266,Eze,10,M,64.0,53.6
25-26-prem-arsenal-vs-everton,home,5,Gabriel,6,D,39.5,64.7
25-26-prem-arsenal-vs-everton,away,304,Iroegbunam,42,M,38.7,41.0
25-26-prem-arsenal-vs-everton,away,311,Beto,9,F,50.7,55.2
25-26-prem-arsenal-vs-everton,away,728,Röhl,34,M,35.5,68.2
25-26-prem-arsenal-vs-everton,away,305,Armstrong,45,M,78.7,40.5
25-26-prem-arsenal-vs-everton,away,243,George,19,F,81.2,55
25-26-prem-arsenal-vs-everton,away,299,Ndiaye,10,M,55.1,75.5
25-26-prem-arsenal-vs-everton,away,295,Keane,5,D,35.3,67.8
25-26-prem-arsenal-vs-everton,away,300,McNeil,7,M,43.5,21.6
25-26-prem-arsenal-vs-everton,away,310,Barry,11,F,64.2,51.0
25-26-prem-arsenal-vs-everton,away,303,Garner,37,M,37.8,21.2
25-26-prem-arsenal-vs-everton,away,302,Gana,27,M,37.1,64.1
25-26-prem-arsenal-vs-everton,away,292,V. Mykolenko,16,D,40.7,86.8
25-26-prem-arsenal-vs-everton,away,242,Dewsbury-Hall,22,M,51.3,63.9
25-26-prem-arsenal-vs-everton,away,293,O'Brien,15,D,29.1,37.4
25-26-prem-arsenal-vs-everton,away,287,Pickford,1,G,12.3,52.2
25-26-prem-brentford-vs-wolverhampton-wanderers,home,136,I. Thiago,9,F,54.6,59.2
25-26-prem-brentford-vs-wolverhampton-wanderers,home,27,Nelson,11,M,65.9,78.0
25-26-prem-brentford-vs-wolverhampton-wanderers,home,108,Ajer,20,D,34.5,79.4
25-26-prem-brentford-vs-wolverhampton-wanderers,home,129,Yarmoliuk,18,M,49.4,32.5
