id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
1,a,,,6.0,86,1.0,0,0.0,5,-5.0,36.2,5,1.0,75,7,4.4,53.0,4.0,4,303,4.0,72.0,7.0,0.7,12.5,0.0,3189599,39588,1263892,46708,5.0,5.0,0.0,0.04,0.04,10.12,0.0,0.0,0.0,0.6,266.8,110.0,16.0,10.3,373.0,3.0,0.0,761.0,88.0,27.8,253.0,16.0,,,,17,,David,Raya Martín,Raya,,,1530,0,0,9,10,0,0,0,1,0,27,17,94,,,,1.59,0.53,0.59,1.0,0.0,0,13,141
2,a,,,4.1,621,38.0,0,0.0,-4,4.0,0.4,268,35.0,0,0,0.0,583.0,78.0,0,0,0.0,523.0,72.0,0.0,0.0,0.0,11049,441,69175,828,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,78.0,0.0,564.0,67.0,0.0,533.0,52.0,0.0,577.0,78.0,,,,17,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
3,u,0.0,0.0,4.0,648,52.0,0,0.0,0,0.0,0.2,351,52.0,0,0,0.0,549.0,70.0,0,0,0.0,488.0,64.0,0.0,0.0,0.0,5545,0,45407,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,70.0,0.0,530.0,59.0,0.0,498.0,44.0,0.0,543.0,70.0,,,,17,,Karl,Hein,Hein,Has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
4,a,,,3.9,734,85.0,0,0.0,-1,1.0,0.3,316,43.0,0,0,0.0,519.0,55.0,0,0,0.0,458.0,49.0,0.0,0.0,0.0,26183,1843,23082,901,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,55.0,0.0,498.0,42.0,0.0,465.0,27.0,0.0,513.0,55.0,,,,17,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
5,d,25.0,25.0,6.2,77,3.0,0,0.0,2,-2.0,12.4,30,10.0,81,0,7.4,2.0,1.0,13,279,0.0,755.0,253.0,0.0,13.1,0.0,3889465,2450,4861810,61509,0.2,0.2,0.82,0.69,1.51,6.17,0.07,0.06,0.13,0.56,318.6,65.0,28.0,62.6,243.0,71.0,88.0,179.0,38.0,46.9,142.0,51.0,,,,17,,Gabriel,dos Santos Magalhães,Gabriel,Thigh injury - 25% chance of playing,,990,1,2,7,5,0,0,0,1,0,0,11,115,,,,0.0,0.64,0.45,1.0,9.09,12,88,15
6,a,100.0,100.0,5.9,99,7.0,0,0.0,-1,1.0,11.4,33,11.0,49,6,3.8,94.0,38.0,1,231,1.6,235.0,82.0,0.3,8.3,0.0,1159622,56950,1749070,10683,2.6,2.6,0.29,0.28,0.57,5.3,0.03,0.03,0.06,0.48,218.6,148.0,63.0,42.1,288.0,93.0,20.0,319.0,104.0,28.1,251.0,83.0,,,,17,,William,Saliba,Saliba,,,994,0,0,6,5,0,0,0,0,0,0,12,104,,,,0.0,0.54,0.45,1.09,6.61,12,61,48
7,a,100.0,100.0,5.7,121,12.0,0,0.0,2,-2.0,10.4,39,14.0,77,6,4.8,31.0,16.0,4,287,2.8,132.0,53.0,0.5,13.5,0.0,2494488,54941,1790567,15562,3.8,3.8,2.49,0.36,2.85,7.09,0.18,0.03,0.21,0.51,222.0,147.0,62.0,104.8,168.0,40.0,219.0,62.0,4.0,54.5,104.0,30.0,,,,17,,Riccardo,Calafiori,Calafiori,,,1256,1,2,9,7,0,0,0,5,0,0,16,124,,,,0.0,0.64,0.5,1.15,6.09,28,57,57
8,a,100.0,100.0,6.5,51,1.0,0,0.0,10,-10.0,33.7,6,2.0,86,6,5.1,19.0,10.0,7,314,2.8,135.0,54.0,0.4,13.2,0.0,5104997,115112,1582987,49695,3.8,3.8,3.76,0.81,4.57,8.76,0.25,0.05,0.3,0.57,311.2,73.0,32.0,228.9,62.0,14.0,277.0,38.0,1.0,81.9,34.0,2.0,,,,17,,Jurriën,Timber,J.Timber,,,1377,2,3,7,10,0,0,0,2,0,0,15,116,,,,0.0,0.46,0.65,0.98,5.62,43,43,57
9,u,0.0,0.0,5.4,168,21.0,0,0.0,-1,1.0,0.0,570,206.0,0,0,0.0,750.0,254.0,0,0,0.0,738.0,252.0,0.0,0.0,0.0,1119,0,10744,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,255.0,0.0,750.0,255.0,0.0,746.0,254.0,0.0,751.0,255.0,,,,17,,Jakub,Kiwior,Kiwior,has joined Porto on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
10,a,,,5.1,235,37.0,0,0.0,-4,4.0,1.7,145,57.0,9,0,0.8,460.0,156.0,0,28,0.4,358.0,127.0,0.1,1.8,0.0,120604,2224,414535,11353,1.4,1.4,0.05,0.05,0.1,2.5,0.02,0.02,0.04,1.15,19.4,403.0,152.0,33.1,310.0,103.0,14.0,342.0,116.0,6.6,387.0,134.0,,,,17,,Myles,Lewis-Skelly,Lewis-Skelly,,,195,0,0,0,3,0,0,0,2,0,0,0,17,,,,0.0,0.0,1.38,0.0,4.62,3,7,11
11,i,0.0,0.0,5.2,208,31.0,-1,1.0,-3,3.0,1.0,178,73.0,22,0,5.5,11.0,5.0,3,90,3.2,104.0,38.0,0.6,4.2,0.0,323903,56,304822,51822,0.0,0.0,0.37,0.42,0.79,3.52,0.12,0.14,0.26,1.13,89.2,288.0,110.0,66.8,234.0,67.0,34.0,290.0,93.0,19.0,302.0,101.0,,,,17,,Benjamin,White,White,Hamstring injury - Expected back 03 Jan,,280,0,1,2,2,0,0,0,0,0,0,4,30,,,,0.0,0.64,0.64,1.29,8.36,11,15,16
