match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-afc-bournemouth-vs-burnley,home,90,Scott,8,M,33.5,79.4
25-26-prem-afc-bournemouth-vs-burnley,home,697,Adli,21,F,90.4,23.2
25-26-prem-afc-bournemouth-vs-burnley,home,100,E. J. Kroupi,22,F,58.7,73.8
25-26-prem-afc-bournemouth-vs-burnley,home,87,Christie,10,M,58.3,71.3
25-26-prem-afc-bournemouth-vs-burnley,home,98,Enes Ünal,26,F,59.3,66.5
25-26-prem-afc-bournemouth-vs-burnley,home,72,M. Senesi,5,D,40.4,70.5
25-26-prem-afc-bournemouth-vs-burnley,home,86,Brooks,7,M,70.2,27.4
25-26-prem-afc-bournemouth-vs-burnley,home,67,Petrović,1,G,14.1,48.0
25-26-prem-afc-bournemouth-vs-burnley,home,713,A. Jiménez,20,D,55.0,16.3
25-26-prem-afc-bournemouth-vs-burnley,home,81,Kluivert,19,M,64.8,69.7
25-26-prem-afc-bournemouth-vs-burnley,home,97,Evanilson,9,F,70.0,38.8
25-26-prem-afc-bournemouth-vs-burnley,home,82,Semenyo,24,M,63.6,83.4
25-26-prem-afc-bournemouth-vs-burnley,home,84,Tavernier,16,M,58.4,32.6
25-26-prem-afc-bournemouth-vs-burnley,home,685,Diakité,18,D,41.3,32.7
25-26-prem-afc-bournemouth-vs-burnley,home,74,Truffert,3,D,43.0,87.5
25-26-prem-afc-bournemouth-vs-burnley,home,88,Cook,4,M,49.8,58.6
25-26-prem-afc-bournemouth-vs-burnley,away,214,M. Trésor,31,M,75.9,33.6
25-26-prem-afc-bournemouth-vs-burnley,away,206,Edwards,10,F,63.8,21.7
25-26-prem-afc-bournemouth-vs-burnley,away,680,Broja,27,F,62.6,22.9
25-26-prem-afc-bournemouth-vs-burnley,away,210,Tchaouna,17,F,47.8,34.1
25-26-prem-afc-bournemouth-vs-burnley,away,197,Sonne,22,D,44.4,7.1
25-26-prem-afc-bournemouth-vs-burnley,away,202,Bruun Larsen,,F,58.2,19.8
25-26-prem-afc-bournemouth-vs-burnley,away,200,Anthony,11,M,50.1,68.7
25-26-prem-afc-bournemouth-vs-burnley,away,215,Flemming,19,F,63.7,39.8
25-26-prem-afc-bournemouth-vs-burnley,away,190,Ekdal,18,D,29.8,63.1
25-26-prem-afc-bournemouth-vs-burnley,away,199,Worrall,4,D,32.0,37.2
25-26-prem-afc-bournemouth-vs-burnley,away,470,Dúbravka,1,G,10.9,47.7
25-26-prem-afc-bournemouth-vs-burnley,away,676,Ugochukwu,8,M,42.7,36.3
25-26-prem-afc-bournemouth-vs-burnley,away,205,Cullen,24,M,43.7,46.9
25-26-prem-afc-bournemouth-vs-burnley,away,187,Walker,2,D,54.2,15.9
25-26-prem-afc-bournemouth-vs-burnley,away,209,Laurent,29,M,33.1,20.4
25-26-prem-afc-bournemouth-vs-burnley,away,195,L. Pires,23,D,39.8,70.5
25-26-prem-aston-villa-vs-manchester-united,home,54,McGinn,7,M,55.8,23.2
25-26-prem-aston-villa-vs-manchester-united,home,50,E. Buendía,10,M,44.7,45.2
25-26-prem-aston-villa-vs-manchester-united,home,719,Lindelöf,3,D,23.8,65.3
25-26-prem-aston-villa-vs-manchester-united,home,39,Maatsen,22,D,36.0,78.0
25-26-prem-aston-villa-vs-manchester-united,home,64,Watkins,11,F,65.6,51.9
25-26-prem-aston-villa-vs-manchester-united,home,677,Guessand,29,F,65.2,31.8
25-26-prem-aston-villa-vs-manchester-united,home,44,Bogarde,26,M,40.4,47.4
25-26-prem-aston-villa-vs-manchester-united,home,37,Digne,12,D,21.6,85.9
25-26-prem-aston-villa-vs-manchester-united,home,53,Malen,17,F,70.8,60.7
