gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,bzzoiro_processed,tournament
25,2027-02-10T20:00:00,7.0,1920.97,,,91.0,1871.97,False,26-27-prem-aston-villa-vs-afc-bournemouth,/matches/afc-bournemouth-vs-aston-villa/2yooch#5795655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795655.0,False,False,,,,,,,,,,,,,,prem
25,2027-02-10T20:00:00,9.0,1661.48,,,14.0,1910.8,False,26-27-prem-coventry-city-vs-liverpool,/matches/liverpool-vs-coventry-city/2hatyh#5795656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795656.0,False,False,,,,,,,,,,,,,,prem
25,2027-02-10T20:00:00,31.0,1803.82,,,94.0,1836.59,False,26-27-prem-crystal-palace-vs-brentford,/matches/crystal-palace-vs-brentford/38a4jj#5795657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795657.0,False,False,,,,,,,,,,,,,,prem
25,2027-02-10T20:00:00,11.0,1803.43,,,2.0,1797.39,False,26-27-prem-everton-vs-leeds-united,/matches/leeds-united-vs-everton/2fdf72#5795658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795658.0,False,False,,,,,,,,,,,,,,prem
25,2027-02-10T20:00:00,54.0,1813.1,,,17.0,1822.17,False,26-27-prem-fulham-vs-nottingham-forest,/matches/fulham-vs-nottingham-forest/3c2cdu#5795659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795659.0,False,False,,,,,,,,,,,,,,prem
25,2027-02-10T20:00:00,88.0,1532.88,,,56.0,1735.93,False,26-27-prem-hull-city-vs-sunderland,/matches/sunderland-vs-hull-city/2fgcyx#5795660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795660.0,False,False,,,,,,,,,,,,,,prem
25,2027-02-10T20:00:00,40.0,1640.0,,,3.0,2063.76,False,26-27-prem-ipswich-town-vs-arsenal,/matches/arsenal-vs-ipswich-town/37uw12#5795661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795661.0,False,False,,,,,,,,,,,,,,prem
25,2027-02-10T20:00:00,1.0,1915.32,,,36.0,1842.01,False,26-27-prem-manchester-united-vs-brighton-hove-albion,/matches/brighton-hove-albion-vs-manchester-united/3goccs#5795662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795662.0,False,False,,,,,,,,,,,,,,prem
25,2027-02-10T20:00:00,4.0,1837.53,,,8.0,1831.1,False,26-27-prem-newcastle-united-vs-chelsea,/matches/chelsea-vs-newcastle-united/2wabz1#5795663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795663.0,False,False,,,,,,,,,,,,,,prem
25,2027-02-10T20:00:00,6.0,1777.31,,,43.0,1970.85,False,26-27-prem-tottenham-hotspur-vs-manchester-city,/matches/manchester-city-vs-tottenham-hotspur/2egtpx#5795664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795664.0,False,False,,,,,,,,,,,,,,prem
