gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
38,,91,1797.96,,,13,1594.68,False,24-25-prem-afc-bournemouth-vs-leicester-city,/matches/leicester-city-vs-afc-bournemouth/2cs4hk#4506593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506593,False,False
38,,54,1758.35,,,43,1912.99,False,24-25-prem-fulham-vs-manchester-city,/matches/manchester-city-vs-fulham/2s32rr#4506594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506594,False,False
38,,40,1580.8,,,21,1725.95,False,24-25-prem-ipswich-town-vs-west-ham-united,/matches/west-ham-united-vs-ipswich-town/2uigac#4506595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506595,False,False
38,,14,2000.5,,,31,1780.58,False,24-25-prem-liverpool-vs-crystal-palace,/matches/liverpool-vs-crystal-palace/2tmp8g#4506596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506596,False,False
38,,1,1750.27,,,7,1796.39,False,24-25-prem-manchester-united-vs-aston-villa,/matches/aston-villa-vs-manchester-united/3h9f6s#4506597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506597,False,False
38,,4,1821.0,,,11,1738.62,False,24-25-prem-newcastle-united-vs-everton,/matches/everton-vs-newcastle-united/2yo9qd#4506598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506598,False,False
38,,17,1772.66,,,8,1832.1,False,24-25-prem-nottingham-forest-vs-chelsea,/matches/chelsea-vs-nottingham-forest/2vn3ne#4506599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506599,False,False
38,,20,1541.17,,,3,1983.51,False,24-25-prem-southampton-vs-arsenal,/matches/southampton-vs-arsenal/2rlsz3#4506600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506600,False,False
38,,6,1796.24,,,36,1771.06,False,24-25-prem-tottenham-hotspur-vs-brighton-&-hove-albion,/matches/tottenham-hotspur-vs-brighton-hove-albion/2x42vj#4506601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506601,False,False
38,,39,1685.08,,,94,1755.56,False,24-25-prem-wolverhampton-wanderers-vs-brentford,/matches/wolverhampton-wanderers-vs-brentford/2ubp0j#4506602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506602,False,False
