match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-europa-league-aston-villa-vs-go-ahead-eagles,1,period,90,,,,,,,,,,,1,2,FT
25-26-europa-league-aston-villa-vs-go-ahead-eagles,2,injuryTime,90,,,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,3,card,89,,away,,,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,4,substitution,83,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,5,substitution,83,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,6,substitution,83,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,7,substitution,76,,home,44,Bogarde,54,McGinn,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,8,substitution,67,,home,456,Sancho,58,Kamara,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,9,substitution,67,,home,64,Watkins,53,Malen,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,10,substitution,66,,home,719,Lindelöf,47,Rogers,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,11,substitution,66,,home,59,Onana,36,Cash,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,12,goal,61,,away,,,,,,,,regular,1,2,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,13,period,45,,,,,,,,,,,1,1,HT
25-26-europa-league-aston-villa-vs-go-ahead-eagles,14,injuryTime,45,,,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,15,goal,42,,away,,,,,,,,regular,1,1,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,16,substitution,39,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,17,substitution,15,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,18,card,14,,away,,,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-go-ahead-eagles,19,goal,4,,home,677,Guessand,,,,,,regular,1,0,
