match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,R. Weijenberg,13,M,41.9,62.0
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,G. Nauber,7,D,35.2,32.5
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,A. Adelgaard,8,D,46.0,36.8
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,M. Meulensteen,39,M,24.8,45.7
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,M. Suray,42,M,46.5,70.5
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,K. Goudmijn,27,M,46.9,39.1
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,R. Margaret,33,F,50.2,25.8
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,D. James,41,D,43.7,81.3
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,M. Smit,32,F,57.5,50
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,M. Deijl,39,D,27.2,22.2
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,Y. Rahmouni,45,M,38.8,61.3
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,J. De Busser,65,G,7.4,50.7
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,J. Breum,12,M,50.2,41.1
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,E. Linthorst,4,M,39.8,54.7
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,C. Twigt,48,M,30.6,43.6
25-26-europa-league-aston-villa-vs-go-ahead-eagles,away,,J. Kramer,56,D,31.3,67.5
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,54,McGinn,20,M,67.3,56.9
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,53,Malen,6,F,84.1,46.8
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,64,Watkins,24,F,76.1,64.3
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,47,Rogers,32,M,79.0,30.8
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,,E. Martínez,41,G,12.0,51.2
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,677,Guessand,47,F,66.8,25.1
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,39,Maatsen,74,D,54.7,84.4
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,58,Kamara,41,M,59.3,39.1
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,36,Cash,35,D,73.4,21.1
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,41,Pau,79,D,46.6,72.7
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,44,Bogarde,70,M,59.2,35.2
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,40,Mings,79,D,46.7,41.1
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,59,Onana,62,M,54.9,59.1
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,719,Lindelöf,49,D,55.5,14.3
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,,E. Buendía,66,M,65.4,51.9
25-26-europa-league-aston-villa-vs-go-ahead-eagles,home,456,Sancho,58,M,72.9,77.5
