match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-afc-bournemouth-vs-newcastle-united,7,0.07,0,0.07,0.0
25-26-prem-afc-bournemouth-vs-newcastle-united,9,0.024,0,0.094,0.0
25-26-prem-afc-bournemouth-vs-newcastle-united,11,0,0.138,0.094,0.138
25-26-prem-afc-bournemouth-vs-newcastle-united,12,0,0.014,0.094,0.152
25-26-prem-afc-bournemouth-vs-newcastle-united,14,0,0.027,0.094,0.179
25-26-prem-afc-bournemouth-vs-newcastle-united,15,0.105,0,0.199,0.179
25-26-prem-afc-bournemouth-vs-newcastle-united,25,0,0.048,0.199,0.227
25-26-prem-afc-bournemouth-vs-newcastle-united,27,0.041,0,0.239,0.227
25-26-prem-afc-bournemouth-vs-newcastle-united,50,0.032,0,0.271,0.227
25-26-prem-afc-bournemouth-vs-newcastle-united,53,0.061,0,0.332,0.227
25-26-prem-afc-bournemouth-vs-newcastle-united,90,0.129,0,0.462,0.227
25-26-prem-arsenal-vs-manchester-city,9,0,0.426,0.0,0.426
25-26-prem-arsenal-vs-manchester-city,20,0,0.055,0.0,0.481
25-26-prem-arsenal-vs-manchester-city,32,0.119,0,0.119,0.481
25-26-prem-arsenal-vs-manchester-city,38,0,0.068,0.119,0.549
25-26-prem-arsenal-vs-manchester-city,41,0.101,0,0.22,0.549
25-26-prem-arsenal-vs-manchester-city,44,0.068,0,0.288,0.549
25-26-prem-arsenal-vs-manchester-city,45,0.035,0,0.324,0.549
25-26-prem-arsenal-vs-manchester-city,48,0.056,0,0.38,0.549
25-26-prem-arsenal-vs-manchester-city,50,0.113,0,0.493,0.549
25-26-prem-arsenal-vs-manchester-city,52,0.04,0,0.533,0.549
25-26-prem-arsenal-vs-manchester-city,56,0.041,0,0.573,0.549
25-26-prem-arsenal-vs-manchester-city,57,0,0.14,0.573,0.688
25-26-prem-arsenal-vs-manchester-city,60,0.059,0,0.633,0.688
25-26-prem-arsenal-vs-manchester-city,76,0.045,0,0.677,0.688
25-26-prem-arsenal-vs-manchester-city,81,0.015,0,0.692,0.688
25-26-prem-arsenal-vs-manchester-city,82,0,0.221,0.692,0.909
25-26-prem-arsenal-vs-manchester-city,90,0.196,0,0.888,0.909
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,8,0.744,0,0.744,0.0
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,25,0,0.07,0.744,0.07
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,27,0.109,0,0.853,0.07
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,28,0,0.067,0.853,0.137
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,31,0.019,0,0.872,0.137
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,41,0,0.08,0.872,0.218
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,42,0,0.045,0.872,0.263
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,43,0,0.587,0.872,0.85
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,58,0.032,0,0.904,0.85
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,62,0.073,0,0.977,0.85
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,64,0,0.062,0.977,0.911
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,68,0,0.05,0.977,0.961
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,70,0,0.154,0.977,1.115
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,76,0.016,0,0.993,1.115
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,79,0.09,0,1.083,1.115
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,80,0.066,0,1.149,1.115
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,81,0,0.064,1.149,1.179
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,84,0.043,0,1.192,1.179
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,87,0.103,0,1.295,1.179
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,88,0.024,0,1.32,1.179
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,90,0,0.021,1.32,1.199
25-26-prem-burnley-vs-nottingham-forest,2,0,0.022,0.0,0.022
25-26-prem-burnley-vs-nottingham-forest,13,0,0.009,0.0,0.031
25-26-prem-burnley-vs-nottingham-forest,14,0.02,0,0.02,0.031
25-26-prem-burnley-vs-nottingham-forest,17,0,0.013,0.02,0.044
25-26-prem-burnley-vs-nottingham-forest,18,0,0.02,0.02,0.063
