id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
137,a,0.0,0.0,4.4,578,,0,,-1,,0.4,257,,0,0,,,,0,0,0.0,,,0.0,0.0,,20221,1585,28516,1255,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,5,,Iwan,Morgan,Morgan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
1,a,0.0,0.0,5.5,138,,0,,0,,24.0,15,,26,2,,,,3,115,4.0,,,0.7,4.7,,907108,95889,475777,32409,4.0,4.0,0.0,0.03,0.03,3.3,,,,,116.8,,,10.0,,,0.0,,,12.6,,,,,,5,,David,Raya Martín,Raya,,,450,0,0,3,2,0,0,0,1,0,13,5,45,,,,,,,,,0,2,43
2,a,0.0,0.0,4.4,522,,0,,-1,,0.6,227,,0,0,,,,0,0,0.0,,,0.0,0.0,,5410,189,40551,1438,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,5,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
3,u,0.0,0.0,4.0,660,,0,,0,,0.4,272,,0,0,,,,0,0,0.0,,,0.0,0.0,,5545,0,27011,926,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,5,,Karl,Hein,Hein,Has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
4,a,0.0,0.0,4.0,699,,0,,0,,0.2,343,,0,0,,,,0,0,0.0,,,0.0,0.0,,11060,951,7713,511,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,5,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
5,a,0.0,0.0,6.1,84,,0,,1,,22.4,17,,25,2,,,,1,102,4.8,,,0.8,4.1,,912772,73868,503151,26778,4.8,4.8,0.26,0.04,0.3,3.3,,,,,99.2,,,8.6,,,21.0,,,12.9,,,,,,5,,Gabriel,dos Santos Magalhães,Gabriel,Thigh injury - 75% chance of playing,,450,0,0,3,2,0,0,0,0,0,0,5,46,,,,,,,,,5,30,11
281,a,0.0,0.0,4.5,463,,0,,0,,0.0,593,,0,0,,,,0,0,0.0,,,0.0,0.0,,1257,81,2176,118,-1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,5,,Kaden,Rodney,Rodney,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
562,a,0.0,0.0,4.4,597,,0,,-1,,0.4,258,,0,0,,,,0,0,0.0,,,0.0,0.0,,13596,823,32805,1166,-0.5,-0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,5,,Ahmed,Abdullahi,Abdullahi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
6,a,100.0,100.0,6.0,87,,0,,0,,12.5,33,,18,2,,,,1,71,2.2,,,0.4,3.0,,495053,14672,895791,15443,2.2,2.2,0.13,0.03,0.16,2.58,,,,,74.8,,,5.2,,,6.0,,,8.7,,,,,,5,,William,Saliba,Saliba,,,274,0,0,2,1,0,0,0,0,0,0,4,46,,,,,,,,,8,23,15
7,a,0.0,0.0,5.7,124,,0,,2,,14.1,26,,35,2,,,,3,103,5.5,,,1.0,6.1,,1440697,45082,269578,19302,5.5,5.5,1.57,0.09,1.66,2.55,,,,,93.0,,,44.2,,,89.0,,,22.6,,,,,,5,,Riccardo,Calafiori,Calafiori,Hip injury - 75% chance of playing,,381,1,2,3,2,0,0,0,2,0,0,5,36,,,,,,,,,8,12,16
8,a,0.0,0.0,5.8,116,,1,,3,,13.3,31,,35,1,,,,5,125,8.8,,,1.5,6.0,,1299536,94752,248446,19598,8.8,8.8,1.2,0.17,1.37,2.2,,,,,146.2,,,68.1,,,129.0,,,34.4,,,,,,5,,Jurriën,Timber,J.Timber,,,341,2,1,2,2,0,0,0,2,0,0,4,41,,,,,,,,,17,13,11
9,u,0.0,0.0,5.4,195,,0,,-1,,0.1,535,,0,0,,,,0,0,0.0,,,0.0,0.0,,1119,0,9007,209,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,5,,Jakub,Kiwior,Kiwior,has joined Porto on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
10,a,0.0,0.0,5.3,228,,0,,-2,,2.2,124,,2,0,,,,0,9,0.5,,,0.1,0.4,,35303,892,268854,7000,0.5,0.5,0.0,0.0,0.0,0.76,,,,,4.4,,,5.7,,,0.0,,,0.9,,,,,,5,,Myles,Lewis-Skelly,Lewis-Skelly,,,66,0,0,0,0,0,0,0,1,0,0,0,6,,,,,,,,,1,1,4
11,a,100.0,50.0,5.4,180,,0,,-1,,0.5,248,,6,0,,,,0,23,0.0,,,0.0,1.1,,23913,32,73648,2211,0.0,0.0,0.01,0.01,0.02,0.87,,,,,15.4,,,11.3,,,1.0,,,2.8,,,,,,5,,Benjamin,White,White,,,70,0,0,1,0,0,0,0,0,0,0,1,12,,,,,,,,,2,6,4
