gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,home_team_difficulty,away_team_difficulty,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_penalties_missed,away_penalties_missed,home_penalties_saved,away_penalties_saved,home_own_goals,away_own_goals,home_bonus_points,away_bonus_points
1,2024-08-18T15:30:00,8,1810.12,0.0,2.0,43,2050.57,,,True,24-25-prem-chelsea-vs-manchester-city,/matches/chelsea-vs-manchester-city/2d55kw#4506271,48.0,52.0,1.01,1.01,10.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,436.0,436.0,89.0,89.0,12.0,12.0,4.0,4.0,0.97,0.97,0.04,0.04,1.01,1.01,0.7,0.7,3.0,3.0,4.0,4.0,0.0,0.0,6.0,6.0,4.0,4.0,490.0,490.0,215.0,215.0,221.0,221.0,17.0,17.0,49.0,49.0,6.0,6.0,33.0,33.0,17.0,17.0,26.0,26.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,14.0,70.0,70.0,10.0,10.0,3.0,3.0,13.0,13.0,3.0,3.0,36.0,36.0,33.0,33.0,43.0,43.0,3.0,3.0,38.0,38.0,4.0,4.0,36.0,36.0,4506271,True,True,,,,,,,,
1,2024-08-18T13:00:00,94,1711.08,2.0,1.0,31,1759.71,,,True,24-25-prem-brentford-vs-crystal-palace,/matches/crystal-palace-vs-brentford/38a4jj#4506270,46.0,54.0,1.59,1.59,9.0,9.0,5.0,5.0,3.0,3.0,2.0,2.0,311.0,311.0,77.0,77.0,6.0,6.0,4.0,4.0,1.54,1.54,0.05,0.05,1.59,1.59,3.11,3.11,3.0,3.0,1.0,1.0,0.0,0.0,8.0,8.0,1.0,1.0,403.0,403.0,198.0,198.0,113.0,113.0,35.0,35.0,56.0,56.0,4.0,4.0,24.0,24.0,14.0,14.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,53.0,53.0,11.0,11.0,4.0,4.0,21.0,21.0,6.0,6.0,58.0,58.0,39.0,39.0,56.0,56.0,19.0,19.0,58.0,58.0,5.0,5.0,38.0,38.0,4506270,True,True,,,,,,,,
1,2024-08-17T11:30:00,40,1568.33,0.0,2.0,14,1900.69,,,True,24-25-prem-ipswich-town-vs-liverpool,/matches/liverpool-vs-ipswich-town/2ugv0q#4506264,38.0,62.0,0.45,0.45,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,272.0,272.0,78.0,78.0,9.0,9.0,2.0,2.0,0.17,0.17,0.28,0.28,0.45,0.45,0.24,0.24,2.0,2.0,3.0,3.0,0.0,0.0,5.0,5.0,2.0,2.0,347.0,347.0,173.0,173.0,99.0,99.0,19.0,19.0,40.0,40.0,2.0,2.0,25.0,25.0,14.0,14.0,17.0,17.0,5.0,5.0,3.0,3.0,0.0,0.0,10.0,10.0,50.0,50.0,9.0,9.0,6.0,6.0,28.0,28.0,3.0,3.0,51.0,51.0,40.0,40.0,59.0,59.0,11.0,11.0,38.0,38.0,3.0,3.0,38.0,38.0,4506264,True,True,,,,,,,,
1,2024-08-17T14:00:00,11,1706.85,0.0,3.0,36,1713.16,,,True,24-25-prem-everton-vs-brighton-&-hove-albion,/matches/everton-vs-brighton-hove-albion/2y16fs#4506266,38.0,62.0,0.45,0.45,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,266.0,266.0,77.0,77.0,8.0,8.0,1.0,1.0,0.45,0.45,0.01,0.01,0.45,0.45,0.05,0.05,4.0,4.0,4.0,4.0,0.0,0.0,6.0,6.0,3.0,3.0,344.0,344.0,153.0,153.0,113.0,113.0,45.0,45.0,55.0,55.0,4.0,4.0,24.0,24.0,27.0,27.0,18.0,18.0,7.0,7.0,1.0,1.0,1.0,1.0,11.0,11.0,48.0,48.0,13.0,13.0,2.0,2.0,11.0,11.0,2.0,2.0,54.0,54.0,36.0,36.0,51.0,51.0,18.0,18.0,58.0,58.0,5.0,5.0,31.0,31.0,4506266,True,True,,,,,,,,
1,2024-08-17T14:00:00,17,1647.71,1.0,1.0,91,1691.12,,,True,24-25-prem-nottingham-forest-vs-afc-bournemouth,/matches/afc-bournemouth-vs-nottingham-forest/2y4tjb#4506268,53.0,47.0,1.3,1.3,14.0,14.0,8.0,8.0,1.0,1.0,0.0,0.0,402.0,402.0,80.0,80.0,17.0,17.0,2.0,2.0,1.21,1.21,0.09,0.09,1.3,1.3,1.85,1.85,3.0,3.0,3.0,3.0,0.0,0.0,8.0,8.0,6.0,6.0,503.0,503.0,171.0,171.0,231.0,231.0,22.0,22.0,43.0,43.0,3.0,3.0,23.0,23.0,23.0,23.0,29.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,12.0,50.0,50.0,7.0,7.0,3.0,3.0,25.0,25.0,3.0,3.0,66.0,66.0,41.0,41.0,51.0,51.0,25.0,25.0,63.0,63.0,9.0,9.0,47.0,47.0,4506268,True,True,,,,,,,,
1,2024-08-16T19:00:00,1,1779.04,1.0,0.0,54,1716.28,,,True,24-25-prem-manchester-united-vs-fulham,/matches/fulham-vs-manchester-united/3cqww9#4506263,55.0,45.0,2.43,2.43,14.0,14.0,5.0,5.0,4.0,4.0,4.0,4.0,408.0,408.0,85.0,85.0,12.0,12.0,7.0,7.0,2.31,2.31,0.12,0.12,2.43,2.43,2.07,2.07,7.0,7.0,2.0,2.0,0.0,0.0,7.0,7.0,7.0,7.0,482.0,482.0,187.0,187.0,221.0,221.0,23.0,23.0,58.0,58.0,3.0,3.0,17.0,17.0,15.0,15.0,22.0,22.0,3.0,3.0,2.0,2.0,0.0,0.0,14.0,14.0,67.0,67.0,19.0,19.0,3.0,3.0,20.0,20.0,2.0,2.0,58.0,58.0,39.0,39.0,48.0,48.0,19.0,19.0,54.0,54.0,8.0,8.0,42.0,42.0,4506263,True,True,,,,,,,,
1,2024-08-17T14:00:00,4,1801.8,1.0,0.0,20,1599.6,,,True,24-25-prem-newcastle-united-vs-southampton,/matches/southampton-vs-newcastle-united/2weqvy#4506267,22.0,78.0,0.25,0.25,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,117.0,117.0,65.0,65.0,15.0,15.0,3.0,3.0,0.17,0.17,0.08,0.08,0.25,0.25,0.63,0.63,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,181.0,181.0,56.0,56.0,61.0,61.0,12.0,12.0,31.0,31.0,1.0,1.0,8.0,8.0,11.0,11.0,14.0,14.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,14.0,88.0,88.0,4.0,4.0,11.0,11.0,34.0,34.0,3.0,3.0,40.0,40.0,33.0,33.0,49.0,49.0,7.0,7.0,44.0,44.0,1.0,1.0,17.0,17.0,4506267,True,True,,,,,,,,
1,2024-08-17T16:30:00,21,1726.24,1.0,2.0,7,1770.44,,,True,24-25-prem-west-ham-united-vs-aston-villa,/matches/west-ham-united-vs-aston-villa/2yexzh#4506269,52.0,48.0,2.46,2.46,14.0,14.0,3.0,3.0,4.0,4.0,3.0,3.0,352.0,352.0,84.0,84.0,18.0,18.0,5.0,5.0,1.61,1.61,0.06,0.06,1.67,1.67,1.32,1.32,7.0,7.0,4.0,4.0,0.0,0.0,11.0,11.0,3.0,3.0,417.0,417.0,212.0,212.0,140.0,140.0,27.0,27.0,52.0,52.0,5.0,5.0,20.0,20.0,14.0,14.0,26.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,71.0,71.0,6.0,6.0,6.0,6.0,22.0,22.0,1.0,1.0,43.0,43.0,29.0,29.0,37.0,37.0,14.0,14.0,52.0,52.0,4.0,4.0,40.0,40.0,4506269,True,True,,,,,,,,
1,2024-08-19T19:00:00,13,1643.67,1.0,1.0,6,1790.56,,,True,24-25-prem-leicester-city-vs-tottenham-hotspur,/matches/leicester-city-vs-tottenham-hotspur/2buxqa#4506272,30.0,70.0,1.05,1.05,7.0,7.0,3.0,3.0,2.0,2.0,1.0,1.0,211.0,211.0,77.0,77.0,11.0,11.0,2.0,2.0,0.94,0.94,0.11,0.11,1.05,1.05,1.32,1.32,3.0,3.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,275.0,275.0,136.0,136.0,75.0,75.0,9.0,9.0,24.0,24.0,8.0,8.0,53.0,53.0,16.0,16.0,11.0,11.0,2.0,2.0,1.0,1.0,0.0,0.0,15.0,15.0,68.0,68.0,10.0,10.0,6.0,6.0,38.0,38.0,5.0,5.0,49.0,49.0,41.0,41.0,47.0,47.0,8.0,8.0,47.0,47.0,7.0,7.0,44.0,44.0,4506272,True,True,,,,,,,,
1,2024-08-17T14:00:00,3,1946.9,2.0,0.0,39,1677.86,,,True,24-25-prem-arsenal-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-arsenal/2t3bl7#4506265,53.0,47.0,1.24,1.24,18.0,18.0,6.0,6.0,2.0,2.0,1.0,1.0,357.0,357.0,85.0,85.0,17.0,17.0,8.0,8.0,0.97,0.97,0.26,0.26,1.24,1.24,1.7,1.7,6.0,6.0,6.0,6.0,0.0,0.0,12.0,12.0,6.0,6.0,420.0,420.0,188.0,188.0,169.0,169.0,17.0,17.0,46.0,46.0,3.0,3.0,20.0,20.0,18.0,18.0,50.0,50.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,72.0,72.0,8.0,8.0,1.0,1.0,15.0,15.0,3.0,3.0,58.0,58.0,41.0,41.0,48.0,48.0,17.0,17.0,57.0,57.0,9.0,9.0,47.0,47.0,4506265,True,True,,,,,,,,
