id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
35,u,0.0,0.0,4.0,665,51.0,0,0.0,0,0.0,0.0,724,83.0,0,0,0.0,566.0,69.0,0,0,0.0,470.0,64.0,0.0,0.0,0.0,0,0,1219,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,69.0,0.0,550.0,58.0,0.0,513.0,43.0,0.0,558.0,69.0,,,,21,,Filip,Marschall,Marschall,Has joined Stevenage permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
688,a,,,3.9,743,80.0,0,0.0,-1,1.0,0.6,230,31.0,0,0,0.0,527.0,49.0,0,0,0.0,431.0,44.0,0.0,0.0,0.0,57419,949,38456,1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,49.0,0.0,510.0,36.0,0.0,471.0,21.0,0.0,520.0,49.0,,,,21,,James,Wright,Wright,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
190,a,,,3.9,742,219.0,0,0.0,-1,1.0,0.9,191,75.0,43,0,3.1,167.0,65.0,2,117,3.4,99.0,38.0,0.9,11.0,0.0,244021,1507,182632,4207,2.9,3.4,0.21,0.24,0.45,21.85,0.02,0.02,0.04,1.69,267.6,153.0,67.0,43.1,321.0,108.0,78.0,230.0,62.0,38.9,228.0,76.0,,,,21,,Hjalmar,Ekdal,Ekdal,,,1163,0,0,2,24,0,0,0,0,0,0,13,143,,,,0.0,0.15,1.86,1.01,9.98,19,110,31
776,a,,,4.5,499,309.0,0,0.0,0,0.0,0.0,790,352.0,0,0,0.0,725.0,306.0,0,0,0.0,662.0,263.0,0.0,0.0,0.0,108,31,44,18,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,306.0,0.0,720.0,306.0,0.0,703.0,301.0,0.0,725.0,306.0,,,,21,,Oliver,Pimlott,Pimlott,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
146,a,100.0,100.0,4.5,398,72.0,0,0.0,0,0.0,0.9,189,73.0,48,3,2.4,254.0,100.0,0,242,2.2,181.0,70.0,0.5,10.7,0.0,127016,3037,175145,2463,2.2,1.7,0.66,0.26,0.92,28.39,0.03,0.01,0.04,1.46,374.0,74.0,32.0,65.8,268.0,82.0,75.0,238.0,64.0,51.7,166.0,54.0,,1.0,,21,,Lewis,Dunk,Dunk,,,1755,0,1,4,27,0,0,0,8,0,0,19,184,,,,0.0,0.21,1.38,0.97,7.28,22,120,85
296,a,100.0,100.0,4.4,524,114.0,0,0.0,-1,1.0,0.0,641,223.0,10,1,3.3,137.0,53.0,0,33,2.0,198.0,76.0,0.5,2.3,0.0,2812,141,4082,259,2.0,2.0,0.03,0.0,0.03,1.02,0.04,0.0,0.04,1.21,23.0,415.0,158.0,1.7,432.0,159.0,17.0,360.0,127.0,4.1,427.0,156.0,,,,21,,Nathan,Patterson,Patterson,,,76,0,0,1,0,0,0,0,0,0,0,1,12,,,,0.0,1.18,0.0,1.18,14.21,4,8,2
80,a,100.0,100.0,4.0,693,188.0,0,0.0,0,0.0,0.2,351,128.0,3,0,1.0,428.0,160.0,0,2,0.2,354.0,133.0,0.0,0.8,0.0,16797,663,27786,659,0.2,0.2,0.0,0.0,0.0,1.62,0.0,0.0,0.0,4.29,1.8,463.0,167.0,2.5,428.0,157.0,2.0,412.0,155.0,0.6,461.0,164.0,,,,21,,Julio,Soler Barreto,Soler,,,34,0,0,0,2,0,0,0,0,0,0,0,1,,,,0.0,0.0,5.29,0.0,2.65,1,0,4
159,d,25.0,25.0,5.8,103,67.0,0,0.0,-2,2.0,0.0,734,316.0,0,0,0.0,785.0,349.0,0,0,0.0,771.0,340.0,0.0,0.0,0.0,615,14,2442,17,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,349.0,0.0,785.0,349.0,0.0,783.0,348.0,0.0,785.0,349.0,,,,21,,Solly,March,March,Knee injury - 25% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
756,a,,,4.5,503,312.0,0,0.0,0,0.0,0.0,732,315.0,0,0,0.0,727.0,308.0,0,0,0.0,664.0,265.0,0.0,0.0,0.0,1206,73,693,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,308.0,0.0,722.0,308.0,0.0,706.0,304.0,0.0,727.0,308.0,,,,21,,Malcom,DaCosta,DaCosta,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
741,u,0.0,100.0,4.5,481,66.0,0,0.0,0,0.0,0.1,435,63.0,0,0,0.0,713.0,76.0,0,0,0.0,649.0,66.0,0.0,0.0,0.0,27606,865,19313,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,76.0,0.0,707.0,75.0,0.0,690.0,75.0,0.0,712.0,76.0,,,,21,,Harry,Gray,Gray,has joined Rotherham United on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
175,a,,,4.4,545,326.0,0,0.0,-1,1.0,0.1,498,174.0,1,0,1.0,441.0,197.0,0,3,0.0,582.0,202.0,0.0,0.2,0.0,10549,111,13246,247,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,245.0,0.0,643.0,249.0,0.0,617.0,237.0,0.0,649.0,247.0,,,,21,,Joe,Knight,Knight,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
513,a,,,3.8,789,255.0,0,0.0,-2,2.0,0.3,333,122.0,1,0,1.0,426.0,158.0,0,5,0.0,404.0,157.0,0.0,0.3,0.0,24696,322,24195,1112,-1.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,1.26,15.6,429.0,161.0,0.6,445.0,164.0,0.0,445.0,177.0,1.6,449.0,163.0,,,,21,,Zach,Abbott,Abbott,,,45,0,0,0,1,0,0,0,0,0,0,0,7,,,,0.0,0.0,2.0,0.0,14.0,1,6,1
112,u,0.0,0.0,4.5,412,81.0,0,0.0,0,0.0,0.0,691,237.0,0,0,0.0,669.0,250.0,0,0,0.0,600.0,241.0,0.0,0.0,0.0,211,0,3893,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,249.0,0.0,660.0,250.0,0.0,637.0,249.0,0.0,666.0,250.0,,,,21,,Mads,Roerslev Rasmussen,Roerslev,Has joined Southampton permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
