match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-prem-afc-bournemouth-vs-nottingham-forest,1,85,,False,527,Awoniyi,save,assisted,left-foot,0.0226,0.0304,11.1,29.9,50.9,4.4,low-centre
25-26-prem-afc-bournemouth-vs-nottingham-forest,2,83,,True,86,Brooks,miss,regular,left-foot,0.0811,,18.5,49.5,40,5.6,right
25-26-prem-afc-bournemouth-vs-nottingham-forest,3,78,,False,515,Gibbs-White,block,corner,head,0.072,,7.1,45.2,50.9,19,low-centre
25-26-prem-afc-bournemouth-vs-nottingham-forest,4,77,,False,515,Gibbs-White,save,assisted,right-foot,0.065,0.6287,18.9,61.8,53.9,25.9,high-left
25-26-prem-afc-bournemouth-vs-nottingham-forest,5,77,,False,527,Awoniyi,save,assisted,right-foot,0.0851,0.1352,7.2,59.1,50.1,1.3,low-centre
25-26-prem-afc-bournemouth-vs-nottingham-forest,6,60,,True,74,Truffert,miss,assisted,left-foot,0.022,,21.8,28.6,53.6,76.4,high
25-26-prem-afc-bournemouth-vs-nottingham-forest,7,48,,False,508,N.Williams,block,set-piece,right-foot,0.0164,,24.2,50.1,50.5,19,low-centre
25-26-prem-afc-bournemouth-vs-nottingham-forest,8,41,,False,669,Ndoye,miss,assisted,left-foot,0.0524,,20.4,48.1,58.5,13.9,close-left
25-26-prem-afc-bournemouth-vs-nottingham-forest,9,40,,True,100,E. J. Kroupi,goal,fast-break,right-foot,0.0298,0.1591,27.9,51.8,53.9,8.9,low-left
25-26-prem-afc-bournemouth-vs-nottingham-forest,10,37,,True,84,Tavernier,block,regular,left-foot,0.0245,,14.2,32.8,49.7,19,low-centre
25-26-prem-afc-bournemouth-vs-nottingham-forest,11,36,,True,90,Scott,save,fast-break,right-foot,0.0334,0.0811,23.8,50.3,47.2,8.9,low-right
25-26-prem-afc-bournemouth-vs-nottingham-forest,12,34,,True,100,E. J. Kroupi,block,assisted,right-foot,0.0554,,20.9,57,49.7,19,low-centre
25-26-prem-afc-bournemouth-vs-nottingham-forest,13,28,,False,508,N.Williams,save,assisted,right-foot,0.0262,0.0205,18.3,29.7,49.3,20.3,high-centre
25-26-prem-afc-bournemouth-vs-nottingham-forest,14,25,,True,84,Tavernier,goal,corner,left-foot,0.0021,0.0253,0.7,99.5,50.8,25.3,high-centre
25-26-prem-afc-bournemouth-vs-nottingham-forest,15,20,,False,508,N.Williams,miss,corner,left-foot,0.0316,,20.1,56.3,64.2,77.8,high-left
25-26-prem-afc-bournemouth-vs-nottingham-forest,16,10,,True,84,Tavernier,miss,regular,left-foot,0.0388,,18.4,50.7,63.4,66.7,high-left
25-26-prem-afc-bournemouth-vs-nottingham-forest,17,10,,True,90,Scott,block,assisted,right-foot,0.0846,,13,54.6,48,19,low-right
25-26-prem-afc-bournemouth-vs-nottingham-forest,18,8,,True,82,Semenyo,save,regular,left-foot,0.032,0.1358,7.4,28.6,54.2,0.6,low-left
25-26-prem-afc-bournemouth-vs-nottingham-forest,19,8,,True,81,Kluivert,block,assisted,right-foot,0.0911,,13.8,38,52.7,19,low-left
25-26-prem-afc-bournemouth-vs-nottingham-forest,20,2,,True,84,Tavernier,save,assisted,left-foot,0.0211,0.162,22.9,67.9,45.5,10.1,low-right
25-26-prem-afc-bournemouth-vs-nottingham-forest,21,1,,True,100,E. J. Kroupi,miss,assisted,right-foot,0.062,,13.1,40.6,38.5,5.6,right
25-26-prem-arsenal-vs-crystal-palace,1,90,1,False,257,Lacroix,miss,regular,right-foot,0.0082,,31,51.4,37.5,80.6,high-right
