id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
1,a,0.0,0.0,5.7,120,,0,,2,,29.2,9,,46,6,,,,3,192,5.0,,,0.9,8.1,,1847613,51696,795927,9814,6.0,5.5,0.0,0.04,0.04,5.31,,,,,155.4,,,10.1,,,0.0,,,16.5,,,,,,9,,David,Raya Martín,Raya,,,810,0,0,6,3,0,0,0,1,0,16,9,86,,,,,,,,,0,8,78
2,a,0.0,0.0,4.2,608,,-1,,-3,,0.5,238,,0,0,,,,0,0,0.0,,,0.0,0.0,,7125,67,55445,655,1.0,0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,9,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
3,u,0.0,0.0,4.0,655,,0,,0,,0.3,310,,0,0,,,,0,0,0.0,,,0.0,0.0,,5545,0,37285,476,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,9,,Karl,Hein,Hein,Has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
4,a,0.0,0.0,4.0,682,,0,,0,,0.2,349,,0,0,,,,0,0,0.0,,,0.0,0.0,,14991,141,14305,348,1.0,0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,9,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
5,a,100.0,75.0,6.4,65,,0,,4,,35.4,4,,68,9,,,,11,234,10.8,,,1.7,10.6,,2807775,81793,868880,40944,11.8,8.5,0.82,0.14,0.96,5.31,,,,,261.2,,,35.9,,,80.0,,,37.7,,,,,,9,,Gabriel,dos Santos Magalhães,Gabriel,Thigh injury - 75% chance of playing,,810,1,1,6,3,0,0,0,0,0,0,9,98,,,,,,,,,10,74,14
6,a,100.0,100.0,6.0,87,,0,,0,,12.7,34,,32,1,,,,1,145,3.5,,,0.6,5.3,,719489,21468,1118062,15051,4.5,4.0,0.13,0.19,0.32,3.79,,,,,133.2,,,23.5,,,10.0,,,16.7,,,,,,9,,William,Saliba,Saliba,,,544,0,0,4,1,0,0,0,0,0,0,7,71,,,,,,,,,8,37,26
7,a,0.0,0.0,5.8,115,,0,,3,,15.4,25,,54,6,,,,3,181,4.8,,,0.8,9.3,,1909081,35476,570548,9971,5.8,5.3,1.95,0.19,2.14,4.34,,,,,122.6,,,78.2,,,129.0,,,32.9,,,,,,9,,Riccardo,Calafiori,Calafiori,Hip injury - 75% chance of playing,,695,1,2,6,3,0,0,0,3,0,0,9,71,,,,,,,,,12,23,36
8,a,0.0,0.0,6.0,86,,0,,5,,22.9,14,,60,6,,,,7,230,6.2,,,1.0,10.0,,2672829,99120,491920,7804,7.2,6.7,1.89,0.6,2.49,4.21,,,,,219.6,,,171.6,,,191.0,,,58.4,,,,,,9,,Jurriën,Timber,J.Timber,,,701,2,2,5,3,0,0,0,2,0,0,8,80,,,,,,,,,29,24,27
9,u,0.0,0.0,5.4,180,,0,,-1,,0.1,563,,0,0,,,,0,0,0.0,,,0.0,0.0,,1119,0,10285,34,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,9,,Jakub,Kiwior,Kiwior,has joined Porto on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
307,a,0.0,0.0,4.4,548,,0,,-1,,0.0,589,,0,0,,,,0,0,0.0,,,0.0,0.0,,2387,39,3523,64,0.5,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,9,,Coby,Ebere,Ebere,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
