gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,home_team_difficulty,away_team_difficulty,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_penalties_missed,away_penalties_missed,home_penalties_saved,away_penalties_saved,home_own_goals,away_own_goals,home_bonus_points,away_bonus_points
9,2024-10-25T19:00:00,13,1673.1,1.0,3.0,17,1698.97,,,True,24-25-prem-leicester-city-vs-nottingham-forest,/matches/leicester-city-vs-nottingham-forest/2ssmph#4506413,64.0,36.0,0.76,0.76,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,482.0,482.0,86.0,86.0,16.0,16.0,6.0,6.0,0.75,0.75,0.01,0.01,0.76,0.76,0.97,0.97,7.0,7.0,3.0,3.0,0.0,0.0,5.0,5.0,6.0,6.0,560.0,560.0,212.0,212.0,270.0,270.0,20.0,20.0,53.0,53.0,7.0,7.0,27.0,27.0,23.0,23.0,27.0,27.0,0.0,0.0,5.0,5.0,0.0,0.0,10.0,10.0,71.0,71.0,6.0,6.0,6.0,6.0,26.0,26.0,2.0,2.0,53.0,53.0,29.0,29.0,37.0,37.0,24.0,24.0,62.0,62.0,6.0,6.0,35.0,35.0,4506413,True,True,,,,,,,,
9,2024-10-27T14:00:00,21,1738.76,2.0,1.0,1,1784.85,,,True,24-25-prem-west-ham-united-vs-manchester-united,/matches/west-ham-united-vs-manchester-united/2yi6pt#4506417,42.0,58.0,3.0,3.0,12.0,12.0,3.0,3.0,4.0,4.0,2.0,2.0,318.0,318.0,81.0,81.0,6.0,6.0,6.0,6.0,1.81,1.81,0.41,0.41,2.21,2.21,2.04,2.04,8.0,8.0,1.0,1.0,0.0,0.0,11.0,11.0,1.0,1.0,393.0,393.0,168.0,168.0,150.0,150.0,24.0,24.0,59.0,59.0,6.0,6.0,26.0,26.0,14.0,14.0,30.0,30.0,3.0,3.0,5.0,5.0,0.0,0.0,5.0,5.0,45.0,45.0,12.0,12.0,5.0,5.0,40.0,40.0,4.0,4.0,40.0,40.0,27.0,27.0,47.0,47.0,13.0,13.0,46.0,46.0,10.0,10.0,63.0,63.0,4506417,True,True,,,,,,,,
9,2024-10-27T14:00:00,31,1735.98,1.0,0.0,6,1834.85,,,True,24-25-prem-crystal-palace-vs-tottenham-hotspur,/matches/tottenham-hotspur-vs-crystal-palace/2sxee8#4506409,34.0,66.0,0.78,0.78,14.0,14.0,6.0,6.0,1.0,1.0,0.0,0.0,159.0,159.0,64.0,64.0,16.0,16.0,8.0,8.0,0.33,0.33,0.45,0.45,0.78,0.78,1.52,1.52,7.0,7.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,7.0,247.0,247.0,40.0,40.0,119.0,119.0,24.0,24.0,37.0,37.0,6.0,6.0,21.0,21.0,13.0,13.0,24.0,24.0,4.0,4.0,4.0,4.0,0.0,0.0,19.0,19.0,59.0,59.0,11.0,11.0,3.0,3.0,33.0,33.0,3.0,3.0,69.0,69.0,48.0,48.0,52.0,52.0,21.0,21.0,58.0,58.0,4.0,4.0,36.0,36.0,4506409,True,True,,,,,,,,
9,2024-10-26T14:00:00,36,1768.93,2.0,2.0,39,1662.2,,,True,24-25-prem-brighton-&-hove-albion-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-brighton-hove-albion/2xaiyv#4506406,51.0,49.0,1.31,1.31,19.0,19.0,6.0,6.0,2.0,2.0,1.0,1.0,393.0,393.0,87.0,87.0,12.0,12.0,9.0,9.0,1.02,1.02,0.29,0.29,1.31,1.31,1.48,1.48,5.0,5.0,8.0,8.0,0.0,0.0,13.0,13.0,6.0,6.0,452.0,452.0,183.0,183.0,210.0,210.0,30.0,30.0,67.0,67.0,6.0,6.0,23.0,23.0,14.0,14.0,35.0,35.0,2.0,2.0,3.0,3.0,0.0,0.0,10.0,10.0,59.0,59.0,9.0,9.0,5.0,5.0,21.0,21.0,5.0,5.0,49.0,49.0,38.0,38.0,44.0,44.0,11.0,11.0,42.0,42.0,11.0,11.0,48.0,48.0,4506406,True,True,,,,,,,,
9,2024-10-26T16:30:00,11,1709.86,1.0,1.0,54,1741.41,,,True,24-25-prem-everton-vs-fulham,/matches/everton-vs-fulham/2uevfp#4506410,40.0,60.0,0.79,0.79,10.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,304.0,304.0,79.0,79.0,8.0,8.0,4.0,4.0,0.73,0.73,0.06,0.06,0.79,0.79,1.31,1.31,3.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,2.0,2.0,383.0,383.0,172.0,172.0,132.0,132.0,19.0,19.0,37.0,37.0,6.0,6.0,35.0,35.0,19.0,19.0,17.0,17.0,4.0,4.0,1.0,1.0,0.0,0.0,12.0,12.0,63.0,63.0,8.0,8.0,2.0,2.0,26.0,26.0,2.0,2.0,52.0,52.0,34.0,34.0,53.0,53.0,18.0,18.0,69.0,69.0,7.0,7.0,54.0,54.0,4506410,True,True,,,,,,,,
9,2024-10-26T14:00:00,94,1733.08,4.0,3.0,40,1583.63,,,True,24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,65.0,35.0,4.1,4.1,20.0,20.0,9.0,9.0,7.0,7.0,4.0,4.0,468.0,468.0,84.0,84.0,7.0,7.0,4.0,4.0,2.57,2.57,0.74,0.74,3.31,3.31,3.35,3.35,5.0,5.0,6.0,6.0,0.0,0.0,14.0,14.0,6.0,6.0,555.0,555.0,291.0,291.0,177.0,177.0,21.0,21.0,44.0,44.0,8.0,8.0,31.0,31.0,25.0,25.0,31.0,31.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,75.0,75.0,4.0,4.0,0.0,0.0,31.0,31.0,2.0,2.0,48.0,48.0,22.0,22.0,49.0,49.0,26.0,26.0,65.0,65.0,5.0,5.0,36.0,36.0,4506405,True,True,,,,,,,,
9,2024-10-27T14:00:00,8,1857.32,2.0,1.0,4,1814.04,,,True,24-25-prem-chelsea-vs-newcastle-united,/matches/chelsea-vs-newcastle-united/2wabz1#4506407,50.0,50.0,1.61,1.61,17.0,17.0,7.0,7.0,1.0,1.0,0.0,0.0,388.0,388.0,85.0,85.0,13.0,13.0,7.0,7.0,1.57,1.57,0.04,0.04,1.61,1.61,1.95,1.95,6.0,6.0,4.0,4.0,1.0,1.0,12.0,12.0,5.0,5.0,459.0,459.0,177.0,177.0,211.0,211.0,26.0,26.0,42.0,42.0,5.0,5.0,25.0,25.0,12.0,12.0,31.0,31.0,2.0,2.0,6.0,6.0,0.0,0.0,8.0,8.0,67.0,67.0,16.0,16.0,4.0,4.0,23.0,23.0,1.0,1.0,47.0,47.0,34.0,34.0,52.0,52.0,13.0,13.0,48.0,48.0,7.0,7.0,50.0,50.0,4506407,True,True,,,,,,,,
9,2024-10-26T14:00:00,7,1834.6,1.0,1.0,91,1728.61,,,True,24-25-prem-aston-villa-vs-afc-bournemouth,/matches/afc-bournemouth-vs-aston-villa/2yooch#4506404,57.0,43.0,1.81,1.81,18.0,18.0,8.0,8.0,3.0,3.0,2.0,2.0,362.0,362.0,83.0,83.0,12.0,12.0,9.0,9.0,1.05,1.05,0.76,0.76,1.81,1.81,3.23,3.23,5.0,5.0,5.0,5.0,0.0,0.0,13.0,13.0,5.0,5.0,438.0,438.0,185.0,185.0,177.0,177.0,18.0,18.0,42.0,42.0,6.0,6.0,29.0,29.0,14.0,14.0,34.0,34.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,5.0,45.0,45.0,11.0,11.0,3.0,3.0,15.0,15.0,2.0,2.0,43.0,43.0,30.0,30.0,48.0,48.0,13.0,13.0,45.0,45.0,6.0,6.0,55.0,55.0,4506404,True,True,,,,,,,,
9,2024-10-27T16:30:00,3,1971.06,2.0,2.0,14,1962.45,,,True,24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,45.0,55.0,0.92,0.92,9.0,9.0,3.0,3.0,2.0,2.0,0.0,0.0,306.0,306.0,80.0,80.0,14.0,14.0,1.0,1.0,0.45,0.45,0.47,0.47,0.92,0.92,1.74,1.74,4.0,4.0,2.0,2.0,0.0,0.0,5.0,5.0,4.0,4.0,383.0,383.0,140.0,140.0,166.0,166.0,21.0,21.0,46.0,46.0,3.0,3.0,23.0,23.0,15.0,15.0,33.0,33.0,2.0,2.0,2.0,2.0,0.0,0.0,11.0,11.0,65.0,65.0,7.0,7.0,2.0,2.0,24.0,24.0,2.0,2.0,55.0,55.0,37.0,37.0,49.0,49.0,18.0,18.0,62.0,62.0,6.0,6.0,50.0,50.0,4506403,True,True,,,,,,,,
9,2024-10-26T14:00:00,43,2073.37,1.0,0.0,20,1580.27,,,True,24-25-prem-manchester-city-vs-southampton,/matches/manchester-city-vs-southampton/2d9569#4506415,57.0,43.0,2.95,2.95,22.0,22.0,8.0,8.0,4.0,4.0,3.0,3.0,571.0,571.0,93.0,93.0,9.0,9.0,12.0,12.0,2.25,2.25,0.7,0.7,2.95,2.95,0.79,0.79,7.0,7.0,7.0,7.0,0.0,0.0,13.0,13.0,9.0,9.0,616.0,616.0,123.0,123.0,448.0,448.0,12.0,12.0,55.0,55.0,10.0,10.0,34.0,34.0,12.0,12.0,54.0,54.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,7.0,58.0,58.0,10.0,10.0,1.0,1.0,14.0,14.0,2.0,2.0,36.0,36.0,30.0,30.0,51.0,51.0,6.0,6.0,43.0,43.0,9.0,9.0,82.0,82.0,4506415,True,True,,,,,,,,
