match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-arsenal-vs-aston-villa,7,0.11,0,0.11,0.0
25-26-prem-arsenal-vs-aston-villa,13,0,0.343,0.11,0.343
25-26-prem-arsenal-vs-aston-villa,15,0.07,0,0.18,0.343
25-26-prem-arsenal-vs-aston-villa,17,0,0.009,0.18,0.352
25-26-prem-arsenal-vs-aston-villa,18,0,0.131,0.18,0.484
25-26-prem-arsenal-vs-aston-villa,20,0.111,0,0.291,0.484
25-26-prem-arsenal-vs-aston-villa,23,0.034,0,0.325,0.484
25-26-prem-arsenal-vs-aston-villa,35,0.041,0,0.367,0.484
25-26-prem-arsenal-vs-aston-villa,36,0.092,0,0.458,0.484
25-26-prem-arsenal-vs-aston-villa,48,0.408,0,0.866,0.484
25-26-prem-arsenal-vs-aston-villa,52,0.542,0,1.408,0.484
25-26-prem-arsenal-vs-aston-villa,59,0,0.01,1.408,0.494
25-26-prem-arsenal-vs-aston-villa,61,0.201,0,1.609,0.494
25-26-prem-arsenal-vs-aston-villa,63,0.055,0,1.664,0.494
25-26-prem-arsenal-vs-aston-villa,66,0.137,0,1.801,0.494
25-26-prem-arsenal-vs-aston-villa,69,0.093,0,1.895,0.494
25-26-prem-arsenal-vs-aston-villa,75,0,0.109,1.895,0.603
25-26-prem-arsenal-vs-aston-villa,78,0.088,0,1.983,0.603
25-26-prem-arsenal-vs-aston-villa,80,0.089,0,2.072,0.603
25-26-prem-arsenal-vs-aston-villa,81,0.359,0,2.431,0.603
25-26-prem-arsenal-vs-aston-villa,90,0.613,2.781,3.044,3.385
25-26-prem-brentford-vs-tottenham-hotspur,3,0,0.107,0.0,0.107
25-26-prem-brentford-vs-tottenham-hotspur,5,0.103,0,0.103,0.107
25-26-prem-brentford-vs-tottenham-hotspur,19,0.025,0,0.129,0.107
25-26-prem-brentford-vs-tottenham-hotspur,32,0,0.247,0.129,0.354
25-26-prem-brentford-vs-tottenham-hotspur,35,0.055,0,0.184,0.354
25-26-prem-brentford-vs-tottenham-hotspur,44,0,0.103,0.184,0.457
25-26-prem-brentford-vs-tottenham-hotspur,50,0,0.064,0.184,0.521
25-26-prem-brentford-vs-tottenham-hotspur,52,0,0.159,0.184,0.68
25-26-prem-brentford-vs-tottenham-hotspur,54,0.216,0,0.4,0.68
25-26-prem-brentford-vs-tottenham-hotspur,62,0.075,0,0.475,0.68
25-26-prem-brentford-vs-tottenham-hotspur,63,0.251,0,0.726,0.68
25-26-prem-brentford-vs-tottenham-hotspur,69,0.198,0,0.924,0.68
25-26-prem-brentford-vs-tottenham-hotspur,74,0,0.053,0.924,0.732
25-26-prem-brentford-vs-tottenham-hotspur,90,0,0.13,0.924,0.862
25-26-prem-burnley-vs-newcastle-united,2,0,0.06,0.0,0.06
25-26-prem-burnley-vs-newcastle-united,7,0,1.679,0.0,1.739
25-26-prem-burnley-vs-newcastle-united,22,0.054,0,0.054,1.739
25-26-prem-burnley-vs-newcastle-united,23,0.133,0,0.187,1.739
25-26-prem-burnley-vs-newcastle-united,29,0,0.183,0.187,1.922
25-26-prem-burnley-vs-newcastle-united,33,0,0.136,0.187,2.058
25-26-prem-burnley-vs-newcastle-united,37,0,0.03,0.187,2.088
25-26-prem-burnley-vs-newcastle-united,38,0,0.328,0.187,2.416
25-26-prem-burnley-vs-newcastle-united,40,0.145,0,0.332,2.416
25-26-prem-burnley-vs-newcastle-united,43,0,0.041,0.332,2.457
25-26-prem-burnley-vs-newcastle-united,45,0.019,0,0.351,2.457
25-26-prem-burnley-vs-newcastle-united,50,0.02,0,0.371,2.457
25-26-prem-burnley-vs-newcastle-united,55,0.104,0,0.475,2.457
25-26-prem-burnley-vs-newcastle-united,56,0,0.049,0.475,2.507
25-26-prem-burnley-vs-newcastle-united,59,0.127,0,0.601,2.507
25-26-prem-burnley-vs-newcastle-united,61,0.127,0,0.728,2.507
25-26-prem-burnley-vs-newcastle-united,65,0,0.025,0.728,2.531
25-26-prem-burnley-vs-newcastle-united,68,0.183,0,0.911,2.531
25-26-prem-burnley-vs-newcastle-united,72,0.054,0,0.965,2.531
25-26-prem-burnley-vs-newcastle-united,78,0,0.162,0.965,2.693
25-26-prem-burnley-vs-newcastle-united,79,0,0.285,0.965,2.978
25-26-prem-burnley-vs-newcastle-united,85,0.029,0,0.994,2.978
25-26-prem-burnley-vs-newcastle-united,86,0,0.027,0.994,3.005
25-26-prem-burnley-vs-newcastle-united,90,0.105,0.068,1.1,3.074
25-26-prem-chelsea-vs-afc-bournemouth,5,0,0.01,0.0,0.01
25-26-prem-chelsea-vs-afc-bournemouth,6,0,0.823,0.0,0.833
25-26-prem-chelsea-vs-afc-bournemouth,15,0.788,0,0.788,0.833
25-26-prem-chelsea-vs-afc-bournemouth,17,0,0.081,0.788,0.914
25-26-prem-chelsea-vs-afc-bournemouth,18,0,0.545,0.788,1.459
25-26-prem-chelsea-vs-afc-bournemouth,23,0.245,0,1.033,1.459
25-26-prem-chelsea-vs-afc-bournemouth,26,0,0.092,1.033,1.551
25-26-prem-chelsea-vs-afc-bournemouth,27,0,0.825,1.033,2.376
25-26-prem-chelsea-vs-afc-bournemouth,29,0.038,0,1.071,2.376
25-26-prem-chelsea-vs-afc-bournemouth,31,0.055,0,1.126,2.376
25-26-prem-chelsea-vs-afc-bournemouth,32,0.061,0,1.187,2.376
25-26-prem-chelsea-vs-afc-bournemouth,34,0,0.119,1.187,2.496
25-26-prem-chelsea-vs-afc-bournemouth,36,0.031,0,1.218,2.496
25-26-prem-chelsea-vs-afc-bournemouth,39,0,0.028,1.218,2.524
25-26-prem-chelsea-vs-afc-bournemouth,42,0,0.221,1.218,2.744
25-26-prem-chelsea-vs-afc-bournemouth,44,0,0.025,1.218,2.77
