match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-champions-league-arsenal-vs-slavia-prague,1,period,90,,,,,,,,,,,3,0,FT
25-26-champions-league-arsenal-vs-slavia-prague,2,card,90,6,away,,,,,,,yellow,,,,
25-26-champions-league-arsenal-vs-slavia-prague,3,varDecision,86,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,4,card,83,,away,,,,,,,yellow,,,,
25-26-champions-league-arsenal-vs-slavia-prague,5,substitution,81,,home,21,Rice,711,Harriman-Annous,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,6,card,79,,home,10,Lewis-Skelly,,,,,yellow,,,,
25-26-champions-league-arsenal-vs-slavia-prague,7,card,75,,home,24,Nørgaard,,,,,yellow,,,,
25-26-champions-league-arsenal-vs-slavia-prague,8,substitution,74,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,9,substitution,74,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,10,substitution,73,,home,8,J.Timber,,,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,11,substitution,73,,home,725,Hincapie,10,Lewis-Skelly,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,12,substitution,72,,home,20,Trossard,700,Dowman,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,13,substitution,70,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,14,substitution,70,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,15,card,70,,away,,,,,,,yellow,,,,
25-26-champions-league-arsenal-vs-slavia-prague,16,goal,68,,home,,,,,,,,regular,3,0,
25-26-champions-league-arsenal-vs-slavia-prague,17,substitution,65,,home,25,Nwaneri,266,Eze,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,18,substitution,49,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,19,goal,46,,home,,,,,,,,regular,2,0,
25-26-champions-league-arsenal-vs-slavia-prague,20,period,45,,,,,,,,,,,1,0,HT
25-26-champions-league-arsenal-vs-slavia-prague,21,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,22,card,37,,home,,,,,,,yellow,,,,
25-26-champions-league-arsenal-vs-slavia-prague,23,goal,32,,home,16,Saka,,,,,,penalty,1,0,
25-26-champions-league-arsenal-vs-slavia-prague,24,varDecision,30,,home,,,,,,,,,,,
25-26-champions-league-arsenal-vs-slavia-prague,25,card,23,,home,25,Nwaneri,,,,,yellow,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,1,period,90,,,,,,,,,,,0,2,FT
25-26-champions-league-athletic-club-vs-newcastle-united,2,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,3,substitution,83,,away,714,Woltemade,52,J.Ramsey,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,4,substitution,80,,home,,,,,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,5,substitution,78,,home,,,,,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,6,substitution,78,,home,,,,,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,7,substitution,69,,home,,,,,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,8,substitution,69,,home,,,,,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,9,card,69,,home,,,,,,,yellow,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,10,substitution,66,,away,,,497,L.Miley,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,11,substitution,66,,away,487,Barnes,486,Elanga,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,12,substitution,65,,away,476,Burn,473,Hall,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,13,card,57,,home,,,,,,,yellow,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,14,goal,49,,away,,,,,,,,regular,0,2,
25-26-champions-league-athletic-club-vs-newcastle-united,15,period,45,,,,,,,,,,,0,1,HT
25-26-champions-league-athletic-club-vs-newcastle-united,16,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,17,substitution,41,,away,485,Gordon,489,J.Murphy,,,,,,,
25-26-champions-league-athletic-club-vs-newcastle-united,18,goal,11,,away,476,Burn,,,,,,regular,0,1,
25-26-champions-league-borussia-dortmund-vs-manchester-city,1,period,90,,,,,,,,,,,1,4,FT
25-26-champions-league-borussia-dortmund-vs-manchester-city,2,goal,90,1,away,417,Cherki,,,,,,regular,1,4,
25-26-champions-league-borussia-dortmund-vs-manchester-city,3,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,4,substitution,86,,away,411,O'Reilly,402,Aït-Nouri,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,5,substitution,86,,away,430,Haaland,413,Marmoush,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,6,card,85,,away,411,O'Reilly,,,,,yellow,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,7,substitution,81,,home,,,,,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,8,substitution,79,,away,427,Reijnders,,,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,9,substitution,79,,away,418,Doku,417,Cherki,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,10,substitution,79,,away,,,,,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,11,card,78,,away,,,,,,,yellow,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,12,goal,72,,home,,,,,,,,regular,1,3,
25-26-champions-league-borussia-dortmund-vs-manchester-city,13,substitution,67,,home,,,,,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,14,substitution,67,,home,,,,,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,15,substitution,67,,home,,,,,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,16,substitution,67,,home,,,783,Groß,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,17,goal,57,,away,414,Foden,,,,,,regular,0,3,
25-26-champions-league-borussia-dortmund-vs-manchester-city,18,period,45,,,,,,,,,,,0,2,HT
25-26-champions-league-borussia-dortmund-vs-manchester-city,19,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-borussia-dortmund-vs-manchester-city,20,goal,29,,away,430,Haaland,,,,,,regular,0,2,
25-26-champions-league-borussia-dortmund-vs-manchester-city,21,goal,22,,away,414,Foden,,,,,,regular,0,1,
25-26-champions-league-borussia-dortmund-vs-manchester-city,22,card,15,,home,,,,,,,yellow,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,1,period,90,,,,,,,,,,,2,2,FT
25-26-champions-league-chelsea-vs-qarabag-fk,2,card,90,1,home,,,,,,,yellow,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,3,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,4,card,87,,away,,,,,,,yellow,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,5,substitution,75,,away,,,,,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,6,substitution,75,,away,,,,,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,7,substitution,71,,home,,,168,Buonanotte,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,8,substitution,61,,away,,,,,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,9,substitution,61,,away,,,,,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,10,goal,52,,home,,,,,,,,regular,2,2,
25-26-champions-league-chelsea-vs-qarabag-fk,11,card,47,,away,,,,,,,yellow,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,12,card,47,,home,225,James,,,,,yellow,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,13,substitution,46,,home,243,George,250,Delap,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,14,substitution,46,,home,,,,,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,15,substitution,46,,home,,,237,Enzo,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,16,period,45,,,,,,,,,,,1,2,HT
25-26-champions-league-chelsea-vs-qarabag-fk,17,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,18,card,44,,home,,,,,,,yellow,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,19,goal,39,,away,,,,,,,,penalty,1,2,
25-26-champions-league-chelsea-vs-qarabag-fk,20,substitution,31,,away,,,,,,,,,,,
25-26-champions-league-chelsea-vs-qarabag-fk,21,goal,29,,away,,,,,,,,regular,1,1,
25-26-champions-league-chelsea-vs-qarabag-fk,22,goal,16,,home,,,,,,,,regular,1,0,
25-26-champions-league-chelsea-vs-qarabag-fk,23,substitution,8,,home,244,Lavia,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,1,period,90,,,,,,,,,,,0,4,FT
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,2,card,90,1,home,,,,,,,yellow,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,3,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,4,substitution,80,,away,588,Odobert,599,Scarlett,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,5,substitution,76,,home,,,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,6,substitution,73,,away,569,Romero,570,Danso,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,7,substitution,73,,away,574,Udogie,573,Spence,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,8,substitution,72,,away,726,Kolo Muani,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,9,substitution,72,,home,,,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,10,substitution,72,,home,,,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,11,substitution,72,,home,,,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,12,goal,67,,away,,,,,,,,regular,0,4,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,13,goal,64,,away,575,Van de Ven,,,,,,regular,0,3,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,14,card,62,,home,,,,,,,yellow,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,15,substitution,61,,away,717,Xavi,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,16,card,57,,away,580,Johnson,,,,,red,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,17,varDecision,56,,away,580,Johnson,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,18,goal,51,,away,588,Odobert,,,,,,regular,0,2,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,19,substitution,46,,home,,,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,20,period,45,,,,,,,,,,,0,1,HT
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,21,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,22,card,39,,away,726,Kolo Muani,,,,,yellow,,,,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,23,goal,19,,away,580,Johnson,,,,,,regular,0,1,
25-26-champions-league-fc-københavn-vs-tottenham-hotspur,24,card,15,,home,,,,,,,yellow,,,,
25-26-champions-league-real-madrid-vs-liverpool,1,period,90,,,,,,,,,,,0,1,FT
25-26-champions-league-real-madrid-vs-liverpool,2,card,90,5,home,,,,,,,yellow,,,,
25-26-champions-league-real-madrid-vs-liverpool,3,substitution,90,,home,,,,,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,4,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,5,substitution,88,,away,382,Wirtz,385,Chiesa,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,6,substitution,88,,away,,,371,Kerkez,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,7,substitution,81,,home,,,,,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,8,substitution,79,,away,661,Ekitiké,384,Gakpo,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,9,substitution,79,,away,386,Mac Allister,388,C.Jones,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,10,substitution,69,,home,,,,,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,11,goal,61,,away,386,Mac Allister,,,,,,regular,0,1,
25-26-champions-league-real-madrid-vs-liverpool,12,card,60,,home,,,,,,,yellow,,,,
25-26-champions-league-real-madrid-vs-liverpool,13,card,52,,away,386,Mac Allister,,,,,yellow,,,,
25-26-champions-league-real-madrid-vs-liverpool,14,period,45,,,,,,,,,,,0,0,HT
25-26-champions-league-real-madrid-vs-liverpool,15,card,45,1,home,,,,,,,yellow,,,,
25-26-champions-league-real-madrid-vs-liverpool,16,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,17,varDecision,32,,away,387,Szoboszlai,,,,,,,,,
25-26-champions-league-real-madrid-vs-liverpool,18,card,23,,home,,,,,,,yellow,,,,
25-26-champions-league-real-madrid-vs-liverpool,19,card,-5,,home,,,,,,,yellow,,,,
