match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-champions-league-arsenal-vs-slavia-prague,away,,V. Kušej,8,F,40.1,76.6
25-26-champions-league-arsenal-vs-slavia-prague,away,,T. Chorý,21,F,69.4,33.8
25-26-champions-league-arsenal-vs-slavia-prague,away,,D. Moses,25,M,57.7,14.0
25-26-champions-league-arsenal-vs-slavia-prague,away,,D. Doudera,7,M,66.1,8.1
25-26-champions-league-arsenal-vs-slavia-prague,away,,M. Sadílek,44,M,53.3,45.0
25-26-champions-league-arsenal-vs-slavia-prague,away,,C. Zafeiris,30,M,55.9,38.8
25-26-champions-league-arsenal-vs-slavia-prague,away,,D. Zima,39,D,39.6,57.0
25-26-champions-league-arsenal-vs-slavia-prague,away,,T. Vlček,39,D,42.2,19.8
25-26-champions-league-arsenal-vs-slavia-prague,away,,J. Markovič,47,G,10.2,48.8
25-26-champions-league-arsenal-vs-slavia-prague,away,,M. Cham-Saračević,8,M,41.3,48.6
25-26-champions-league-arsenal-vs-slavia-prague,away,,S. Chaloupek,54,D,33.0,45.3
25-26-champions-league-arsenal-vs-slavia-prague,away,,M. Chytil,15,F,74.1,33.9
25-26-champions-league-arsenal-vs-slavia-prague,away,,D. Hashioka,1,D,53.1,18.9
25-26-champions-league-arsenal-vs-slavia-prague,away,,L. Provod,49,F,59.8,41.4
25-26-champions-league-arsenal-vs-slavia-prague,away,,Y. Sanyang,58,M,47.6,68.1
25-26-champions-league-arsenal-vs-slavia-prague,away,,Y. Mbodji,47,D,38.7,76.5
25-26-champions-league-arsenal-vs-slavia-prague,home,10,Lewis-Skelly,9,D,40.7,82.3
25-26-champions-league-arsenal-vs-slavia-prague,home,266,Eze,4,M,56.5,40.2
25-26-champions-league-arsenal-vs-slavia-prague,home,,B. White,2,D,32.9,45.2
25-26-champions-league-arsenal-vs-slavia-prague,home,700,Dowman,6,M,78.0,8.9
25-26-champions-league-arsenal-vs-slavia-prague,home,25,Nwaneri,36,M,55.9,41.5
25-26-champions-league-arsenal-vs-slavia-prague,home,16,Saka,45,F,65.3,30.6
