gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
36,2025-05-10T14:00:00,20,1550.06,0.0,0.0,43,1952.72,True,24-25-prem-southampton-vs-manchester-city,/matches/manchester-city-vs-southampton/2d9569#4506580,28.0,72.0,0.11,1.89,2.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,196.0,572.0,76.0,89.0,9.0,8.0,1.0,15.0,0.11,1.08,0.0,0.81,0.11,1.89,0.0,1.06,0.0,8.0,2.0,13.0,0.0,1.0,2.0,14.0,0.0,12.0,258.0,640.0,139.0,76.0,57.0,496.0,22.0,14.0,38.0,56.0,1.0,10.0,20.0,23.0,8.0,20.0,7.0,69.0,2.0,1.0,2.0,0.0,0.0,0.0,8.0,6.0,62.0,50.0,9.0,3.0,14.0,2.0,53.0,8.0,4.0,0.0,35.0,45.0,22.0,28.0,44.0,56.0,13.0,17.0,43.0,57.0,2.0,7.0,29.0,47.0,4506580,True,False
36,,39,1696.67,,,36,1802.44,False,24-25-prem-wolverhampton-wanderers-vs-brighton-&-hove-albion,/matches/wolverhampton-wanderers-vs-brighton-hove-albion/2xaiyv#4506582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506582,False,False
36,,91,1814.84,,,7,1869.0,False,24-25-prem-afc-bournemouth-vs-aston-villa,/matches/afc-bournemouth-vs-aston-villa/2yooch#4506573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506573,False,False
36,,6,1797.43,,,31,1807.43,False,24-25-prem-tottenham-hotspur-vs-crystal-palace,/matches/tottenham-hotspur-vs-crystal-palace/2sxee8#4506581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506581,False,False
36,,17,1806.0,,,13,1604.85,False,24-25-prem-nottingham-forest-vs-leicester-city,/matches/leicester-city-vs-nottingham-forest/2ssmph#4506579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506579,False,False
36,,4,1872.42,,,8,1890.35,False,24-25-prem-newcastle-united-vs-chelsea,/matches/chelsea-vs-newcastle-united/2wabz1#4506578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506578,False,False
36,,1,1813.23,,,21,1731.85,False,24-25-prem-manchester-united-vs-west-ham-united,/matches/west-ham-united-vs-manchester-united/2yi6pt#4506577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506577,False,False
36,,14,2010.99,,,3,1983.16,False,24-25-prem-liverpool-vs-arsenal,/matches/liverpool-vs-arsenal/2tmaz7#4506576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506576,False,False
36,2025-05-10T14:00:00,54,1790.89,1.0,3.0,11,1761.43,True,24-25-prem-fulham-vs-everton,/matches/everton-vs-fulham/2uevfp#4506574,64.0,36.0,0.97,1.05,18.0,11.0,6.0,7.0,1.0,3.0,0.0,2.0,469.0,242.0,86.0,78.0,15.0,9.0,5.0,5.0,0.96,0.5,0.01,0.55,0.97,1.05,1.27,1.23,8.0,1.0,4.0,3.0,0.0,0.0,10.0,9.0,8.0,2.0,543.0,311.0,208.0,147.0,261.0,95.0,30.0,25.0,55.0,45.0,7.0,6.0,26.0,35.0,18.0,14.0,33.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,64.0,58.0,5.0,14.0,3.0,4.0,29.0,28.0,4.0,5.0,40.0,44.0,29.0,28.0,51.0,49.0,11.0,16.0,41.0,59.0,6.0,1.0,55.0,14.0,4506574,True,False
36,2025-05-10T14:00:00,40,1610.27,0.0,1.0,94,1815.94,True,24-25-prem-ipswich-town-vs-brentford,/matches/ipswich-town-vs-brentford/396dqp#4506575,50.0,50.0,0.75,1.21,11.0,15.0,4.0,5.0,1.0,1.0,1.0,0.0,296.0,316.0,81.0,85.0,6.0,12.0,5.0,6.0,0.36,0.94,0.39,0.27,0.75,1.21,1.28,1.34,5.0,4.0,2.0,6.0,1.0,0.0,5.0,11.0,6.0,4.0,364.0,373.0,191.0,177.0,105.0,139.0,15.0,26.0,36.0,46.0,3.0,4.0,20.0,19.0,14.0,18.0,14.0,26.0,0.0,0.0,2.0,4.0,0.0,0.0,8.0,6.0,67.0,46.0,3.0,5.0,6.0,2.0,30.0,16.0,4.0,4.0,48.0,37.0,33.0,25.0,57.0,43.0,15.0,12.0,56.0,44.0,9.0,6.0,47.0,60.0,4506575,True,False
36,2025-05-10T14:00:00,39,1751.55,0.0,2.0,36,1785.75,True,24-25-prem-wolverhampton-wanderers-vs-brighton-hove-albion,/matches/wolverhampton-wanderers-vs-brighton-hove-albion/2xaiyv#4506582,56.0,44.0,0.91,1.51,10.0,7.0,3.0,2.0,1.0,2.0,1.0,0.0,451.0,351.0,87.0,84.0,8.0,11.0,7.0,4.0,0.56,0.73,0.36,0.0,0.91,0.73,0.62,1.08,5.0,4.0,2.0,1.0,0.0,0.0,8.0,3.0,2.0,4.0,520.0,419.0,262.0,215.0,189.0,136.0,25.0,22.0,53.0,44.0,4.0,4.0,16.0,27.0,20.0,14.0,24.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,15.0,65.0,60.0,9.0,11.0,1.0,2.0,26.0,30.0,0.0,4.0,47.0,46.0,37.0,38.0,49.0,51.0,10.0,8.0,56.0,44.0,10.0,7.0,38.0,50.0,4506582,True,False
