match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,1,period,90,,,,,,,,,,,0,2,FT
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,2,injuryTime,90,,,,,,,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,3,substitution,78,,home,,,,,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,4,substitution,78,,home,,,,,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,5,substitution,75,,away,59,Onana,54,McGinn,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,6,substitution,75,,away,456,Sancho,48,Tielemans,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,7,substitution,74,,away,677,Guessand,,,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,8,substitution,64,,away,41,Pau,58,Kamara,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,9,substitution,64,,away,47,Rogers,64,Watkins,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,10,substitution,60,,home,,,,,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,11,substitution,60,,home,,,,,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,12,goal,59,,away,53,Malen,,,,,,penalty,0,2,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,13,period,45,,,,,,,,,,,0,1,HT
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,14,goal,45,1,away,39,Maatsen,,,,,,regular,0,1,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,15,injuryTime,45,,,,,,,,,,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,16,card,37,,home,,,,,,,yellow,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,17,card,29,,home,,,,,,,yellow,,,,
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,18,substitution,14,,home,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,1,period,90,,,,,,,,,,,0,0,FT
25-26-europa-league-nottingham-forest-vs-sturm-graz,2,injuryTime,90,,,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,3,substitution,88,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,4,substitution,80,,home,696,Kalimuendo,513,Abbott,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,5,substitution,78,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,6,substitution,78,,home,515,Gibbs-White,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,7,card,73,,away,,,,,,,yellow,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,8,substitution,66,,home,426,McAtee,669,Ndoye,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,9,substitution,58,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,10,substitution,57,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,11,substitution,57,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,12,card,48,,home,522,Yates,,,,,yellow,,,,
25-26-europa-league-nottingham-forest-vs-sturm-graz,13,period,45,,,,,,,,,,,0,0,HT
25-26-europa-league-nottingham-forest-vs-sturm-graz,14,injuryTime,45,,,,,,,,,,,,,
