player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
39,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Maatsen,8.3,7,0,45,2,2,2,2,1,0,0,0
41,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Pau,6.8,6,0,57,6,0,0,3,1,0,0,0
44,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Bogarde,7.1,6,0,58,2,0,1,4,0,0,0,0
47,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Rogers,6.9,8,1,24,2,0,1,3,0,0,0,0
48,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Tielemans,7.3,2,0,23,1,1,0,0,0,0,0,0
53,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Malen,7.5,6,1,10,0,0,4,4,0,0,0,0
54,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,McGinn,6.7,2,0,4,1,1,0,0,0,0,0,0
58,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Kamara,6.4,8,0,35,1,0,0,3,0,0,0,0
59,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Onana,7.3,5,0,49,4,0,0,0,0,0,0,0
64,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Watkins,6.5,1,0,3,0,0,0,0,0,0,0,0
456,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Sancho,6.8,12,0,25,1,5,3,5,0,0,0,0
677,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Guessand,6.5,8,0,15,0,1,1,6,0,0,0,0
719,25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,Lindelöf,6.8,5,0,72,2,0,0,2,0,0,0,0
426,25-26-europa-league-nottingham-forest-vs-sturm-graz,McAtee,6.5,15,0,30,2,3,1,4,1,0,0,0
505,25-26-europa-league-nottingham-forest-vs-sturm-graz,Milenković,7.3,13,0,75,15,0,0,4,3,0,0,0
508,25-26-europa-league-nottingham-forest-vs-sturm-graz,N.Williams,8.2,19,0,43,5,9,3,5,1,0,0,0
513,25-26-europa-league-nottingham-forest-vs-sturm-graz,Abbott,6.8,5,0,10,1,2,0,1,1,0,0,0
515,25-26-europa-league-nottingham-forest-vs-sturm-graz,Gibbs-White,5.7,15,0,38,0,0,3,5,2,0,0,0
519,25-26-europa-league-nottingham-forest-vs-sturm-graz,Dominguez,6.5,9,1,35,0,1,2,5,2,0,0,0
521,25-26-europa-league-nottingham-forest-vs-sturm-graz,Sangaré,7.3,13,0,76,9,0,1,7,0,0,0,0
522,25-26-europa-league-nottingham-forest-vs-sturm-graz,Yates,6.6,10,0,48,2,1,0,4,0,0,0,0
669,25-26-europa-league-nottingham-forest-vs-sturm-graz,Ndoye,6.3,3,0,6,1,0,1,4,1,0,0,0
696,25-26-europa-league-nottingham-forest-vs-sturm-graz,Kalimuendo,6.4,6,1,9,1,0,3,6,3,0,0,0
716,25-26-europa-league-nottingham-forest-vs-sturm-graz,Savona,7.4,28,0,52,5,7,5,7,0,0,0,0
