id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
1,David,Raya Martín,Raya,a,,,6.0,61,1,38.3,6,1,6.0,60,6,0,0,0,0,0,0,0,1.0,1.0,4.0,4.0,6.0,60,6,,,144,19,590,68,581,68,231,19,,,,,,,,0.0,0.0,0.0,0.2,1,1.0,0.0,1.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14965.0,13448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,5.0,237,9,0.1,443,49,0.0,448,63,0,0,0,0,0,0,0,0.0,0.0,2.6,2.6,0.0,448,63,,,437,63,444,52,385,52,453,63,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Illan,Meslier,Meslier,a,,,5.0,303,16,0.0,526,57,0.0,487,66,0,0,0,0,0,0,0,0.0,0.0,2.6,2.6,0.0,487,66,,,476,66,486,59,439,59,492,66,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Gabriel,dos Santos Magalhães,Gabriel,a,,,8.0,8,1,29.0,8,2,5.0,73,30,0,0,0,0,0,0,0,0.6,0.6,4.0,4.0,5.0,73,30,,,196,87,193,59,194,66,240,90,,,,,,,,0.05,0.01,0.06,0.2,0,1.0,0.0,1.0,4.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6754.0,20239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Jurriën,Timber,J.Timber,i,Groin injury - Unknown return date,,6.5,43,3,0.1,419,149,0.0,606,204,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,606,204,0.0,0.0,608,206,610,206,608,206,610,206,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,William,Saliba,Saliba,i,Back injury - Unknown return date,,6.0,89,9,0.3,310,117,0.0,592,203,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,592,203,0.0,0.0,592,205,596,205,589,205,596,205,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Myles,Lewis-Skelly,Lewis-Skelly,a,,,5.5,196,122,0.7,227,75,3.0,100,43,0,0,0,0,0,0,0,0.5,0.5,2.0,2.0,3.0,100,43,,,155,54,54,35,112,59,101,52,,,,,,,,0.06,0.11,0.17,0.2,0,1.0,0.0,1.0,7.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Riccardo,Calafiori,Calafiori,a,,,5.6,113,11,41.8,5,1,9.0,25,10,0,0,0,1,-1,0,0,1.6,1.6,2.6,2.6,9.0,25,10,,,62,24,105,31,137,45,98,34,,,,,,,,0.04,0.1,0.14,0.07,0,1.12,0.0,1.12,5.62,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31535.0,6949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Piero,Hincapié,Hincapie,a,,,5.4,225,34,1.5,160,65,1.0,243,93,0,0,0,-1,1,0,0,0.2,0.2,2.4,2.4,1.0,243,93,,,273,102,252,91,512,191,290,102,,,,,,,,0.0,0.0,0.0,1.5,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,5039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Benjamin,White,White,a,,,5.5,133,14,6.9,59,24,11.0,10,5,0,0,0,0,0,0,0,2.0,2.0,2.5,2.5,11.0,10,5,100.0,100.0,42,15,38,11,76,21,41,11,,,,,,,,0.18,0.21,0.39,0.2,0,1.0,0.0,1.0,5.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23404.0,4819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
