player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
67,25-26-prem-afc-bournemouth-vs-manchester-united,Petrović,7.7,4,0,19,6,0,0,0,0,0,0,0
73,25-26-prem-afc-bournemouth-vs-manchester-united,Smith,6.8,1,0,12,0,0,0,1,0,1,0,0
74,25-26-prem-afc-bournemouth-vs-manchester-united,Truffert,6.8,12,0,45,2,3,2,4,1,0,0,0
77,25-26-prem-afc-bournemouth-vs-manchester-united,Hill,6.1,9,0,65,6,0,0,0,3,0,0,0
84,25-26-prem-afc-bournemouth-vs-manchester-united,Tavernier,6.9,14,0,53,2,5,2,4,0,0,0,0
86,25-26-prem-afc-bournemouth-vs-manchester-united,Brooks,6.9,3,1,12,1,2,0,0,0,0,0,0
87,25-26-prem-afc-bournemouth-vs-manchester-united,Christie,7.9,13,0,37,5,1,2,1,1,0,0,0
90,25-26-prem-afc-bournemouth-vs-manchester-united,Scott,7.6,9,1,69,5,2,1,0,0,0,0,0
119,25-26-prem-afc-bournemouth-vs-manchester-united,Mbeumo,6.5,13,1,22,2,0,0,1,3,0,0,0
391,25-26-prem-afc-bournemouth-vs-manchester-united,Gannon-Doak,6.1,5,0,4,0,0,2,4,0,0,0,0
442,25-26-prem-afc-bournemouth-vs-manchester-united,Maguire,5.5,7,1,29,3,0,0,3,0,0,1,0
443,25-26-prem-afc-bournemouth-vs-manchester-united,Shaw,6.5,9,0,31,0,1,0,0,2,0,0,0
444,25-26-prem-afc-bournemouth-vs-manchester-united,Yoro,5.9,5,0,18,1,0,0,2,1,0,0,0
447,25-26-prem-afc-bournemouth-vs-manchester-united,Heaven,6.7,0,0,2,0,0,0,0,0,0,0,0
452,25-26-prem-afc-bournemouth-vs-manchester-united,Amad,6.7,3,1,34,1,0,3,3,0,0,0,0
455,25-26-prem-afc-bournemouth-vs-manchester-united,Mount,,1,0,2,0,0,0,0,1,0,0,0
458,25-26-prem-afc-bournemouth-vs-manchester-united,Mainoo,6.6,8,0,46,0,0,1,4,2,0,0,0
681,25-26-prem-afc-bournemouth-vs-manchester-united,Šeško,6.6,3,0,10,0,0,0,1,1,1,0,0
697,25-26-prem-afc-bournemouth-vs-manchester-united,Adli,6.9,10,0,20,0,3,3,3,1,0,0,0
733,25-26-prem-afc-bournemouth-vs-manchester-united,Lammens,6.9,18,0,40,32,0,0,0,0,0,0,1
36,25-26-prem-aston-villa-vs-west-ham-united,Cash,7.3,13,0,45,1,5,1,3,0,0,0,0
37,25-26-prem-aston-villa-vs-west-ham-united,Digne,7.7,17,1,47,5,7,0,1,1,0,0,0
41,25-26-prem-aston-villa-vs-west-ham-united,Pau,7.4,7,0,80,7,0,0,1,0,0,0,0
47,25-26-prem-aston-villa-vs-west-ham-united,Rogers,7.2,9,1,29,1,1,1,2,2,0,0,0
48,25-26-prem-aston-villa-vs-west-ham-united,Tielemans,6.7,1,0,13,1,0,0,0,1,0,0,0
