id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
1,David,Raya Martín,Raya,a,,,5.6,128,,27.7,12,,4.0,,,6,0,,1,,78542,18362,0.7,6.1,4.5,4.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,6,90,0,0,1,0,0,0,0,0,0,0,1,0,20,219746,43286,0.0,0.0,0.0,0.0,0.4900000000000002,3.200000000000017,0.0,0.0,0.3000000000000007,0,0,8,8
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.3,597,,0.5,233,,0.0,,,0,0,,-2,,148,1273,0.0,0.0,0.5,0.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3,Karl,Hein,Hein,u,Has joined Werder Bremen on loan for the rest of the season.,,4.0,657,,0.3,294,,0.0,,,0,0,,0,,0,813,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4,Tommy,Setford,Setford,a,,,4.0,689,,0.2,348,,0.0,,,0,0,,0,,274,588,0.0,0.0,0.5,0.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5,Gabriel,dos Santos Magalhães,Gabriel,a,Thigh injury - 75% chance of playing,,6.2,80,,28.7,10,,8.2,,,9,0,,2,,129908,39995,1.3,7.6,8.7,6.5,,,,100.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,7,9,90,0,0,1,0,0,0,0,0,0,0,1,1,33,365317,104161,0.0,0.0,0.03,0.029999999999999916,0.4900000000000002,24.599999999999994,2.0,2.0,2.8999999999999986,2,10,0,12
6,William,Saliba,Saliba,a,,,6.0,87,,12.7,29,,2.2,,,6,0,,0,,22455,14865,0.4,4.2,2.7,2.7,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,7,6,90,0,0,1,0,0,0,0,0,0,0,1,0,30,62162,35674,0.0,0.0,0.01999999999999999,0.01999999999999999,0.4900000000000002,28.200000000000003,2.1999999999999993,0.0,3.0,0,8,4,12
7,Riccardo,Calafiori,Calafiori,a,Hip injury - 75% chance of playing,,5.7,126,,14.8,23,,3.5,,,6,0,,2,,28924,20402,0.6,7.4,4.0,4.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,6,74,0,0,1,0,0,0,0,0,0,0,1,0,26,85305,49371,0.0,0.17000000000000015,0.01999999999999999,0.18999999999999995,0.3599999999999999,8.800000000000011,5.400000000000006,19.0,3.299999999999997,3,3,5,11
8,Jurriën,Timber,J.Timber,a,,,5.9,105,,16.9,20,,5.5,,,11,1,,4,,147344,10328,0.9,8.1,6.0,6.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,11,90,0,1,1,0,0,0,0,0,0,0,1,2,43,289453,35107,0.0,0.15999999999999992,0.02999999999999997,0.18999999999999995,0.48999999999999977,20.19999999999999,16.799999999999997,29.0,6.599999999999994,6,3,3,12
9,Jakub,Kiwior,Kiwior,u,has joined Porto on loan for the rest of the season.,,5.4,185,,0.1,550,,0.0,,,0,0,,-1,,0,112,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
10,Myles,Lewis-Skelly,Lewis-Skelly,a,,,5.2,231,,1.9,140,,0.8,,,1,-1,,-3,,1223,5870,0.2,0.8,1.3,1.3,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,1,15,0,0,0,0,0,0,0,0,0,0,0,0,2,2011,11438,0.0,0.0,0.0,0.0,0.13,3.1999999999999993,0.3000000000000007,2.0,0.5999999999999999,0,2,1,3
281,Kaden,Rodney,Rodney,a,,,4.5,450,,0.0,588,,0.0,,,0,0,,0,,122,102,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11,Benjamin,White,White,a,,,5.4,172,,0.4,257,,0.0,,,0,0,,-1,,609,1318,0.0,1.1,0.5,0.5,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
13,Brayden,Clarke,Clarke,a,,,3.9,734,,0.5,243,,0.0,,,0,0,,-1,,1154,1280,0.0,0.0,0.5,0.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
