gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,home_team_difficulty,away_team_difficulty,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_penalties_missed,away_penalties_missed,home_penalties_saved,away_penalties_saved,home_own_goals,away_own_goals,home_bonus_points,away_bonus_points
13,2024-12-01T13:30:00,1,1783.57,4.0,0.0,11,1698.64,,,True,24-25-prem-manchester-united-vs-everton,/matches/everton-vs-manchester-united/2ynv4k#4506418,60.0,40.0,1.07,1.07,11.0,11.0,5.0,5.0,3.0,3.0,0.0,0.0,566.0,566.0,90.0,90.0,12.0,12.0,2.0,2.0,0.96,0.96,0.11,0.11,1.07,1.07,1.38,1.38,2.0,2.0,4.0,4.0,0.0,0.0,9.0,9.0,2.0,2.0,630.0,630.0,403.0,403.0,163.0,163.0,25.0,25.0,61.0,61.0,1.0,1.0,17.0,17.0,10.0,10.0,22.0,22.0,3.0,3.0,2.0,2.0,0.0,0.0,11.0,11.0,69.0,69.0,10.0,10.0,3.0,3.0,12.0,12.0,2.0,2.0,46.0,46.0,37.0,37.0,48.0,48.0,9.0,9.0,47.0,47.0,9.0,9.0,47.0,47.0,4506418,True,True,,,,,,,,
13,2024-12-01T13:30:00,8,1871.19,3.0,0.0,7,1798.8,,,True,24-25-prem-chelsea-vs-aston-villa,/matches/chelsea-vs-aston-villa/2w6q11#4506412,64.0,36.0,1.69,1.69,17.0,17.0,8.0,8.0,2.0,2.0,2.0,2.0,561.0,561.0,90.0,90.0,21.0,21.0,3.0,3.0,1.23,1.23,0.46,0.46,1.69,1.69,2.37,2.37,6.0,6.0,3.0,3.0,0.0,0.0,12.0,12.0,5.0,5.0,623.0,623.0,280.0,280.0,281.0,281.0,17.0,17.0,43.0,43.0,2.0,2.0,17.0,17.0,9.0,9.0,32.0,32.0,3.0,3.0,2.0,2.0,0.0,0.0,10.0,10.0,59.0,59.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,34.0,34.0,29.0,29.0,42.0,42.0,5.0,5.0,42.0,42.0,8.0,8.0,53.0,53.0,4506412,True,True,,,,,,,,
13,2024-12-01T16:00:00,14,1986.96,2.0,0.0,43,1988.89,,,True,24-25-prem-liverpool-vs-manchester-city,/matches/manchester-city-vs-liverpool/2f48yd#4506416,44.0,56.0,3.57,3.57,18.0,18.0,7.0,7.0,5.0,5.0,3.0,3.0,347.0,347.0,84.0,84.0,9.0,9.0,7.0,7.0,2.33,2.33,0.45,0.45,2.78,2.78,2.8,2.8,7.0,7.0,4.0,4.0,2.0,2.0,11.0,11.0,7.0,7.0,415.0,415.0,213.0,213.0,134.0,134.0,25.0,25.0,41.0,41.0,4.0,4.0,29.0,29.0,21.0,21.0,30.0,30.0,4.0,4.0,1.0,1.0,0.0,0.0,13.0,13.0,59.0,59.0,6.0,6.0,3.0,3.0,13.0,13.0,3.0,3.0,42.0,42.0,35.0,35.0,47.0,47.0,7.0,7.0,58.0,58.0,5.0,5.0,36.0,36.0,4506416,True,True,,,,,,,,
13,2024-12-01T13:30:00,6,1834.32,1.0,1.0,54,1738.84,,,True,24-25-prem-tottenham-hotspur-vs-fulham,/matches/tottenham-hotspur-vs-fulham/2tici0#4506420,51.0,49.0,0.78,0.78,8.0,8.0,3.0,3.0,2.0,2.0,1.0,1.0,427.0,427.0,87.0,87.0,4.0,4.0,7.0,7.0,0.51,0.51,0.26,0.26,0.78,0.78,1.05,1.05,3.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,493.0,493.0,197.0,197.0,230.0,230.0,13.0,13.0,45.0,45.0,2.0,2.0,13.0,13.0,19.0,19.0,16.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,56.0,56.0,9.0,9.0,4.0,4.0,23.0,23.0,5.0,5.0,45.0,45.0,33.0,33.0,52.0,52.0,12.0,12.0,44.0,44.0,3.0,3.0,30.0,30.0,4506420,True,True,,,,,,,,
13,2024-11-29T20:00:00,36,1781.18,1.0,1.0,20,1578.86,,,True,24-25-prem-brighton-&-hove-albion-vs-southampton,/matches/southampton-vs-brighton-hove-albion/2vrwh7#4506411,52.0,48.0,1.68,1.68,22.0,22.0,5.0,5.0,3.0,3.0,2.0,2.0,414.0,414.0,90.0,90.0,20.0,20.0,7.0,7.0,1.19,1.19,0.49,0.49,1.68,1.68,0.69,0.69,10.0,10.0,7.0,7.0,1.0,1.0,15.0,15.0,7.0,7.0,458.0,458.0,193.0,193.0,221.0,221.0,16.0,16.0,53.0,53.0,11.0,11.0,34.0,34.0,13.0,13.0,44.0,44.0,3.0,3.0,2.0,2.0,0.0,0.0,8.0,8.0,57.0,57.0,3.0,3.0,6.0,6.0,16.0,16.0,1.0,1.0,49.0,49.0,39.0,39.0,45.0,45.0,10.0,10.0,53.0,53.0,9.0,9.0,50.0,50.0,4506411,True,True,,,,,,,,
13,2024-11-30T15:00:00,94,1735.0,4.0,1.0,13,1646.44,,,True,24-25-prem-brentford-vs-leicester-city,/matches/leicester-city-vs-brentford/2pwipa#4506408,60.0,40.0,2.4,2.4,13.0,13.0,6.0,6.0,4.0,4.0,0.0,0.0,489.0,489.0,85.0,85.0,9.0,9.0,5.0,5.0,2.09,2.09,0.3,0.3,2.4,2.4,3.54,3.54,3.0,3.0,4.0,4.0,0.0,0.0,10.0,10.0,3.0,3.0,576.0,576.0,215.0,215.0,274.0,274.0,19.0,19.0,49.0,49.0,2.0,2.0,10.0,10.0,27.0,27.0,30.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,40.0,40.0,9.0,9.0,3.0,3.0,27.0,27.0,2.0,2.0,65.0,65.0,46.0,46.0,61.0,61.0,19.0,19.0,53.0,53.0,16.0,16.0,70.0,70.0,4506408,True,True,,,,,,,,
13,2024-11-30T17:30:00,21,1745.01,2.0,5.0,3,1970.6,,,True,24-25-prem-west-ham-united-vs-arsenal,/matches/west-ham-united-vs-arsenal/2tnw09#4506421,40.0,60.0,1.54,1.54,12.0,12.0,5.0,5.0,2.0,2.0,1.0,1.0,252.0,252.0,78.0,78.0,10.0,10.0,2.0,2.0,1.33,1.33,0.2,0.2,1.54,1.54,2.28,2.28,3.0,3.0,4.0,4.0,1.0,1.0,8.0,8.0,4.0,4.0,323.0,323.0,133.0,133.0,119.0,119.0,24.0,24.0,49.0,49.0,1.0,1.0,11.0,11.0,11.0,11.0,17.0,17.0,1.0,1.0,4.0,4.0,0.0,0.0,16.0,16.0,73.0,73.0,6.0,6.0,4.0,4.0,21.0,21.0,2.0,2.0,57.0,57.0,40.0,40.0,56.0,56.0,17.0,17.0,61.0,61.0,5.0,5.0,38.0,38.0,4506421,True,True,,,,,,,,
13,2024-11-30T15:00:00,39,1691.42,2.0,4.0,91,1729.21,,,True,24-25-prem-wolverhampton-wanderers-vs-afc-bournemouth,/matches/wolverhampton-wanderers-vs-afc-bournemouth/2gwdd2#4506422,60.0,40.0,0.46,0.46,10.0,10.0,3.0,3.0,2.0,2.0,0.0,0.0,440.0,440.0,85.0,85.0,13.0,13.0,3.0,3.0,0.33,0.33,0.14,0.14,0.46,0.46,1.22,1.22,5.0,5.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,520.0,520.0,241.0,241.0,199.0,199.0,25.0,25.0,51.0,51.0,4.0,4.0,19.0,19.0,25.0,25.0,18.0,18.0,2.0,2.0,5.0,5.0,0.0,0.0,18.0,18.0,64.0,64.0,6.0,6.0,2.0,2.0,20.0,20.0,4.0,4.0,59.0,59.0,47.0,47.0,53.0,53.0,12.0,12.0,46.0,46.0,9.0,9.0,39.0,39.0,4506422,True,True,,,,,,,,
13,2024-11-30T15:00:00,17,1707.87,1.0,0.0,40,1596.87,,,True,24-25-prem-nottingham-forest-vs-ipswich-town,/matches/ipswich-town-vs-nottingham-forest/3cc90b#4506419,45.0,55.0,1.68,1.68,12.0,12.0,5.0,5.0,2.0,2.0,1.0,1.0,238.0,238.0,77.0,77.0,5.0,5.0,8.0,8.0,0.56,0.56,0.33,0.33,0.89,0.89,1.53,1.53,5.0,5.0,2.0,2.0,1.0,1.0,8.0,8.0,4.0,4.0,310.0,310.0,100.0,100.0,138.0,138.0,16.0,16.0,40.0,40.0,7.0,7.0,35.0,35.0,19.0,19.0,26.0,26.0,3.0,3.0,1.0,1.0,0.0,0.0,12.0,12.0,60.0,60.0,8.0,8.0,3.0,3.0,22.0,22.0,2.0,2.0,57.0,57.0,40.0,40.0,58.0,58.0,17.0,17.0,50.0,50.0,7.0,7.0,44.0,44.0,4506419,True,True,,,,,,,,
13,2024-11-30T15:00:00,31,1732.05,1.0,1.0,4,1810.11,,,True,24-25-prem-crystal-palace-vs-newcastle-united,/matches/crystal-palace-vs-newcastle-united/3c4hty#4506414,49.0,51.0,1.76,1.76,16.0,16.0,4.0,4.0,5.0,5.0,4.0,4.0,320.0,320.0,80.0,80.0,12.0,12.0,8.0,8.0,1.26,1.26,0.49,0.49,1.76,1.76,0.93,0.93,7.0,7.0,5.0,5.0,0.0,0.0,12.0,12.0,4.0,4.0,402.0,402.0,164.0,164.0,156.0,156.0,22.0,22.0,44.0,44.0,7.0,7.0,32.0,32.0,22.0,22.0,24.0,24.0,2.0,2.0,3.0,3.0,0.0,0.0,17.0,17.0,57.0,57.0,13.0,13.0,1.0,1.0,24.0,24.0,0.0,0.0,66.0,66.0,48.0,48.0,62.0,62.0,18.0,18.0,53.0,53.0,9.0,9.0,75.0,75.0,4506414,True,True,,,,,,,,
