match_id,minute,value
25-26-champions-league-chelsea-vs-napoli,1,7
25-26-champions-league-chelsea-vs-napoli,2,10
25-26-champions-league-chelsea-vs-napoli,3,1
25-26-champions-league-chelsea-vs-napoli,4,2
25-26-champions-league-chelsea-vs-napoli,5,5
25-26-champions-league-chelsea-vs-napoli,6,-7
25-26-champions-league-chelsea-vs-napoli,7,6
25-26-champions-league-chelsea-vs-napoli,8,-6
25-26-champions-league-chelsea-vs-napoli,9,7
25-26-champions-league-chelsea-vs-napoli,10,4
25-26-champions-league-chelsea-vs-napoli,11,24
25-26-champions-league-chelsea-vs-napoli,12,11
25-26-champions-league-chelsea-vs-napoli,13,53
25-26-champions-league-chelsea-vs-napoli,14,29
25-26-champions-league-chelsea-vs-napoli,15,24
25-26-champions-league-chelsea-vs-napoli,16,17
25-26-champions-league-chelsea-vs-napoli,17,15
25-26-champions-league-chelsea-vs-napoli,18,4
25-26-champions-league-chelsea-vs-napoli,19,31
25-26-champions-league-chelsea-vs-napoli,20,16
25-26-champions-league-chelsea-vs-napoli,21,5
25-26-champions-league-chelsea-vs-napoli,22,15
25-26-champions-league-chelsea-vs-napoli,23,-33
25-26-champions-league-chelsea-vs-napoli,24,-12
25-26-champions-league-chelsea-vs-napoli,25,-8
25-26-champions-league-chelsea-vs-napoli,26,-15
25-26-champions-league-chelsea-vs-napoli,27,-23
25-26-champions-league-chelsea-vs-napoli,28,19
25-26-champions-league-chelsea-vs-napoli,29,-16
25-26-champions-league-chelsea-vs-napoli,30,-38
25-26-champions-league-chelsea-vs-napoli,31,-18
25-26-champions-league-chelsea-vs-napoli,32,-13
25-26-champions-league-chelsea-vs-napoli,33,-44
25-26-champions-league-chelsea-vs-napoli,34,-21
25-26-champions-league-chelsea-vs-napoli,35,-7
25-26-champions-league-chelsea-vs-napoli,36,-32
25-26-champions-league-chelsea-vs-napoli,37,-15
25-26-champions-league-chelsea-vs-napoli,38,-8
25-26-champions-league-chelsea-vs-napoli,39,-2
25-26-champions-league-chelsea-vs-napoli,40,-23
25-26-champions-league-chelsea-vs-napoli,41,-9
25-26-champions-league-chelsea-vs-napoli,42,-6
25-26-champions-league-chelsea-vs-napoli,43,-54
25-26-champions-league-chelsea-vs-napoli,44,-26
25-26-champions-league-chelsea-vs-napoli,45,33
25-26-champions-league-chelsea-vs-napoli,45.5,-25
25-26-champions-league-chelsea-vs-napoli,46,6
25-26-champions-league-chelsea-vs-napoli,47,13
25-26-champions-league-chelsea-vs-napoli,48,23
25-26-champions-league-chelsea-vs-napoli,49,20
25-26-champions-league-chelsea-vs-napoli,50,16
25-26-champions-league-chelsea-vs-napoli,51,16
25-26-champions-league-chelsea-vs-napoli,52,10
25-26-champions-league-chelsea-vs-napoli,53,2
25-26-champions-league-chelsea-vs-napoli,54,-4
25-26-champions-league-chelsea-vs-napoli,55,-6
25-26-champions-league-chelsea-vs-napoli,56,-7
25-26-champions-league-chelsea-vs-napoli,57,-12
25-26-champions-league-chelsea-vs-napoli,58,-22
25-26-champions-league-chelsea-vs-napoli,59,-8
25-26-champions-league-chelsea-vs-napoli,60,5
25-26-champions-league-chelsea-vs-napoli,61,35
25-26-champions-league-chelsea-vs-napoli,62,16
25-26-champions-league-chelsea-vs-napoli,63,-22
25-26-champions-league-chelsea-vs-napoli,64,17
25-26-champions-league-chelsea-vs-napoli,65,2
25-26-champions-league-chelsea-vs-napoli,66,19
25-26-champions-league-chelsea-vs-napoli,67,44
25-26-champions-league-chelsea-vs-napoli,68,15
25-26-champions-league-chelsea-vs-napoli,69,-10
25-26-champions-league-chelsea-vs-napoli,70,-38
25-26-champions-league-chelsea-vs-napoli,71,-23
25-26-champions-league-chelsea-vs-napoli,72,-16
25-26-champions-league-chelsea-vs-napoli,73,-5
25-26-champions-league-chelsea-vs-napoli,74,-1
25-26-champions-league-chelsea-vs-napoli,75,2
25-26-champions-league-chelsea-vs-napoli,76,-1
25-26-champions-league-chelsea-vs-napoli,77,-1
25-26-champions-league-chelsea-vs-napoli,78,-2
25-26-champions-league-chelsea-vs-napoli,79,-1
25-26-champions-league-chelsea-vs-napoli,80,-4
25-26-champions-league-chelsea-vs-napoli,81,-4
25-26-champions-league-chelsea-vs-napoli,82,20
25-26-champions-league-chelsea-vs-napoli,83,25
25-26-champions-league-chelsea-vs-napoli,84,10
25-26-champions-league-chelsea-vs-napoli,85,9
25-26-champions-league-chelsea-vs-napoli,86,32
25-26-champions-league-chelsea-vs-napoli,87,30
25-26-champions-league-chelsea-vs-napoli,88,28
25-26-champions-league-chelsea-vs-napoli,89,14
25-26-champions-league-chelsea-vs-napoli,90,3
25-26-champions-league-chelsea-vs-napoli,90.5,-54
25-26-champions-league-galatasaray-vs-manchester-city,1,-5
25-26-champions-league-galatasaray-vs-manchester-city,2,6
25-26-champions-league-galatasaray-vs-manchester-city,3,-11
25-26-champions-league-galatasaray-vs-manchester-city,4,-34
25-26-champions-league-galatasaray-vs-manchester-city,5,-9
25-26-champions-league-galatasaray-vs-manchester-city,6,-1
25-26-champions-league-galatasaray-vs-manchester-city,7,-8
25-26-champions-league-galatasaray-vs-manchester-city,8,-11
25-26-champions-league-galatasaray-vs-manchester-city,9,-29
25-26-champions-league-galatasaray-vs-manchester-city,10,-24
25-26-champions-league-galatasaray-vs-manchester-city,11,-33
25-26-champions-league-galatasaray-vs-manchester-city,12,-20
25-26-champions-league-galatasaray-vs-manchester-city,13,-12
25-26-champions-league-galatasaray-vs-manchester-city,14,-6
25-26-champions-league-galatasaray-vs-manchester-city,15,-3
25-26-champions-league-galatasaray-vs-manchester-city,16,-1
25-26-champions-league-galatasaray-vs-manchester-city,17,-1
25-26-champions-league-galatasaray-vs-manchester-city,18,-1
25-26-champions-league-galatasaray-vs-manchester-city,19,-1
25-26-champions-league-galatasaray-vs-manchester-city,20,-15
25-26-champions-league-galatasaray-vs-manchester-city,21,-15
25-26-champions-league-galatasaray-vs-manchester-city,22,-24
25-26-champions-league-galatasaray-vs-manchester-city,23,-35
25-26-champions-league-galatasaray-vs-manchester-city,24,-74
25-26-champions-league-galatasaray-vs-manchester-city,25,-52
25-26-champions-league-galatasaray-vs-manchester-city,26,32
25-26-champions-league-galatasaray-vs-manchester-city,27,-6
25-26-champions-league-galatasaray-vs-manchester-city,28,14
25-26-champions-league-galatasaray-vs-manchester-city,29,-42
25-26-champions-league-galatasaray-vs-manchester-city,30,-18
25-26-champions-league-galatasaray-vs-manchester-city,31,-19
25-26-champions-league-galatasaray-vs-manchester-city,32,-11
25-26-champions-league-galatasaray-vs-manchester-city,33,-26
25-26-champions-league-galatasaray-vs-manchester-city,34,16
25-26-champions-league-galatasaray-vs-manchester-city,35,-10
25-26-champions-league-galatasaray-vs-manchester-city,36,-9
25-26-champions-league-galatasaray-vs-manchester-city,37,-36
25-26-champions-league-galatasaray-vs-manchester-city,38,-31
25-26-champions-league-galatasaray-vs-manchester-city,39,-31
25-26-champions-league-galatasaray-vs-manchester-city,40,-41
25-26-champions-league-galatasaray-vs-manchester-city,41,-13
25-26-champions-league-galatasaray-vs-manchester-city,42,-2
25-26-champions-league-galatasaray-vs-manchester-city,43,10
25-26-champions-league-galatasaray-vs-manchester-city,44,9
25-26-champions-league-galatasaray-vs-manchester-city,45,-9
25-26-champions-league-galatasaray-vs-manchester-city,45.5,0
25-26-champions-league-galatasaray-vs-manchester-city,46,3
25-26-champions-league-galatasaray-vs-manchester-city,47,6
25-26-champions-league-galatasaray-vs-manchester-city,48,6
25-26-champions-league-galatasaray-vs-manchester-city,49,1
25-26-champions-league-galatasaray-vs-manchester-city,50,14
25-26-champions-league-galatasaray-vs-manchester-city,51,7
25-26-champions-league-galatasaray-vs-manchester-city,52,9
25-26-champions-league-galatasaray-vs-manchester-city,53,8
25-26-champions-league-galatasaray-vs-manchester-city,54,7
25-26-champions-league-galatasaray-vs-manchester-city,55,14
25-26-champions-league-galatasaray-vs-manchester-city,56,51
25-26-champions-league-galatasaray-vs-manchester-city,57,31
25-26-champions-league-galatasaray-vs-manchester-city,58,20
25-26-champions-league-galatasaray-vs-manchester-city,59,11
25-26-champions-league-galatasaray-vs-manchester-city,60,14
25-26-champions-league-galatasaray-vs-manchester-city,61,-9
25-26-champions-league-galatasaray-vs-manchester-city,62,3
25-26-champions-league-galatasaray-vs-manchester-city,63,-32
25-26-champions-league-galatasaray-vs-manchester-city,64,34
25-26-champions-league-galatasaray-vs-manchester-city,65,-68
25-26-champions-league-galatasaray-vs-manchester-city,66,-40
25-26-champions-league-galatasaray-vs-manchester-city,67,-55
25-26-champions-league-galatasaray-vs-manchester-city,68,-31
25-26-champions-league-galatasaray-vs-manchester-city,69,-26
25-26-champions-league-galatasaray-vs-manchester-city,70,-7
25-26-champions-league-galatasaray-vs-manchester-city,71,8
25-26-champions-league-galatasaray-vs-manchester-city,72,9
25-26-champions-league-galatasaray-vs-manchester-city,73,9
25-26-champions-league-galatasaray-vs-manchester-city,74,10
25-26-champions-league-galatasaray-vs-manchester-city,75,18
25-26-champions-league-galatasaray-vs-manchester-city,76,13
25-26-champions-league-galatasaray-vs-manchester-city,77,10
25-26-champions-league-galatasaray-vs-manchester-city,78,8
25-26-champions-league-galatasaray-vs-manchester-city,79,7
25-26-champions-league-galatasaray-vs-manchester-city,80,38
25-26-champions-league-galatasaray-vs-manchester-city,81,18
25-26-champions-league-galatasaray-vs-manchester-city,82,-18
25-26-champions-league-galatasaray-vs-manchester-city,83,-10
25-26-champions-league-galatasaray-vs-manchester-city,84,-4
25-26-champions-league-galatasaray-vs-manchester-city,85,25
25-26-champions-league-galatasaray-vs-manchester-city,86,54
