player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
225,25-26-champions-league-chelsea-vs-napoli,James,6.6,11,1,78,5,0,1,1,0,0,0,0
226,25-26-champions-league-chelsea-vs-napoli,Chalobah,6.8,1,0,20,1,0,0,0,0,0,0,0
228,25-26-champions-league-chelsea-vs-napoli,Gusto,6.1,6,0,27,0,2,0,1,1,0,0,0
230,25-26-champions-league-chelsea-vs-napoli,Fofana,6.4,6,0,75,0,0,0,4,1,1,0,0
235,25-26-champions-league-chelsea-vs-napoli,Palmer,7.0,10,1,25,1,0,1,4,0,0,0,0
237,25-26-champions-league-chelsea-vs-napoli,Enzo,7.3,11,1,82,3,0,0,5,1,0,0,0
402,25-26-champions-league-galatasaray-vs-manchester-city,Aït-Nouri,8.3,11,0,63,2,3,7,4,0,0,0,0
405,25-26-champions-league-galatasaray-vs-manchester-city,Aké,7.2,6,0,56,6,0,0,2,1,0,0,0
406,25-26-champions-league-galatasaray-vs-manchester-city,Khusanov,6.8,8,0,40,7,0,0,2,2,0,0,0
407,25-26-champions-league-galatasaray-vs-manchester-city,Matheus N.,6.9,12,0,38,1,2,3,4,0,0,0,0
411,25-26-champions-league-galatasaray-vs-manchester-city,O'Reilly,7.2,13,0,79,5,0,0,6,0,0,0,0
413,25-26-champions-league-galatasaray-vs-manchester-city,Marmoush,6.1,7,0,7,0,0,2,7,2,0,0,0
414,25-26-champions-league-galatasaray-vs-manchester-city,Foden,6.1,5,1,22,2,0,0,4,0,0,0,0
417,25-26-champions-league-galatasaray-vs-manchester-city,Cherki,8.2,13,1,58,4,2,2,2,1,0,0,0
418,25-26-champions-league-galatasaray-vs-manchester-city,Doku,7.4,11,1,18,0,1,7,4,0,0,0,0
427,25-26-champions-league-galatasaray-vs-manchester-city,Reijnders,6.7,3,0,7,0,0,1,0,0,0,0,0
430,25-26-champions-league-galatasaray-vs-manchester-city,Haaland,7.7,11,0,18,0,0,0,1,1,0,0,0
736,25-26-champions-league-galatasaray-vs-manchester-city,Donnarumma,7.6,3,0,31,9,0,0,0,0,0,0,0
7,25-26-champions-league-kairat-almaty-vs-arsenal,Calafiori,5.9,3,0,37,1,0,1,2,0,1,0,0
10,25-26-champions-league-kairat-almaty-vs-arsenal,Lewis-Skelly,7.4,7,0,69,3,2,0,6,1,0,0,0
17,25-26-champions-league-kairat-almaty-vs-arsenal,Ødegaard,6.6,15,1,39,1,3,3,3,1,0,0,0
