id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
759,Marli,Salmon,Salmon,a,,,4.0,729,205.0,0.0,686,239.0,0.0,508.0,210.0,0,0,0.0,0,0.0,18,51,0.0,0.0,1.0,0.5,0.0,629.0,242.0,,,619.0,242.0,611.0,242.0,583.0,239.0,621.0,242.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,TJ,Carroll,Carroll,a,,,4.0,731,207.0,0.0,728,253.0,0.0,509.0,211.0,0,0,0.0,0,0.0,37,51,0.0,0.0,-0.5,0.5,0.0,630.0,243.0,,,620.0,243.0,612.0,243.0,584.0,240.0,622.0,243.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,Luka,Bentt,Bentt,a,,,4.5,470,285.0,0.0,802,355.0,0.0,647.0,247.0,0,0,0.0,0,0.0,26,21,0.0,0.0,0.0,0.5,0.0,724.0,298.0,,,721.0,295.0,716.0,296.0,701.0,290.0,722.0,296.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,Joél,Drakes-Thomas,Drakes-Thomas,a,,,4.5,513,316.0,0.0,776,336.0,0.0,684.0,275.0,0,0,0.0,0,0.0,8,19,0.0,0.4,0.0,-0.5,1.0,484.0,221.0,,,492.0,227.0,467.0,225.0,735.0,316.0,498.0,230.0,,,,,,,,0.0,0.0,0.0,9.39,0.0,0.0,12.86,0.0,38.57,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Mark,Travers,Travers,a,,,4.3,585,28.0,0.1,455,68.0,0.0,540.0,83.0,0,0,0.0,-2,2.0,56,83,0.0,0.0,0.5,0.0,0.0,645.0,89.0,100.0,75.0,635.0,89.0,630.0,80.0,606.0,69.0,637.0,89.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Harry,Tyrer,Tyrer,u,has joined Cardiff City permanently.,,3.9,759,80.0,0.1,491,73.0,0.0,425.0,39.0,0,0,0.0,-1,1.0,0,78,0.0,0.0,0.0,0.0,0.0,553.0,49.0,0.0,0.0,543.0,49.0,531.0,33.0,500.0,20.0,545.0,49.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Jarrad,Branthwaite,Branthwaite,a,,,5.3,198,23.0,0.4,289,107.0,4.0,72.0,20.0,9,0,0.0,-2,2.0,15088,681,0.8,3.4,4.5,4.0,3.0,194.0,73.0,100.0,100.0,344.0,130.0,375.0,133.0,311.0,95.0,369.0,128.0,,,,,,,,0.05,0.02,0.07,1.18,0.0,0.0,1.32,0.88,8.38,28,9,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,15918.0,918.0,0.0,0.04000000000000001,0.0,0.03999999999999998,1.0300000000000002,52.400000000000006,0.3000000000000007,33.0,8.600000000000001,2.0,9.0,3.0,11.0
291,James,Tarkowski,Tarkowski,a,,,5.7,111,8.0,10.8,30,10.0,1.8,205.0,75.0,3,0,0.0,2,-2.0,27145,28940,0.3,21.2,2.3,1.8,4.3,42.0,19.0,,,10.0,4.0,177.0,43.0,97.0,11.0,55.0,7.0,,,,,,,,0.07,0.05,0.12,1.44,0.0,0.32,1.18,1.0,10.71,28,3,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,32922.0,64103.0,0.0,0.0,0.0,0.0,1.0300000000000011,29.399999999999977,0.0,0.0,2.9000000000000057,0.0,13.0,1.0,13.0
135,Yoane,Wissa,Wissa,a,,,7.3,24,9.0,0.6,239,34.0,0.8,307.0,41.0,1,0,0.0,-2,2.0,486,1494,0.1,2.6,0.3,0.8,1.6,400.0,48.0,100.0,100.0,407.0,45.0,364.0,47.0,199.0,42.0,358.0,43.0,,,,,,,,0.42,0.11,0.53,1.5,0.0,0.21,1.71,0.86,3.85,28,1,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1198.0,2366.0,0.0,0.07000000000000006,0.0,0.06999999999999984,0.9100000000000001,0.0,1.3999999999999986,4.0,0.3000000000000007,0.0,0.0,0.0,0.0
486,Anthony,Elanga,Elanga,a,,,6.5,52,33.0,2.6,116,37.0,1.5,229.0,101.0,1,0,0.0,-5,5.0,831,1565,0.2,5.7,1.0,1.5,1.5,416.0,185.0,100.0,100.0,337.0,152.0,135.0,93.0,180.0,99.0,247.0,126.0,5.0,,,,,,,0.11,0.12,0.23,1.33,0.0,0.17,2.06,0.94,3.61,28,1,55.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1805.0,1962.0,0.0,0.030000000000000027,0.010000000000000009,0.040000000000000036,1.08,7.0,3.0,7.0,1.7000000000000028,1.0,1.0,1.0,3.0
