match_id,minute,value
25-26-efl-cup-brentford-vs-manchester-city,1,4
25-26-efl-cup-brentford-vs-manchester-city,2,11
25-26-efl-cup-brentford-vs-manchester-city,3,9
25-26-efl-cup-brentford-vs-manchester-city,4,27
25-26-efl-cup-brentford-vs-manchester-city,5,-24
25-26-efl-cup-brentford-vs-manchester-city,6,-13
25-26-efl-cup-brentford-vs-manchester-city,7,-14
25-26-efl-cup-brentford-vs-manchester-city,8,20
25-26-efl-cup-brentford-vs-manchester-city,9,6
25-26-efl-cup-brentford-vs-manchester-city,10,8
25-26-efl-cup-brentford-vs-manchester-city,11,15
25-26-efl-cup-brentford-vs-manchester-city,12,18
25-26-efl-cup-brentford-vs-manchester-city,13,-27
25-26-efl-cup-brentford-vs-manchester-city,14,-51
25-26-efl-cup-brentford-vs-manchester-city,15,-24
25-26-efl-cup-brentford-vs-manchester-city,16,-2
25-26-efl-cup-brentford-vs-manchester-city,17,-7
25-26-efl-cup-brentford-vs-manchester-city,18,-2
25-26-efl-cup-brentford-vs-manchester-city,19,-6
25-26-efl-cup-brentford-vs-manchester-city,20,25
25-26-efl-cup-brentford-vs-manchester-city,21,7
25-26-efl-cup-brentford-vs-manchester-city,22,-34
25-26-efl-cup-brentford-vs-manchester-city,23,-12
25-26-efl-cup-brentford-vs-manchester-city,24,-62
25-26-efl-cup-brentford-vs-manchester-city,25,-51
25-26-efl-cup-brentford-vs-manchester-city,26,-72
25-26-efl-cup-brentford-vs-manchester-city,27,-39
25-26-efl-cup-brentford-vs-manchester-city,28,-26
25-26-efl-cup-brentford-vs-manchester-city,29,-17
25-26-efl-cup-brentford-vs-manchester-city,30,-15
25-26-efl-cup-brentford-vs-manchester-city,31,-18
25-26-efl-cup-brentford-vs-manchester-city,32,-28
25-26-efl-cup-brentford-vs-manchester-city,33,-55
25-26-efl-cup-brentford-vs-manchester-city,34,-31
25-26-efl-cup-brentford-vs-manchester-city,35,-24
25-26-efl-cup-brentford-vs-manchester-city,36,-45
25-26-efl-cup-brentford-vs-manchester-city,37,-40
25-26-efl-cup-brentford-vs-manchester-city,38,-27
25-26-efl-cup-brentford-vs-manchester-city,39,-22
25-26-efl-cup-brentford-vs-manchester-city,40,-20
25-26-efl-cup-brentford-vs-manchester-city,41,-1
25-26-efl-cup-brentford-vs-manchester-city,42,5
25-26-efl-cup-brentford-vs-manchester-city,43,4
25-26-efl-cup-brentford-vs-manchester-city,44,26
25-26-efl-cup-brentford-vs-manchester-city,45,21
25-26-efl-cup-brentford-vs-manchester-city,45.5,0
25-26-efl-cup-brentford-vs-manchester-city,46,-8
25-26-efl-cup-brentford-vs-manchester-city,47,-14
25-26-efl-cup-brentford-vs-manchester-city,48,-9
25-26-efl-cup-brentford-vs-manchester-city,49,-45
25-26-efl-cup-brentford-vs-manchester-city,50,-28
25-26-efl-cup-brentford-vs-manchester-city,51,-19
25-26-efl-cup-brentford-vs-manchester-city,52,-7
25-26-efl-cup-brentford-vs-manchester-city,53,-5
25-26-efl-cup-brentford-vs-manchester-city,54,30
25-26-efl-cup-brentford-vs-manchester-city,55,50
25-26-efl-cup-brentford-vs-manchester-city,56,19
25-26-efl-cup-brentford-vs-manchester-city,57,14
25-26-efl-cup-brentford-vs-manchester-city,58,16
25-26-efl-cup-brentford-vs-manchester-city,59,9
25-26-efl-cup-brentford-vs-manchester-city,60,6
25-26-efl-cup-brentford-vs-manchester-city,61,-5
25-26-efl-cup-brentford-vs-manchester-city,62,2
25-26-efl-cup-brentford-vs-manchester-city,63,-6
25-26-efl-cup-brentford-vs-manchester-city,64,-33
25-26-efl-cup-brentford-vs-manchester-city,65,-28
25-26-efl-cup-brentford-vs-manchester-city,66,-20
25-26-efl-cup-brentford-vs-manchester-city,67,15
25-26-efl-cup-brentford-vs-manchester-city,68,-21
25-26-efl-cup-brentford-vs-manchester-city,69,-13
25-26-efl-cup-brentford-vs-manchester-city,70,-47
25-26-efl-cup-brentford-vs-manchester-city,71,-54
25-26-efl-cup-brentford-vs-manchester-city,72,-43
25-26-efl-cup-brentford-vs-manchester-city,73,-34
25-26-efl-cup-brentford-vs-manchester-city,74,-54
25-26-efl-cup-brentford-vs-manchester-city,75,-37
25-26-efl-cup-brentford-vs-manchester-city,76,-19
25-26-efl-cup-brentford-vs-manchester-city,77,-25
25-26-efl-cup-brentford-vs-manchester-city,78,-32
25-26-efl-cup-brentford-vs-manchester-city,79,-18
25-26-efl-cup-brentford-vs-manchester-city,80,-43
25-26-efl-cup-brentford-vs-manchester-city,81,-12
25-26-efl-cup-brentford-vs-manchester-city,82,-12
25-26-efl-cup-brentford-vs-manchester-city,83,-11
25-26-efl-cup-brentford-vs-manchester-city,84,-13
25-26-efl-cup-brentford-vs-manchester-city,85,-22
25-26-efl-cup-brentford-vs-manchester-city,86,-22
25-26-efl-cup-brentford-vs-manchester-city,87,-2
25-26-efl-cup-brentford-vs-manchester-city,88,8
25-26-efl-cup-brentford-vs-manchester-city,89,6
25-26-efl-cup-brentford-vs-manchester-city,90,8
25-26-efl-cup-brentford-vs-manchester-city,90.5,25
25-26-efl-cup-chelsea-vs-cardiff-city,1,0
25-26-efl-cup-chelsea-vs-cardiff-city,2,-4
25-26-efl-cup-chelsea-vs-cardiff-city,3,12
25-26-efl-cup-chelsea-vs-cardiff-city,4,4
25-26-efl-cup-chelsea-vs-cardiff-city,5,10
25-26-efl-cup-chelsea-vs-cardiff-city,6,15
25-26-efl-cup-chelsea-vs-cardiff-city,7,-28
25-26-efl-cup-chelsea-vs-cardiff-city,8,-18
25-26-efl-cup-chelsea-vs-cardiff-city,9,-26
25-26-efl-cup-chelsea-vs-cardiff-city,10,-8
25-26-efl-cup-chelsea-vs-cardiff-city,11,16
25-26-efl-cup-chelsea-vs-cardiff-city,12,-11
25-26-efl-cup-chelsea-vs-cardiff-city,13,-5
25-26-efl-cup-chelsea-vs-cardiff-city,14,-7
25-26-efl-cup-chelsea-vs-cardiff-city,15,7
25-26-efl-cup-chelsea-vs-cardiff-city,16,23
25-26-efl-cup-chelsea-vs-cardiff-city,17,34
25-26-efl-cup-chelsea-vs-cardiff-city,18,22
25-26-efl-cup-chelsea-vs-cardiff-city,19,13
25-26-efl-cup-chelsea-vs-cardiff-city,20,7
25-26-efl-cup-chelsea-vs-cardiff-city,21,14
25-26-efl-cup-chelsea-vs-cardiff-city,22,11
25-26-efl-cup-chelsea-vs-cardiff-city,23,-24
25-26-efl-cup-chelsea-vs-cardiff-city,24,-3
25-26-efl-cup-chelsea-vs-cardiff-city,25,21
25-26-efl-cup-chelsea-vs-cardiff-city,26,18
25-26-efl-cup-chelsea-vs-cardiff-city,27,16
25-26-efl-cup-chelsea-vs-cardiff-city,28,22
25-26-efl-cup-chelsea-vs-cardiff-city,29,11
25-26-efl-cup-chelsea-vs-cardiff-city,30,10
25-26-efl-cup-chelsea-vs-cardiff-city,31,37
25-26-efl-cup-chelsea-vs-cardiff-city,32,19
25-26-efl-cup-chelsea-vs-cardiff-city,33,10
25-26-efl-cup-chelsea-vs-cardiff-city,34,3
25-26-efl-cup-chelsea-vs-cardiff-city,35,-46
25-26-efl-cup-chelsea-vs-cardiff-city,36,-24
25-26-efl-cup-chelsea-vs-cardiff-city,37,-11
25-26-efl-cup-chelsea-vs-cardiff-city,38,-3
25-26-efl-cup-chelsea-vs-cardiff-city,39,-3
25-26-efl-cup-chelsea-vs-cardiff-city,40,4
25-26-efl-cup-chelsea-vs-cardiff-city,41,-7
25-26-efl-cup-chelsea-vs-cardiff-city,42,-4
25-26-efl-cup-chelsea-vs-cardiff-city,43,-3
25-26-efl-cup-chelsea-vs-cardiff-city,44,-28
25-26-efl-cup-chelsea-vs-cardiff-city,45,-12
25-26-efl-cup-chelsea-vs-cardiff-city,45.5,-49
25-26-efl-cup-chelsea-vs-cardiff-city,46,-3
25-26-efl-cup-chelsea-vs-cardiff-city,47,-4
25-26-efl-cup-chelsea-vs-cardiff-city,48,-2
25-26-efl-cup-chelsea-vs-cardiff-city,49,-10
25-26-efl-cup-chelsea-vs-cardiff-city,50,-9
25-26-efl-cup-chelsea-vs-cardiff-city,51,-7
25-26-efl-cup-chelsea-vs-cardiff-city,52,-22
25-26-efl-cup-chelsea-vs-cardiff-city,53,-8
25-26-efl-cup-chelsea-vs-cardiff-city,54,13
25-26-efl-cup-chelsea-vs-cardiff-city,55,67
25-26-efl-cup-chelsea-vs-cardiff-city,56,53
