match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-afc-bournemouth-vs-sunderland,3,0,0.027,0.0,0.027
25-26-prem-afc-bournemouth-vs-sunderland,12,0.154,0,0.154,0.027
25-26-prem-afc-bournemouth-vs-sunderland,18,0,0.932,0.154,0.958
25-26-prem-afc-bournemouth-vs-sunderland,24,0.016,0,0.17,0.958
25-26-prem-afc-bournemouth-vs-sunderland,28,0.475,0,0.645,0.958
25-26-prem-afc-bournemouth-vs-sunderland,29,0.052,0,0.697,0.958
25-26-prem-afc-bournemouth-vs-sunderland,31,0.033,0,0.73,0.958
25-26-prem-afc-bournemouth-vs-sunderland,33,0.078,0,0.808,0.958
25-26-prem-afc-bournemouth-vs-sunderland,34,0.036,0,0.844,0.958
25-26-prem-afc-bournemouth-vs-sunderland,41,0,0.018,0.844,0.976
25-26-prem-afc-bournemouth-vs-sunderland,45,0.107,0,0.951,0.976
25-26-prem-afc-bournemouth-vs-sunderland,47,0,0.343,0.951,1.319
25-26-prem-afc-bournemouth-vs-sunderland,64,0.153,0,1.104,1.319
25-26-prem-afc-bournemouth-vs-sunderland,70,0.016,0,1.119,1.319
25-26-prem-afc-bournemouth-vs-sunderland,71,0.134,0,1.253,1.319
25-26-prem-afc-bournemouth-vs-sunderland,73,0.022,0,1.276,1.319
25-26-prem-afc-bournemouth-vs-sunderland,78,0,0.092,1.276,1.411
25-26-prem-afc-bournemouth-vs-sunderland,81,0,0.096,1.276,1.508
25-26-prem-afc-bournemouth-vs-sunderland,88,0.135,0,1.41,1.508
25-26-prem-afc-bournemouth-vs-sunderland,90,0.31,0,1.72,1.508
25-26-prem-arsenal-vs-chelsea,6,0,0.029,0.0,0.029
25-26-prem-arsenal-vs-chelsea,7,0.08,0,0.08,0.029
25-26-prem-arsenal-vs-chelsea,8,0.031,0,0.111,0.029
25-26-prem-arsenal-vs-chelsea,10,0,0.436,0.111,0.465
25-26-prem-arsenal-vs-chelsea,15,0.019,0,0.129,0.465
25-26-prem-arsenal-vs-chelsea,21,0.262,0,0.391,0.465
