match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-afc-bournemouth-vs-sunderland,home,86,Brooks,7,M,65.2,80.0
25-26-prem-afc-bournemouth-vs-sunderland,home,87,Christie,10,M,52.0,30.3
25-26-prem-afc-bournemouth-vs-sunderland,home,97,Evanilson,9,F,72.6,42.8
25-26-prem-afc-bournemouth-vs-sunderland,home,85,Adams,12,M,45.3,63.3
25-26-prem-afc-bournemouth-vs-sunderland,home,801,Tóth.A,27,M,70.0,49.7
25-26-prem-afc-bournemouth-vs-sunderland,home,67,Petrović,1,G,9.4,50.3
25-26-prem-afc-bournemouth-vs-sunderland,home,90,Scott,8,M,48.2,51.4
25-26-prem-afc-bournemouth-vs-sunderland,home,807,Rayan,37,M,65.2,17.5
25-26-prem-afc-bournemouth-vs-sunderland,home,72,M. Senesi,5,D,35.8,71.1
25-26-prem-afc-bournemouth-vs-sunderland,home,697,Adli,21,F,62.5,70.5
25-26-prem-afc-bournemouth-vs-sunderland,home,98,Enes Ünal,26,F,71.7,42.2
25-26-prem-afc-bournemouth-vs-sunderland,home,100,E. J. Kroupi,22,F,64.7,58.3
25-26-prem-afc-bournemouth-vs-sunderland,home,77,Hill,23,D,39.0,40.6
25-26-prem-afc-bournemouth-vs-sunderland,home,84,Tavernier,16,M,60.9,73.1
25-26-prem-afc-bournemouth-vs-sunderland,home,74,Truffert,3,D,44.0,86.8
25-26-prem-afc-bournemouth-vs-sunderland,home,713,A. Jiménez,20,D,47.8,18.5
25-26-prem-afc-bournemouth-vs-sunderland,away,735,Traoré,25,F,56.4,16.0
25-26-prem-afc-bournemouth-vs-sunderland,away,813,Angulo,10,M,56.1,80.3
25-26-prem-afc-bournemouth-vs-sunderland,away,553,Talbi,7,M,54.0,15.9
25-26-prem-afc-bournemouth-vs-sunderland,away,668,Xhaka,34,M,47.8,39.7
25-26-prem-afc-bournemouth-vs-sunderland,away,561,E. Mayenda,12,F,65.6,44.1
25-26-prem-afc-bournemouth-vs-sunderland,away,544,Diarra,19,M,59.2,36.0
25-26-prem-afc-bournemouth-vs-sunderland,away,560,Isidor,18,F,35.1,65.1
25-26-prem-afc-bournemouth-vs-sunderland,away,552,Sadiki,27,M,48.2,49.6
25-26-prem-afc-bournemouth-vs-sunderland,away,670,Roefs,22,G,12.0,48.6
25-26-prem-afc-bournemouth-vs-sunderland,away,683,Alderete,15,D,27.3,61.0
25-26-prem-afc-bournemouth-vs-sunderland,away,547,E.Le Fée,28,M,57.1,74.2
25-26-prem-afc-bournemouth-vs-sunderland,away,532,Hume,32,D,38.4,70.5
25-26-prem-afc-bournemouth-vs-sunderland,away,724,Geertruida,6,D,42.4,18.6
25-26-prem-afc-bournemouth-vs-sunderland,away,531,Ballard,5,D,26.2,33.5
25-26-prem-arsenal-vs-chelsea,home,1,D. Raya,1,G,11.1,49.9
25-26-prem-arsenal-vs-chelsea,home,666,Gyökeres,14,F,72.0,55.5
25-26-prem-arsenal-vs-chelsea,home,266,Eze,10,M,60.9,44.9
25-26-prem-arsenal-vs-chelsea,home,19,G. Martinelli,11,F,64.3,85.3
25-26-prem-arsenal-vs-chelsea,home,16,Saka,7,F,69.9,19.5
25-26-prem-arsenal-vs-chelsea,home,24,Nørgaard,16,M,46.2,25.8
25-26-prem-arsenal-vs-chelsea,home,20,Trossard,19,F,47.2,68.9
25-26-prem-arsenal-vs-chelsea,home,30,Havertz,29,F,61.1,32.9
25-26-prem-arsenal-vs-chelsea,home,8,J.Timber,12,D,53.4,18.3
