match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-champions-league-barcelona-vs-newcastle-united,1,period,90,,,,,,,,,,,2,1,FT
25-26-champions-league-barcelona-vs-newcastle-united,2,card,90,7,home,,,,,,,yellow,,,,
25-26-champions-league-barcelona-vs-newcastle-united,3,substitution,90,3,home,,,,,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,4,goal,90,,away,485,Gordon,,,,,,regular,2,1,
25-26-champions-league-barcelona-vs-newcastle-united,5,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,6,card,82,,home,,,,,,,yellow,,,,
25-26-champions-league-barcelona-vs-newcastle-united,7,substitution,82,,home,,,,,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,8,substitution,81,,home,,,,,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,9,substitution,76,,away,478,Trippier,475,Botman,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,10,card,75,,home,,,,,,,yellow,,,,
25-26-champions-league-barcelona-vs-newcastle-united,11,substitution,70,,home,,,,,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,12,substitution,69,,home,,,,,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,13,goal,67,,home,,,,,,,,regular,2,0,
25-26-champions-league-barcelona-vs-newcastle-united,14,substitution,63,,away,486,Elanga,489,J.Murphy,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,15,substitution,63,,away,474,Schär,684,Thiaw,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,16,substitution,62,,away,,,494,Willock,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,17,substitution,62,,away,487,Barnes,714,Woltemade,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,18,goal,58,,home,,,,,,,,regular,1,0,
25-26-champions-league-barcelona-vs-newcastle-united,19,period,45,,,,,,,,,,,0,0,HT
25-26-champions-league-barcelona-vs-newcastle-united,20,card,45,2,away,476,Burn,,,,,yellow,,,,
25-26-champions-league-barcelona-vs-newcastle-united,21,card,45,,home,,,,,,,yellow,,,,
25-26-champions-league-barcelona-vs-newcastle-united,22,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-barcelona-vs-newcastle-united,23,card,28,,away,,,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-galatasaray,1,period,90,,,,,,,,,,,0,1,FT
25-26-champions-league-liverpool-vs-galatasaray,2,card,90,1,home,388,C.Jones,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-galatasaray,3,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,4,varDecision,89,,home,374,Konaté,,,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,5,card,88,,away,,,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-galatasaray,6,substitution,85,,away,,,,,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,7,card,76,,away,,,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-galatasaray,8,card,76,,away,,,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-galatasaray,9,substitution,75,,away,420,Gündoğan,,,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,10,card,73,,home,375,Bradley,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-galatasaray,11,substitution,72,,away,,,,,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,12,substitution,72,,away,,,,,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,13,substitution,68,,home,661,Ekitiké,386,Mac Allister,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,14,substitution,62,,home,370,Frimpong,375,Bradley,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,15,substitution,62,,home,390,Gravenberch,499,Isak,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,16,substitution,62,,home,384,Gakpo,381,M.Salah,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,17,card,61,,away,,,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-galatasaray,18,substitution,56,,home,,,367,Mamardashvili,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,19,period,45,,,,,,,,,,,0,1,HT
25-26-champions-league-liverpool-vs-galatasaray,20,card,45,3,home,390,Gravenberch,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-galatasaray,21,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-liverpool-vs-galatasaray,22,card,36,,away,,,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-galatasaray,23,goal,16,,away,,,,,,,,penalty,0,1,
25-26-champions-league-manchester-city-vs-real-madrid,1,card,90,,home,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-real-madrid,2,card,88,,away,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-real-madrid,3,substitution,87,,home,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-real-madrid,4,card,87,,away,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-real-madrid,5,substitution,79,,away,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-real-madrid,6,card,76,,home,411,O'Reilly,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-real-madrid,7,substitution,71,,home,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-real-madrid,8,substitution,70,,home,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-real-madrid,9,substitution,70,,home,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-real-madrid,10,substitution,67,,away,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-real-madrid,11,substitution,58,,away,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-real-madrid,12,goal,43,,home,430,Haaland,,,,,,penalty,2,1,
25-26-champions-league-manchester-city-vs-real-madrid,13,card,43,,away,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-real-madrid,14,goal,35,,home,411,O'Reilly,,,,,,regular,1,1,
25-26-champions-league-manchester-city-vs-real-madrid,15,goal,28,,away,,,,,,,,regular,0,1,
25-26-champions-league-manchester-city-vs-real-madrid,16,card,11,,home,414,Foden,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-real-madrid,17,card,-5,,home,,,,,,,yellow,,,,
