match_id,minute,value
25-26-champions-league-barcelona-vs-newcastle-united,1,3
25-26-champions-league-barcelona-vs-newcastle-united,2,19
25-26-champions-league-barcelona-vs-newcastle-united,3,11
25-26-champions-league-barcelona-vs-newcastle-united,4,-9
25-26-champions-league-barcelona-vs-newcastle-united,5,7
25-26-champions-league-barcelona-vs-newcastle-united,6,11
25-26-champions-league-barcelona-vs-newcastle-united,7,-6
25-26-champions-league-barcelona-vs-newcastle-united,8,-7
25-26-champions-league-barcelona-vs-newcastle-united,9,8
25-26-champions-league-barcelona-vs-newcastle-united,10,3
25-26-champions-league-barcelona-vs-newcastle-united,11,-1
25-26-champions-league-barcelona-vs-newcastle-united,12,-2
25-26-champions-league-barcelona-vs-newcastle-united,13,-32
25-26-champions-league-barcelona-vs-newcastle-united,14,-34
25-26-champions-league-barcelona-vs-newcastle-united,15,-23
25-26-champions-league-barcelona-vs-newcastle-united,16,-46
25-26-champions-league-barcelona-vs-newcastle-united,17,-13
25-26-champions-league-barcelona-vs-newcastle-united,18,15
25-26-champions-league-barcelona-vs-newcastle-united,19,59
25-26-champions-league-barcelona-vs-newcastle-united,20,76
25-26-champions-league-barcelona-vs-newcastle-united,21,48
25-26-champions-league-barcelona-vs-newcastle-united,22,8
25-26-champions-league-barcelona-vs-newcastle-united,23,26
25-26-champions-league-barcelona-vs-newcastle-united,24,10
25-26-champions-league-barcelona-vs-newcastle-united,25,-39
25-26-champions-league-barcelona-vs-newcastle-united,26,31
25-26-champions-league-barcelona-vs-newcastle-united,27,4
25-26-champions-league-barcelona-vs-newcastle-united,28,-7
25-26-champions-league-barcelona-vs-newcastle-united,29,-1
25-26-champions-league-barcelona-vs-newcastle-united,30,19
25-26-champions-league-barcelona-vs-newcastle-united,31,8
25-26-champions-league-barcelona-vs-newcastle-united,32,8
25-26-champions-league-barcelona-vs-newcastle-united,33,17
25-26-champions-league-barcelona-vs-newcastle-united,34,22
25-26-champions-league-barcelona-vs-newcastle-united,35,38
25-26-champions-league-barcelona-vs-newcastle-united,36,77
25-26-champions-league-barcelona-vs-newcastle-united,37,71
25-26-champions-league-barcelona-vs-newcastle-united,38,59
25-26-champions-league-barcelona-vs-newcastle-united,39,64
25-26-champions-league-barcelona-vs-newcastle-united,40,40
25-26-champions-league-barcelona-vs-newcastle-united,41,7
25-26-champions-league-barcelona-vs-newcastle-united,42,-40
25-26-champions-league-barcelona-vs-newcastle-united,43,-18
25-26-champions-league-barcelona-vs-newcastle-united,44,-7
25-26-champions-league-barcelona-vs-newcastle-united,45,-23
25-26-champions-league-barcelona-vs-newcastle-united,45.5,3
25-26-champions-league-barcelona-vs-newcastle-united,46,2
25-26-champions-league-barcelona-vs-newcastle-united,47,-6
25-26-champions-league-barcelona-vs-newcastle-united,48,-49
25-26-champions-league-barcelona-vs-newcastle-united,49,-39
25-26-champions-league-barcelona-vs-newcastle-united,50,-7
25-26-champions-league-barcelona-vs-newcastle-united,51,6
25-26-champions-league-barcelona-vs-newcastle-united,52,10
