match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,456,Sancho,19,M,66.3,74.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,64,Watkins,11,F,68.2,57.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,53,Malen,17,F,79.4,46.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,55,Barkley,6,M,49.9,46.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,32,E. Martínez,23,G,12.5,51.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,59,Onana,24,M,40.1,50.8
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,44,Bogarde,26,M,40.7,49.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,37,Digne,12,D,52.5,80.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,41,Pau,14,D,45.9,68.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,47,Rogers,27,M,65.1,57.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,48,Tielemans,8,M,56.6,55.5
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,50,E. Buendía,10,M,59.4,78.2
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,58,Kamara,44,M,53.0,36.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,54,McGinn,7,M,59.7,22.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,36,Cash,2,D,53.0,17.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,38,E. Konsa,4,D,37.5,37.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,720,Tolu,14,F,59.3,37
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,633,H. Bueno,3,D,36.5,93.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,682,Møller Wolfe,6,D,46.6,84.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,650,Chirewa,23,M,37.7,48.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,749,Mané,36,F,67.0,83.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,695,Tchatchoua,38,M,48.7,16.2
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,663,J.Arias,10,M,51.4,31.5
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,644,Bellegarde,,M,56.6,59.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,634,Y. Mosquera,15,D,44.3,22.7
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,631,Agbadou,12,D,34.9,44.3
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,627,Johnstone,31,G,10.8,49.9
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,637,Toti,24,D,40.8,73.5
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,654,Strand Larsen,,F,56.8,53.3
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,643,André,7,M,47.5,47.3
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,646,J. Gomes,8,M,49.7,59.0
25-26-prem-brentford-vs-burnley,home,129,Yarmoliuk,,M,42.9,51.3
25-26-prem-brentford-vs-burnley,home,136,I. Thiago,9,F,60.8,48.3
25-26-prem-brentford-vs-burnley,home,120,Schade,7,M,59.2,71.7
25-26-prem-brentford-vs-burnley,home,107,Lewis-Potter,23,D,35.9,8.2
25-26-prem-brentford-vs-burnley,home,126,Jensen,8,M,50.1,57.9
25-26-prem-brentford-vs-burnley,home,109,Henry,3,D,63.1,84.5
25-26-prem-brentford-vs-burnley,home,27,Nelson,11,M,56.8,47.8
25-26-prem-brentford-vs-burnley,home,106,Collins,22,D,38.9,38.9
25-26-prem-brentford-vs-burnley,home,83,O.Dango,19,M,62.1,30.8
25-26-prem-brentford-vs-burnley,home,101,Kelleher,1,G,16.3,50.4
25-26-prem-brentford-vs-burnley,home,116,Hickey,2,D,48.1,83.0
25-26-prem-brentford-vs-burnley,home,124,Henderson,6,M,48.1,37.9
25-26-prem-brentford-vs-burnley,home,110,Kayode,33,D,57.3,21.2
25-26-prem-brentford-vs-burnley,home,113,Van den Berg,4,D,38.6,65.9
25-26-prem-brentford-vs-burnley,home,121,Damsgaard,24,M,62.8,54.9
25-26-prem-brentford-vs-burnley,away,680,Broja,27,F,75.0,42.5
25-26-prem-brentford-vs-burnley,away,202,Bruun Larsen,,F,72.6,50.5
25-26-prem-brentford-vs-burnley,away,676,Ugochukwu,8,M,49.4,50.9
25-26-prem-brentford-vs-burnley,away,209,Laurent,29,M,56.9,61.0
25-26-prem-brentford-vs-burnley,away,215,Flemming,19,F,57.7,52.5
25-26-prem-brentford-vs-burnley,away,191,Estève,5,D,31.4,70.4
25-26-prem-brentford-vs-burnley,away,198,Tuanzebe,6,D,26.8,39.7
25-26-prem-brentford-vs-burnley,away,210,Tchaouna,17,F,58.5,27.6
25-26-prem-brentford-vs-burnley,away,217,Foster,9,F,48.9,73.6
25-26-prem-brentford-vs-burnley,away,207,Hannibal,28,M,63.1,28.8
25-26-prem-brentford-vs-burnley,away,205,Cullen,24,M,44.8,47.4
25-26-prem-brentford-vs-burnley,away,200,Anthony,11,M,70.9,79.7
