player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
27,25-26-efl-cup-aston-villa-vs-brentford,Nelson,6.9,1,0,7,0,0,0,0,0,0,0,0
33,25-26-efl-cup-aston-villa-vs-brentford,M.Bizot,7.5,10,0,43,15,0,0,0,0,0,0,1
36,25-26-efl-cup-aston-villa-vs-brentford,Cash,5.8,12,0,56,7,5,0,2,2,0,0,0
39,25-26-efl-cup-aston-villa-vs-brentford,Maatsen,6.5,10,0,46,2,2,1,5,1,0,0,0
41,25-26-efl-cup-aston-villa-vs-brentford,Pau,6.6,9,1,59,5,1,0,3,2,0,0,0
44,25-26-efl-cup-aston-villa-vs-brentford,Bogarde,6.5,5,0,41,1,0,0,4,0,1,0,0
47,25-26-efl-cup-aston-villa-vs-brentford,Rogers,6.7,5,0,4,0,0,0,0,0,0,0,0
53,25-26-efl-cup-aston-villa-vs-brentford,Malen,6.3,4,0,9,0,0,0,5,2,0,0,0
54,25-26-efl-cup-aston-villa-vs-brentford,McGinn,6.5,12,0,48,3,4,0,3,0,0,0,0
58,25-26-efl-cup-aston-villa-vs-brentford,Kamara,6.7,3,0,18,1,0,0,2,0,0,0,0
64,25-26-efl-cup-aston-villa-vs-brentford,Watkins,6.7,2,0,2,0,1,0,4,3,0,0,0
83,25-26-efl-cup-aston-villa-vs-brentford,O.Dango,7.1,17,2,17,0,5,3,8,4,0,0,0
105,25-26-efl-cup-aston-villa-vs-brentford,Valdimarsson,8.0,12,0,44,14,0,0,0,0,0,0,2
106,25-26-efl-cup-aston-villa-vs-brentford,Collins,6.4,4,0,19,3,0,0,0,0,0,0,0
108,25-26-efl-cup-aston-villa-vs-brentford,Ajer,6.6,5,0,27,4,0,0,0,0,0,0,0
109,25-26-efl-cup-aston-villa-vs-brentford,Henry,6.5,9,0,31,1,2,1,2,0,0,0,0
110,25-26-efl-cup-aston-villa-vs-brentford,Kayode,6.8,2,0,3,0,0,0,0,0,0,0,0
113,25-26-efl-cup-aston-villa-vs-brentford,Van den Berg,7.2,8,0,55,7,0,0,3,1,0,0,0
114,25-26-efl-cup-aston-villa-vs-brentford,Arthur,7.3,7,0,59,5,0,0,1,0,0,0,0
116,25-26-efl-cup-aston-villa-vs-brentford,Hickey,7.8,7,0,28,0,0,0,1,0,0,0,0
121,25-26-efl-cup-aston-villa-vs-brentford,Damsgaard,7.4,1,0,9,0,0,1,0,0,0,0,0
122,25-26-efl-cup-aston-villa-vs-brentford,Milambo,6.8,6,0,12,0,0,2,4,1,0,0,0
125,25-26-efl-cup-aston-villa-vs-brentford,Janelt,6.2,6,0,24,3,2,0,0,0,0,0,0
128,25-26-efl-cup-aston-villa-vs-brentford,Onyeka,6.8,4,0,36,0,0,0,2,0,0,0,0
129,25-26-efl-cup-aston-villa-vs-brentford,Yarmoliuk,7.3,8,0,33,5,2,1,1,0,0,0,0
389,25-26-efl-cup-aston-villa-vs-brentford,Elliott,8.1,3,0,32,1,1,0,0,0,0,0,0
456,25-26-efl-cup-aston-villa-vs-brentford,Sancho,6.2,9,0,42,0,0,1,3,0,0,0,0
677,25-26-efl-cup-aston-villa-vs-brentford,Guessand,5.9,17,0,19,0,1,1,8,0,1,0,0
254,25-26-efl-cup-millwall-vs-crystal-palace,Benitez,7.5,6,0,33,9,0,0,0,0,0,0,0
257,25-26-efl-cup-millwall-vs-crystal-palace,Lacroix,6.7,7,1,49,3,1,0,5,2,0,0,0
259,25-26-efl-cup-millwall-vs-crystal-palace,Sosa,7.5,11,0,23,2,7,1,4,2,0,0,0
260,25-26-efl-cup-millwall-vs-crystal-palace,Guéhi,7.3,8,0,56,5,2,1,2,2,0,0,0
261,25-26-efl-cup-millwall-vs-crystal-palace,Richards,8.2,4,0,27,5,0,0,1,0,0,0,0
269,25-26-efl-cup-millwall-vs-crystal-palace,Esse,6.7,12,0,17,1,0,2,2,0,0,0,0
270,25-26-efl-cup-millwall-vs-crystal-palace,Hughes,6.8,11,0,53,3,0,1,4,0,1,0,0
271,25-26-efl-cup-millwall-vs-crystal-palace,Kamada,7.1,20,0,63,8,0,2,5,2,0,0,0
276,25-26-efl-cup-millwall-vs-crystal-palace,Devenny,7.1,3,0,6,0,3,1,3,1,0,0,0
283,25-26-efl-cup-millwall-vs-crystal-palace,Mateta,6.3,14,1,21,0,0,1,8,4,0,0,0
723,25-26-efl-cup-millwall-vs-crystal-palace,Canvot,6.7,12,1,63,8,1,2,5,1,0,0,0
732,25-26-efl-cup-millwall-vs-crystal-palace,Uche,7.0,15,0,17,2,2,2,4,0,0,0,0
