match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-efl-cup-aston-villa-vs-brentford,away,27,Nelson,7,M,57.4,48.8
25-26-efl-cup-aston-villa-vs-brentford,away,122,Milambo,28,M,55.1,56.1
25-26-efl-cup-aston-villa-vs-brentford,away,110,Kayode,8,D,39.0,36.7
25-26-efl-cup-aston-villa-vs-brentford,away,125,Janelt,33,M,43.5,50.3
25-26-efl-cup-aston-villa-vs-brentford,away,,F. Carvalho,49,F,58.4,57.0
25-26-efl-cup-aston-villa-vs-brentford,away,106,Collins,28,D,41.7,20.1
25-26-efl-cup-aston-villa-vs-brentford,away,108,Ajer,39,D,39.8,20.5
25-26-efl-cup-aston-villa-vs-brentford,away,116,Hickey,48,D,47.1,15.8
25-26-efl-cup-aston-villa-vs-brentford,away,83,O.Dango,49,M,67.2,33.6
25-26-efl-cup-aston-villa-vs-brentford,away,121,Damsgaard,16,M,47.8,70.3
25-26-efl-cup-aston-villa-vs-brentford,away,109,Henry,61,D,42.4,83.2
25-26-efl-cup-aston-villa-vs-brentford,away,105,Valdimarsson,73,G,9.9,51.1
25-26-efl-cup-aston-villa-vs-brentford,away,128,Onyeka,59,M,48.1,46.7
25-26-efl-cup-aston-villa-vs-brentford,away,113,Van den Berg,83,D,34.0,38.9
25-26-efl-cup-aston-villa-vs-brentford,away,129,Yarmoliuk,44,M,42.1,40.0
25-26-efl-cup-aston-villa-vs-brentford,away,114,Arthur,80,D,31.3,76.5
25-26-efl-cup-aston-villa-vs-brentford,home,47,Rogers,10,M,63.3,47.1
25-26-efl-cup-aston-villa-vs-brentford,home,58,Kamara,23,M,51.9,62.7
25-26-efl-cup-aston-villa-vs-brentford,home,,E. Buendía,17,M,59.9,73.0
25-26-efl-cup-aston-villa-vs-brentford,home,53,Malen,25,F,57.1,63.8
25-26-efl-cup-aston-villa-vs-brentford,home,677,Guessand,47,F,60.9,18.7
25-26-efl-cup-aston-villa-vs-brentford,home,64,Watkins,9,F,68.0,69.3
25-26-efl-cup-aston-villa-vs-brentford,home,389,Elliott,42,M,63.1,32.7
25-26-efl-cup-aston-villa-vs-brentford,home,44,Bogarde,60,M,47.3,65.4
25-26-efl-cup-aston-villa-vs-brentford,home,456,Sancho,53,M,66.1,83.0
25-26-efl-cup-aston-villa-vs-brentford,home,,J. Jimoh,6,M,78.4,21.2
25-26-efl-cup-aston-villa-vs-brentford,home,33,M.Bizot,60,G,12.2,49.0
25-26-efl-cup-aston-villa-vs-brentford,home,36,Cash,87,D,51.5,20.6
25-26-efl-cup-aston-villa-vs-brentford,home,,E. Konsa,85,D,33.8,42.0
25-26-efl-cup-aston-villa-vs-brentford,home,39,Maatsen,76,D,54.4,82.4
25-26-efl-cup-aston-villa-vs-brentford,home,41,Pau,89,D,39.7,70.9
25-26-efl-cup-aston-villa-vs-brentford,home,54,McGinn,70,M,51.4,45.7
25-26-efl-cup-millwall-vs-crystal-palace,away,259,Sosa,61,M,51.9,79.3
25-26-efl-cup-millwall-vs-crystal-palace,away,260,Guéhi,80,D,34.5,77.7
25-26-efl-cup-millwall-vs-crystal-palace,away,723,Canvot,101,D,37.2,22.3
25-26-efl-cup-millwall-vs-crystal-palace,away,269,Esse,35,M,55.3,42.6
25-26-efl-cup-millwall-vs-crystal-palace,away,276,Devenny,16,M,57.5,73.1
25-26-efl-cup-millwall-vs-crystal-palace,away,,J. Lerma,30,M,39.0,63.3
25-26-efl-cup-millwall-vs-crystal-palace,away,732,Uche,41,F,64.3,31.3
25-26-efl-cup-millwall-vs-crystal-palace,away,261,Richards,41,D,35.6,73.4
25-26-efl-cup-millwall-vs-crystal-palace,away,283,Mateta,45,F,66.3,45.3
25-26-efl-cup-millwall-vs-crystal-palace,away,,Y. Pino,69,F,56.8,69.3
25-26-efl-cup-millwall-vs-crystal-palace,away,270,Hughes,70,M,49.1,41.9
25-26-efl-cup-millwall-vs-crystal-palace,away,271,Kamada,97,M,47.4,66.5
25-26-efl-cup-millwall-vs-crystal-palace,away,254,Benitez,58,G,10.2,50.3
25-26-efl-cup-millwall-vs-crystal-palace,away,257,Lacroix,86,D,31.5,46.9
25-26-efl-cup-millwall-vs-crystal-palace,away,,D. Muñoz,71,M,55.5,16.5
25-26-efl-cup-millwall-vs-crystal-palace,home,,A. Emakhu,14,F,66.6,16.1
25-26-efl-cup-millwall-vs-crystal-palace,home,,D. Kelly,22,M,45.1,51.7
25-26-efl-cup-millwall-vs-crystal-palace,home,,M. Ivanović,32,F,66.4,50.1
25-26-efl-cup-millwall-vs-crystal-palace,home,,J. Coburn,25,F,61.7,50.5
25-26-efl-cup-millwall-vs-crystal-palace,home,,Z. Sturge,74,D,48.0,83.2
25-26-efl-cup-millwall-vs-crystal-palace,home,,J. Howland,11,F,57.7,27.3
25-26-efl-cup-millwall-vs-crystal-palace,home,,R. Leonard,13,D,54.4,23.1
25-26-efl-cup-millwall-vs-crystal-palace,home,,T. Ballo,37,M,63.6,50.8
25-26-efl-cup-millwall-vs-crystal-palace,home,,S. Benda,73,G,11.3,50.2
25-26-efl-cup-millwall-vs-crystal-palace,home,,W. Harding,62,D,49.7,15.2
25-26-efl-cup-millwall-vs-crystal-palace,home,,C. Neghli,59,M,53.7,74.8
25-26-efl-cup-millwall-vs-crystal-palace,home,,K. Grant,69,D,42.7,20.9
25-26-efl-cup-millwall-vs-crystal-palace,home,,T. Crama,93,D,31.0,42.7
25-26-efl-cup-millwall-vs-crystal-palace,home,,C. Taylor,89,D,35.2,65.3
25-26-efl-cup-millwall-vs-crystal-palace,home,,R. Bangura-Williams,57,M,47.5,60.4
25-26-efl-cup-millwall-vs-crystal-palace,home,,D. Mazou-Sacko,77,M,52.7,34.0
