player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
586,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,27,0,0,0,0.0,0.00205407,0,0,0,0,7,4,80.0,0.0,1,0,0.0,0,0.0,1,0,1,0,0,0,0,2,3,2,50,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,63,97,0,0,0,,,,,,,2
651,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,,,,,,,0
568,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,90,0,0,2,0.02,0.0554634,0,1,0,3,100,45,75.0,2.0,18,1,13,7,64.0,4,2,6,0,5,3,2,7,6,7,58.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,33,67,0.0,6,0,97,0,0,0,,,,,,,13
796,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,90,0,0,0,0.0,0.0131287,0,1,0,1,49,31,94.0,2.0,6,0,0.0,0,0,2,2,8,0,0,0,3,6,4,5,63,1,50.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,67,0.0,3,0,91,0,0,0,,,,,,,13
720,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,19,0,0,0,0.0,0.00177066,0,0,0,2,10,2,50,0.0,2,0,0.0,0,0.0,0,0,0,0,1,1,0,2,4,0,0.0,2,40,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,71,97,1,0,0,,,,,,,1
637,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,90,0,0,0,0.0,0.00364014,0,1,0,0,62,40,83,0.0,5,0,0.0,1,17,1,0,4,0,3,3,0,6,2,4,80.0,2,67,1,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,100,50,0.0,2,0,97,1,0,0,,,,,,,5
682,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,1,0,0,0,0.0,0.00010591,0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,94,97,0,0,0,,,,,,,0
640,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,85,0,0,1,0.01,0.128535,0,0,0,1,47,10,67,1.0,8,2,40.0,1,25,3,1,2,0,2,2,2,6,4,5,56,1,100.0,1,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0.0,75,0.0,4,0,86,1,0,0,,,,,,,7
717,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,62,0,0,2,0.12,0.0276919,0,0,0,4,49,33,94,2.0,4,0,0.0,3,60,1,0,1,0,2,0,1,1,6,1,14.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,3.0,0,0,0,0.0,100,0.0,1,0,63,0,0,0,,,,,,,4
635,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,70,0,0,1,0.03,0.00437188,0,0,0,1,16,5,56.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,2,0,9,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0.0,0.0,0.0,0,0,71,0,0,0,,,,,,,0
695,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,4,0,0,0,0.0,0.0173697,0,0,0,0,10,7,88,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,86,97,0,0,0,,,,,,,0
572,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,1,0,0,0,0.0,0.00002131,0,0,0,0,4,2,100.0,0.0,0,0,0.0,1,100.0,0,1,1,0,1,1,0,1,0,0,0.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,91,97,0,0,0,,,,,,,2
