id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
759,a,,,4.0,729,205.0,0,0.0,0,0.0,0.0,686,239.0,0,0,0.0,629.0,242.0,0,0,0.0,508.0,210.0,0.0,0.0,0.0,1291,18,1079,51,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,242.0,0.0,611.0,242.0,0.0,583.0,239.0,0.0,621.0,242.0,,,,28,,Marli,Salmon,Salmon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
781,a,,,4.0,731,207.0,0,0.0,0,0.0,0.0,728,253.0,0,0,0.0,630.0,243.0,0,0,0.0,509.0,211.0,0.0,0.0,0.0,666,37,399,51,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,243.0,0.0,612.0,243.0,0.0,584.0,240.0,0.0,622.0,243.0,,,,28,,TJ,Carroll,Carroll,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
810,a,,,4.5,470,285.0,0,0.0,0,0.0,0.0,802,355.0,0,0,0.0,724.0,298.0,0,0,0.0,647.0,247.0,0.0,0.0,0.0,268,26,78,21,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,295.0,0.0,716.0,296.0,0.0,701.0,290.0,0.0,722.0,296.0,,,,28,,Luka,Bentt,Bentt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
762,a,,,4.5,513,316.0,0,0.0,0,0.0,0.0,776,336.0,2,0,1.0,484.0,221.0,0,6,0.0,684.0,275.0,0.0,0.4,0.0,651,8,377,19,0.0,-0.5,0.0,0.0,0.0,0.73,0.0,0.0,0.0,9.39,1.4,492.0,227.0,1.0,467.0,225.0,0.0,735.0,316.0,0.3,498.0,230.0,,,,28,,Joél,Drakes-Thomas,Drakes-Thomas,,,7,0,0,0,1,0,0,0,0,0,0,0,3,,,,0.0,0.0,12.86,0.0,38.57,1,0,2
288,a,100.0,75.0,4.3,585,28.0,0,0.0,-2,2.0,0.1,455,68.0,0,0,0.0,645.0,89.0,0,0,0.0,540.0,83.0,0.0,0.0,0.0,4538,56,12012,83,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,89.0,0.0,630.0,80.0,0.0,606.0,69.0,0.0,637.0,89.0,,,,28,,Mark,Travers,Travers,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
289,u,0.0,0.0,3.9,759,80.0,0,0.0,-1,1.0,0.1,491,73.0,0,0,0.0,553.0,49.0,0,0,0.0,425.0,39.0,0.0,0.0,0.0,4633,0,9973,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,49.0,0.0,531.0,33.0,0.0,500.0,20.0,0.0,545.0,49.0,,,,28,,Harry,Tyrer,Tyrer,has joined Cardiff City permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
290,a,100.0,100.0,5.3,198,23.0,0,0.0,-2,2.0,0.4,289,107.0,18,9,3.0,194.0,73.0,0,56,4.0,72.0,20.0,0.8,3.4,0.0,32116,15088,73101,681,4.5,4.0,0.22,0.08,0.3,5.33,0.05,0.02,0.07,1.18,106.4,344.0,130.0,29.5,375.0,133.0,57.0,311.0,95.0,19.3,369.0,128.0,,,,28,,Jarrad,Branthwaite,Branthwaite,,,408,1,1,0,6,0,0,0,1,0,0,4,38,,,,0.0,0.0,1.32,0.88,8.38,8,30,20
291,a,,,5.7,111,8.0,0,0.0,2,-2.0,10.8,30,10.0,121,3,4.3,42.0,19.0,6,442,1.8,205.0,75.0,0.3,21.2,0.0,2312334,27145,1805623,28940,2.3,1.8,1.91,1.31,3.22,40.44,0.07,0.05,0.12,1.44,700.8,10.0,4.0,184.8,177.0,43.0,246.0,97.0,11.0,113.5,55.0,7.0,,,,28,,James,Tarkowski,Tarkowski,,,2520,0,1,9,33,0,0,0,5,0,0,28,326,,,,0.0,0.32,1.18,1.0,10.71,38,262,67
135,a,100.0,100.0,7.3,24,9.0,0,0.0,-2,2.0,0.6,239,34.0,19,1,1.6,400.0,48.0,0,57,0.8,307.0,41.0,0.1,2.6,0.0,236449,486,450150,1494,0.3,0.8,1.95,0.53,2.48,7.01,0.42,0.11,0.53,1.5,52.0,407.0,45.0,35.5,364.0,47.0,137.0,199.0,42.0,21.7,358.0,43.0,,,,28,,Yoane,Wissa,Wissa,,,421,1,0,1,8,0,0,0,1,0,0,4,18,,,,0.0,0.21,1.71,0.86,3.85,2,3,13
486,a,100.0,100.0,6.5,52,33.0,0,0.0,-5,5.0,2.6,116,37.0,37,1,1.5,416.0,185.0,0,140,1.5,229.0,101.0,0.2,5.7,0.0,557272,831,1182435,1565,1.0,1.5,1.28,1.39,2.67,15.52,0.11,0.12,0.23,1.33,115.4,337.0,152.0,229.3,135.0,93.0,151.0,180.0,99.0,49.6,247.0,126.0,5.0,,,28,,Anthony,Elanga,Elanga,,,1048,0,1,2,24,0,0,0,0,0,0,11,42,,,,0.0,0.17,2.06,0.94,3.61,11,7,24
