player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
263,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,34,0,0,0,0.0,0.02,0,0,0,0,29,22,88.0,0.0,6,0,0.0,2,100.0,0,0,3,0,1,0,0,4,3,2,67.0,2,50.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,56,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.11,0.65,0,0,0,3,68,39,87.0,3.0,5,2,22.0,0,0.0,2,3,7,0,1,0,0,4,2,3,75.0,1,50.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.0,0.0,0,0,0,0,22,0,0.0,0.0,4,0,0.0,0,0.0,0,0,5,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,11,2,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.88,0.01,2,0,0,10,30,10,77.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,1,3,10,1,17.0,2,29.0,1,2,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0.0,0.0,0.38,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,73,0,0,0,0.05,0.01,0,0,0,1,28,10,62.0,0.0,2,0,0.0,0,0.0,0,0,4,0,0,0,0,4,6,2,29.0,2,67.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,73,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.0,0.02,0,0,0,2,54,30,86.0,0.0,4,0,0.0,1,100.0,3,1,2,0,4,2,0,4,0,3,100.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,1,0,0,0.58,0.09,1,0,0,2,120,100,88.0,0.0,17,0,0.0,4,50.0,1,0,7,0,2,1,0,2,4,1,100.0,1,20.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.9,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.19,0.27,0,0,0,2,93,70,93.0,1.0,9,0,0.0,4,80.0,1,1,5,0,5,2,0,6,2,1,50.0,5,83.0,0,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,17,0,1,0,0.0,0.03,0,0,0,0,6,3,50.0,1.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,73,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,1,0,0,0.22,0.04,2,0,0,4,63,44,92.0,0.0,3,0,0.0,0,0.0,0,1,5,0,0,0,0,6,3,6,75.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.22,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.0,0.44,0,0,0,1,90,55,89.0,4.0,6,3,43.0,2,50.0,0,0,3,1,2,1,0,3,0,2,100.0,1,100.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
