player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
215,26-27-friendly-bromley-vs-crystal-palace-2026-07-25,45.0,0.0,0.0,1.0,0.06,0.12,1.0,,,2.0,27.0,19.0,83.0,2.0,3.0,,,1.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
220,26-27-friendly-bromley-vs-crystal-palace-2026-07-25,45.0,0.0,0.0,1.0,0.03,0.01,1.0,,,3.0,43.0,23.0,82.0,0.0,5.0,0.0,0.0,1.0,25.0,0.0,0.0,2.0,1.0,1.0,,0.0,,2.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,1.0,,,,,,,0.1,,0,46,0,0.0,0,,,,,,,
216,26-27-friendly-bromley-vs-crystal-palace-2026-07-25,45.0,0.0,0.0,2.0,0.2,0.03,1.0,,,3.0,30.0,15.0,83.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,,0.0,3.0,3.0,2.0,50.0,1.0,50.0,,1.0,,,,,,,,1.0,,,,,,,0.14,,0,46,0,0.0,0,,,,,,,
203,26-27-friendly-bromley-vs-crystal-palace-2026-07-25,45.0,0.0,0.0,,,0.02,,,,0.0,56.0,41.0,87.0,0.0,6.0,,,2.0,33.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,3.0,,1.0,100.0,2.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
221,26-27-friendly-bromley-vs-crystal-palace-2026-07-25,45.0,0.0,0.0,1.0,0.29,0.08,0.0,,,4.0,20.0,11.0,79.0,2.0,,1.0,50.0,,,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,50.0,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,,,46,90,3,0.0,0,,,,,,,
260,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,,,,,,,0.0,30.0,13.0,76.0,4.0,3.0,3.0,60.0,2.0,100.0,0.0,2.0,3.0,0.0,0.0,,0.0,2.0,1.0,2.0,100.0,0.0,0.0,2.0,0.0,,,,,,,,0.0,,,,,,,,,46,90,0,0.0,0,,,,,,,
352,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0,,,,,,,
346,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,2.0,0.0,4.0,,,2.0,,,6.0,20.0,5.0,56.0,0.0,3.0,,,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,1.0,33.0,4.0,80.0,,0.0,,,,,,,,1.0,,,,,,,,,46,90,0,0.0,0,,,,,,,
364,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,21.0,0.0,0.0,,,,,,,0.0,20.0,12.0,80.0,1.0,2.0,,,1.0,50.0,0.0,1.0,1.0,0.0,1.0,,0.0,1.0,,1.0,100.0,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,,,69,90,3,0.0,0,,,,,,,
379,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,,,,,,,1.0,17.0,8.0,57.0,0.0,4.0,,,1.0,100.0,0.0,0.0,2.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
332,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,83.0,0.0,0.0,1.0,,,1.0,,,1.0,40.0,20.0,74.0,0.0,2.0,0.0,0.0,1.0,50.0,2.0,0.0,3.0,0.0,0.0,,0.0,4.0,3.0,3.0,60.0,1.0,50.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,0,83,2,0.0,0,,,,,,,
329,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,90.0,0.0,1.0,2.0,,,0.0,,,4.0,45.0,25.0,83.0,1.0,6.0,,,3.0,50.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,3.0,75.0,4.0,100.0,2.0,0.0,,,,,,,,0.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
343,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,,,,,,,0.0,14.0,9.0,82.0,1.0,,,,,,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,67.0,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,,,0,46,2,0.0,0,,,,,,,
331,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,35.0,0.0,0.0,1.0,,,0.0,,,0.0,7.0,1.0,50.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,100.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,0,35,1,0.0,0,,,,,,,
338,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,90.0,0.0,1.0,,,,,,,1.0,60.0,39.0,89.0,1.0,5.0,,,0.0,0.0,2.0,1.0,7.0,1.0,2.0,1.0,0.0,4.0,1.0,3.0,75.0,1.0,100.0,1.0,2.0,,,,,,,,0.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
370,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,1.0,,,0.0,,,1.0,14.0,10.0,91.0,0.0,2.0,,,,,1.0,0.0,2.0,0.0,0.0,,0.0,1.0,1.0,1.0,50.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,46,90,4,0.0,0,,,,,,,
330,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,83.0,0.0,0.0,,,,,,,2.0,39.0,21.0,88.0,1.0,4.0,1.0,33.0,1.0,100.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,2.0,7.0,2.0,29.0,0.0,0.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,0,83,2,0.0,0,,,,,,,
348,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
339,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,1.0,0.0,1.0,,,1.0,,,1.0,37.0,27.0,93.0,0.0,1.0,1.0,50.0,1.0,100.0,1.0,0.0,2.0,0.0,0.0,,0.0,1.0,3.0,1.0,33.0,0.0,0.0,,1.0,,,,,,,,1.0,,,,,,,,,46,90,0,0.0,0,,,,,,,
368,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,68.0,0.0,0.0,1.0,,,0.0,,,0.0,54.0,39.0,89.0,1.0,4.0,2.0,40.0,1.0,25.0,1.0,0.0,3.0,0.0,0.0,,1.0,1.0,5.0,1.0,17.0,0.0,,,4.0,,,,,,,,0.0,,,,,,,,,0,68,1,0.0,0,,,,,,,
347,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,2.0,,,1.0,,,1.0,18.0,6.0,75.0,0.0,,,,,,2.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,4.0,57.0,1.0,100.0,1.0,0.0,,,,,,,,3.0,,,,,,,,,0,46,2,0.0,0,,,,,,,
335,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,1.0,,,1.0,,,1.0,31.0,10.0,62.0,2.0,4.0,2.0,40.0,1.0,100.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,75.0,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,46,2,0.0,0,,,,,,,
333,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,55.0,0.0,1.0,1.0,,,0.0,,,2.0,41.0,30.0,79.0,1.0,,,,2.0,22.0,0.0,0.0,1.0,1.0,0.0,,0.0,1.0,,1.0,100.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,35,90,1,0.0,0,,,,,,,
373,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,,,,,,,1.0,30.0,22.0,92.0,0.0,3.0,,,1.0,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,50.0,0.0,,,0.0,,,,,,,,2.0,,,,,,,,,46,90,4,0.0,0,,,,,,,
345,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,,,,,,,0.0,27.0,16.0,80.0,0.0,1.0,,,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,50.0,0.0,,1.0,1.0,,,,,,,,0.0,,,,,,,,,0,46,2,0.0,0,,,,,,,
351,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,90.0,,,,,,,,,,33.0,,,,,,,,,0.0,0.0,7.0,,2.0,,,,,,,,,,0.0,3.0,4.0,,,0.0,15.0,2.0,,0.0,,1.0,,,,,,0,90,4,0.0,0,,,,,,,
337,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,1.0,1.0,1.0,,,1.0,,,4.0,24.0,14.0,82.0,1.0,,,,,,1.0,1.0,3.0,0.0,0.0,,1.0,4.0,3.0,3.0,50.0,1.0,100.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,46,90,0,0.0,0,,,,,,,
371,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,1.0,,,0.0,,,0.0,37.0,26.0,84.0,0.0,2.0,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,100.0,2.0,50.0,1.0,0.0,,,,,,,,0.0,,,,,,,,,46,90,4,0.0,0,,,,,,,
383,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,22.0,0.0,0.0,1.0,,,0.0,,,1.0,25.0,12.0,71.0,0.0,5.0,0.0,0.0,2.0,50.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,68,90,3,0.0,0,,,,,,,
357,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,77.0,0.0,1.0,,,,,,,3.0,45.0,34.0,97.0,2.0,2.0,1.0,50.0,,,1.0,0.0,2.0,0.0,0.0,,0.0,3.0,2.0,3.0,75.0,0.0,0.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,0,77,3,0.0,0,,,,,,,
365,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,22.0,0.0,0.0,,,,,,,1.0,19.0,13.0,87.0,0.0,4.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,2.0,1.0,2.0,100.0,0.0,0.0,2.0,0.0,,,,,,,,0.0,,,,,,,,,68,90,3,0.0,0,,,,,,,
341,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,7.0,0.0,0.0,,,,,,,0.0,3.0,2.0,100.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,2.0,0.0,0.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,83,90,0,0.0,0,,,,,,,
366,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,1.0,0.0,1.0,,,1.0,,,1.0,36.0,26.0,87.0,0.0,2.0,,,1.0,100.0,0.0,0.0,5.0,1.0,0.0,,0.0,,3.0,0.0,0.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
358,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,69.0,0.0,1.0,1.0,,,0.0,,,3.0,57.0,23.0,79.0,1.0,6.0,1.0,25.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,3.0,3.0,60.0,2.0,67.0,1.0,0.0,,,,,,,,0.0,,,,,,,,,0,69,1,0.0,0,,,,,,,
378,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0,,,,,,,
355,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0,,,,,,,
334,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,90.0,0.0,0.0,1.0,,,0.0,,,2.0,45.0,28.0,78.0,0.0,6.0,,,3.0,43.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,50.0,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
381,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,1.0,,,0.0,,,1.0,13.0,7.0,88.0,1.0,,,,,,0.0,0.0,1.0,0.0,0.0,,0.0,3.0,4.0,2.0,50.0,1.0,33.0,1.0,2.0,,,,,,,,0.0,,,,,,,,,46,90,4,0.0,0,,,,,,,
375,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,1.0,,,1.0,,,1.0,51.0,40.0,95.0,0.0,8.0,,,1.0,50.0,1.0,2.0,2.0,0.0,1.0,,1.0,1.0,2.0,1.0,33.0,0.0,,,0.0,,,,,,,,1.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
369,26-27-friendly-liverpool-vs-leeds-united-2026-08-02,45.0,0.0,0.0,,,,,,,4.0,27.0,14.0,88.0,0.0,,2.0,100.0,,,0.0,0.0,2.0,0.0,0.0,,0.0,4.0,4.0,4.0,50.0,0.0,,2.0,0.0,,,,,,,,1.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
43,26-27-friendly-manchester-united-vs-milan-2026-08-15,90.0,0.0,0.0,,,,,,,1.0,55.0,40.0,87.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,,0.0,3.0,2.0,3.0,60.0,0.0,,2.0,0.0,,,,,,,,1.0,,,,,,,,,0,90,4,0.0,0,,,,,,,
163,26-27-friendly-johor-darul-ta'zim-vs-chelsea-2026-08-09,90.0,0.0,0.0,1.0,,,0.0,,,1.0,93.0,69.0,92.0,0.0,13.0,,,3.0,75.0,2.0,3.0,9.0,0.0,1.0,1.0,0.0,5.0,4.0,5.0,56.0,0.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,0,92,3,0.0,0,,,,,,,
157,26-27-friendly-johor-darul-ta'zim-vs-chelsea-2026-08-09,90.0,0.0,0.0,2.0,,,0.0,,,5.0,42.0,21.0,75.0,2.0,4.0,1.0,20.0,,,2.0,0.0,1.0,0.0,0.0,,0.0,3.0,4.0,3.0,43.0,0.0,,,2.0,,,,,,,,0.0,,,,,,,,,0,92,3,0.0,0,,,,,,,
124,26-27-friendly-brighton-hove-albion-vs-bologna-2026-08-15,90.0,0.0,0.0,2.0,,,1.0,,,3.0,67.0,45.0,87.0,4.0,3.0,3.0,38.0,3.0,75.0,1.0,1.0,2.0,0.0,0.0,,1.0,1.0,3.0,1.0,33.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
383,26-27-friendly-liverpool-vs-monaco-2026-08-09,14.0,0.0,0.0,,,,,,,0.0,8.0,6.0,75.0,0.0,,,,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,76,90,1,0.0,0,,,,,,,
456,26-27-friendly-everton-vs-newcastle-united-2026-08-12,45.0,0.0,0.0,,,0.04,,,,0.0,34.0,25.0,78.0,0.0,8.0,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,3.0,1.0,2.0,67.0,1.0,100.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,46,90,1,0.0,0,,,,,,,
462,26-27-friendly-everton-vs-newcastle-united-2026-08-12,45.0,0.0,0.0,,,0.03,,,,0.0,42.0,33.0,97.0,0.0,4.0,,,2.0,100.0,4.0,0.0,2.0,0.0,3.0,,0.0,5.0,,4.0,100.0,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,46,90,1,0.0,0,,,,,,,
403,26-27-friendly-manchester-city-vs-atletico-madrid-2026-08-09,82.0,0.0,0.0,2.0,,,1.0,,,9.0,49.0,22.0,79.0,2.0,,,,0.0,0.0,2.0,1.0,6.0,0.0,0.0,,0.0,8.0,2.0,8.0,80.0,0.0,,3.0,0.0,,,,,,,,1.0,,,,,,,,,0,83,1,0.0,0,,,,,,,
420,26-27-friendly-manchester-united-vs-leeds-united-2026-08-12,90.0,0.0,0.0,,,,,,,4.0,89.0,66.0,90.0,0.0,8.0,,,3.0,60.0,0.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,6.0,1.0,25.0,1.0,25.0,,1.0,,,,,,,,1.0,,,,,,,,,0,90,1,0.0,0,,,,,,,
51,26-27-friendly-bayern-münchen-vs-aston-villa-2026-08-07,90.0,0.0,0.0,1.0,,,0.0,,,2.0,36.0,11.0,61.0,1.0,1.0,,,0.0,0.0,4.0,0.0,6.0,0.0,1.0,,1.0,5.0,5.0,5.0,50.0,0.0,,,0.0,,,,,,,,1.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
116,26-27-friendly-brighton-hove-albion-vs-bologna-2026-08-15,24.0,0.0,0.0,,,,,,,0.0,30.0,29.0,97.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,66,90,0,0.0,0,,,,,,,
429,26-27-friendly-manchester-united-vs-milan-2026-08-15,29.0,0.0,0.0,,,,,,,1.0,13.0,8.0,89.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,50.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,61,90,2,0.0,0,,,,,,,
162,26-27-friendly-manchester-united-vs-leeds-united-2026-08-12,45.0,0.0,0.0,,,,,,,0.0,39.0,33.0,89.0,0.0,2.0,,,,,0.0,0.0,5.0,0.0,0.0,,0.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,0,46,1,0.0,0,,,,,,,
11,26-27-friendly-arsenal-vs-borussia-dortmund-2026-08-09,78.0,0.0,0.0,,,,,,,1.0,76.0,70.0,95.0,1.0,10.0,,,2.0,67.0,0.0,1.0,3.0,0.0,1.0,,0.0,2.0,1.0,,,2.0,67.0,,0.0,,,,,,,,0.0,,,,,,,,,0,79,3,0.0,0,,,,,,,
109,26-27-friendly-brighton-hove-albion-vs-bologna-2026-08-15,90.0,,,,,,,,,,36.0,,,,1.0,,,,,0.0,0.0,7.0,,0.0,,,,,,,,,,0.0,2.0,0.0,,,0.0,30.0,0.0,,0.0,,2.0,,,,,,0,90,0,0.0,0,,,,,,,
417,26-27-friendly-manchester-united-vs-milan-2026-08-15,29.0,0.0,0.0,,,,,,,0.0,16.0,12.0,92.0,0.0,3.0,,,,,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,,,,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,61,90,2,0.0,0,,,,,,,
600,26-27-friendly-brighton-hove-albion-vs-bologna-2026-08-15,24.0,0.0,0.0,1.0,,,0.0,,,1.0,6.0,2.0,100.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,3.0,0.0,0.0,0.0,,,3.0,,,,,,,,0.0,,,,,,,,,66,90,0,0.0,0,,,,,,,
600,26-27-friendly-brighton-hove-albion-vs-roma-2026-08-08,31.0,0.0,0.0,,,,,,,4.0,21.0,10.0,71.0,0.0,,,,,,1.0,1.0,3.0,0.0,0.0,,0.0,4.0,,4.0,100.0,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
335,26-27-friendly-leeds-united-vs-rb-leipzig-2026-08-08,10.0,0.0,0.0,,,,,,,0.0,36.0,17.0,74.0,3.0,3.0,2.0,67.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,,0.0,3.0,6.0,3.0,33.0,0.0,,2.0,3.0,,,,,,,,2.0,,,,,,,,,0,100,0,0.0,0,,,,,,,
405,26-27-friendly-manchester-city-vs-atletico-madrid-2026-08-09,29.0,0.0,0.0,,,,,,,0.0,35.0,30.0,97.0,0.0,4.0,,,1.0,100.0,2.0,0.0,2.0,0.0,1.0,,1.0,2.0,3.0,2.0,40.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,61,90,0,0.0,0,,,,,,,
129,26-27-friendly-brighton-hove-albion-vs-bologna-2026-08-15,90.0,0.0,0.0,1.0,,,0.0,,,1.0,62.0,43.0,96.0,0.0,9.0,,,6.0,100.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,44.0,1.0,100.0,2.0,0.0,,,,,,,,2.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
29,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,0,0.0,0,,,,,,,
32,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,0,0.0,0,,,,,,,
24,26-27-friendly-arsenal-vs-borussia-dortmund-2026-08-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0,,,,,,,
514,26-27-friendly-sydney-fc-vs-tottenham-hotspur-2026-07-29,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
158,26-27-friendly-chelsea-vs-real-sociedad-2026-08-15,14.0,0.0,0.0,,,,,,,0.0,7.0,4.0,100.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,2.0,50.0,0.0,,1.0,0.0,,,,,,,,1.0,,,,,,,,,76,90,0,0.0,0,,,,,,,
35,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,0,0.0,0,,,,,,,
11,26-27-friendly-arsenal-vs-real-betis-2026-08-05,45.0,0.0,0.0,,,,,,,1.0,56.0,48.0,94.0,0.0,3.0,,,,,0.0,0.0,3.0,0.0,3.0,,0.0,2.0,,,,2.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,46,3,0.0,0,,,,,,,
