match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-afc-bournemouth-vs-brentford,23,0.024,0,0.024,0.0
25-26-prem-afc-bournemouth-vs-brentford,24,0,0.039,0.024,0.039
25-26-prem-afc-bournemouth-vs-brentford,32,0.037,0,0.061,0.039
25-26-prem-afc-bournemouth-vs-brentford,34,0.162,0,0.223,0.039
25-26-prem-afc-bournemouth-vs-brentford,44,0,0.029,0.223,0.068
25-26-prem-afc-bournemouth-vs-brentford,45,0.261,0,0.484,0.068
25-26-prem-afc-bournemouth-vs-brentford,48,0.603,0,1.087,0.068
25-26-prem-afc-bournemouth-vs-brentford,53,0.018,0,1.105,0.068
25-26-prem-afc-bournemouth-vs-brentford,58,0.129,0,1.233,0.068
25-26-prem-afc-bournemouth-vs-brentford,59,0.465,0,1.699,0.068
25-26-prem-afc-bournemouth-vs-brentford,71,0.015,0,1.713,0.068
25-26-prem-afc-bournemouth-vs-brentford,72,0,0.115,1.713,0.183
25-26-prem-afc-bournemouth-vs-brentford,75,0,0.095,1.713,0.278
25-26-prem-afc-bournemouth-vs-brentford,77,0.041,0,1.755,0.278
25-26-prem-afc-bournemouth-vs-brentford,86,0.037,0,1.791,0.278
25-26-prem-afc-bournemouth-vs-brentford,89,0,0.134,1.791,0.412
25-26-prem-afc-bournemouth-vs-brentford,90,0.133,0,1.925,0.412
25-26-prem-aston-villa-vs-chelsea,2,0.146,0,0.146,0.0
25-26-prem-aston-villa-vs-chelsea,6,0,0.342,0.146,0.342
25-26-prem-aston-villa-vs-chelsea,15,0,0.046,0.146,0.388
25-26-prem-aston-villa-vs-chelsea,16,0,0.187,0.146,0.575
25-26-prem-aston-villa-vs-chelsea,22,0,0.07,0.146,0.645
25-26-prem-aston-villa-vs-chelsea,24,0.085,0.042,0.231,0.686
25-26-prem-aston-villa-vs-chelsea,29,0,0.064,0.231,0.75
25-26-prem-aston-villa-vs-chelsea,30,0,0.063,0.231,0.814
25-26-prem-aston-villa-vs-chelsea,31,0.112,0,0.344,0.814
25-26-prem-aston-villa-vs-chelsea,34,0.053,0,0.396,0.814
25-26-prem-aston-villa-vs-chelsea,35,0,0.909,0.396,1.723
25-26-prem-aston-villa-vs-chelsea,45,0,0.443,0.396,2.166
25-26-prem-aston-villa-vs-chelsea,49,0.052,0,0.448,2.166
25-26-prem-aston-villa-vs-chelsea,55,0,0.099,0.448,2.265
25-26-prem-aston-villa-vs-chelsea,64,0,0.879,0.448,3.143
25-26-prem-aston-villa-vs-chelsea,71,0,0.083,0.448,3.226
25-26-prem-aston-villa-vs-chelsea,80,0.061,0,0.508,3.226
25-26-prem-aston-villa-vs-chelsea,82,0,0.375,0.508,3.601
25-26-prem-aston-villa-vs-chelsea,84,0.044,0,0.553,3.601
25-26-prem-aston-villa-vs-chelsea,90,0.251,0,0.803,3.601
25-26-prem-brighton-hove-albion-vs-arsenal,3,0.16,0,0.16,0.0
25-26-prem-brighton-hove-albion-vs-arsenal,9,0,0.014,0.16,0.014
25-26-prem-brighton-hove-albion-vs-arsenal,12,0.032,0,0.191,0.014
25-26-prem-brighton-hove-albion-vs-arsenal,18,0.145,0,0.337,0.014
25-26-prem-brighton-hove-albion-vs-arsenal,22,0.016,0,0.353,0.014
25-26-prem-brighton-hove-albion-vs-arsenal,35,0.031,0,0.383,0.014
25-26-prem-brighton-hove-albion-vs-arsenal,39,0.033,0,0.416,0.014
25-26-prem-brighton-hove-albion-vs-arsenal,53,0.071,0,0.487,0.014
25-26-prem-brighton-hove-albion-vs-arsenal,56,0,0.072,0.487,0.086
25-26-prem-brighton-hove-albion-vs-arsenal,57,0,0.111,0.487,0.197
25-26-prem-brighton-hove-albion-vs-arsenal,58,0.067,0,0.554,0.197
25-26-prem-brighton-hove-albion-vs-arsenal,63,0.083,0,0.637,0.197
25-26-prem-brighton-hove-albion-vs-arsenal,66,0,0.059,0.637,0.256
25-26-prem-brighton-hove-albion-vs-arsenal,68,0,0.031,0.637,0.287
25-26-prem-brighton-hove-albion-vs-arsenal,69,0.182,0,0.82,0.287
25-26-prem-brighton-hove-albion-vs-arsenal,74,0,0.144,0.82,0.431
25-26-prem-brighton-hove-albion-vs-arsenal,88,0,0.037,0.82,0.469
25-26-prem-everton-vs-burnley,2,0,0.064,0.0,0.064
25-26-prem-everton-vs-burnley,7,0.037,0,0.037,0.064
25-26-prem-everton-vs-burnley,19,0.087,0,0.125,0.064
25-26-prem-everton-vs-burnley,25,0.042,0,0.167,0.064
25-26-prem-everton-vs-burnley,32,0.134,0,0.301,0.064
25-26-prem-everton-vs-burnley,37,0.017,0,0.318,0.064
25-26-prem-everton-vs-burnley,45,0.237,0,0.555,0.064
25-26-prem-everton-vs-burnley,52,0.253,0,0.808,0.064
25-26-prem-everton-vs-burnley,60,0.41,0,1.218,0.064
25-26-prem-everton-vs-burnley,74,0.043,0,1.262,0.064
25-26-prem-everton-vs-burnley,76,0.045,0,1.306,0.064
25-26-prem-everton-vs-burnley,79,0,0.032,1.306,0.095
25-26-prem-everton-vs-burnley,90,0,0.618,1.306,0.713
25-26-prem-fulham-vs-west-ham-united,1,0,0.101,0.0,0.101
25-26-prem-fulham-vs-west-ham-united,4,0.032,0,0.032,0.101
25-26-prem-fulham-vs-west-ham-united,9,0.06,0,0.092,0.101
25-26-prem-fulham-vs-west-ham-united,15,0,0.077,0.092,0.177
25-26-prem-fulham-vs-west-ham-united,27,0.065,0,0.157,0.177
25-26-prem-fulham-vs-west-ham-united,28,0.022,0,0.179,0.177
25-26-prem-fulham-vs-west-ham-united,31,0,0.056,0.179,0.234
25-26-prem-fulham-vs-west-ham-united,44,0,0.085,0.179,0.319
25-26-prem-fulham-vs-west-ham-united,45,0.251,0,0.43,0.319
25-26-prem-fulham-vs-west-ham-united,46,0,0.087,0.43,0.406
25-26-prem-fulham-vs-west-ham-united,54,0,0.021,0.43,0.427
25-26-prem-fulham-vs-west-ham-united,59,0,0.469,0.43,0.897
25-26-prem-fulham-vs-west-ham-united,64,0.016,0,0.446,0.897
25-26-prem-fulham-vs-west-ham-united,65,0.193,0.111,0.639,1.008
25-26-prem-fulham-vs-west-ham-united,69,0.018,0,0.657,1.008
25-26-prem-fulham-vs-west-ham-united,76,0,0.019,0.657,1.027
25-26-prem-fulham-vs-west-ham-united,78,0.026,0,0.683,1.027
25-26-prem-fulham-vs-west-ham-united,84,0.118,0,0.801,1.027
25-26-prem-fulham-vs-west-ham-united,88,0.042,0,0.842,1.027
25-26-prem-fulham-vs-west-ham-united,89,0.046,0,0.888,1.027
25-26-prem-leeds-united-vs-sunderland,8,0.043,0,0.043,0.0
25-26-prem-leeds-united-vs-sunderland,11,0.03,0,0.073,0.0
25-26-prem-leeds-united-vs-sunderland,33,0.074,0,0.147,0.0
25-26-prem-leeds-united-vs-sunderland,38,0.195,0,0.343,0.0
25-26-prem-leeds-united-vs-sunderland,40,0,0.012,0.343,0.012
25-26-prem-leeds-united-vs-sunderland,45,0.078,0,0.421,0.012
25-26-prem-leeds-united-vs-sunderland,66,0,0.07,0.421,0.082
25-26-prem-leeds-united-vs-sunderland,70,0,0.788,0.421,0.871
25-26-prem-leeds-united-vs-sunderland,73,0.028,0,0.448,0.871
25-26-prem-leeds-united-vs-sunderland,82,0.107,0,0.555,0.871
25-26-prem-leeds-united-vs-sunderland,87,0.171,0,0.726,0.871
25-26-prem-leeds-united-vs-sunderland,89,0.134,0,0.861,0.871
25-26-prem-leeds-united-vs-sunderland,90,0.29,0,1.15,0.871
25-26-prem-manchester-city-vs-nottingham-forest,1,0,0.133,0.0,0.133
25-26-prem-manchester-city-vs-nottingham-forest,7,0.04,0,0.04,0.133
25-26-prem-manchester-city-vs-nottingham-forest,19,0.049,0,0.089,0.133
25-26-prem-manchester-city-vs-nottingham-forest,22,0.019,0,0.108,0.133
25-26-prem-manchester-city-vs-nottingham-forest,23,0.067,0,0.175,0.133
25-26-prem-manchester-city-vs-nottingham-forest,26,0,0.248,0.175,0.381
25-26-prem-manchester-city-vs-nottingham-forest,31,0.134,0,0.308,0.381
25-26-prem-manchester-city-vs-nottingham-forest,34,0,0.03,0.308,0.411
25-26-prem-manchester-city-vs-nottingham-forest,43,0.07,0,0.378,0.411
25-26-prem-manchester-city-vs-nottingham-forest,49,0.035,0,0.413,0.411
25-26-prem-manchester-city-vs-nottingham-forest,50,0.01,0,0.423,0.411
25-26-prem-manchester-city-vs-nottingham-forest,52,0.102,0,0.526,0.411
25-26-prem-manchester-city-vs-nottingham-forest,56,0,0.328,0.526,0.738
25-26-prem-manchester-city-vs-nottingham-forest,58,0.228,0,0.754,0.738
25-26-prem-manchester-city-vs-nottingham-forest,59,0,0.023,0.754,0.762
25-26-prem-manchester-city-vs-nottingham-forest,61,0.033,0,0.787,0.762
25-26-prem-manchester-city-vs-nottingham-forest,62,0.267,0,1.054,0.762
25-26-prem-manchester-city-vs-nottingham-forest,76,0,0.042,1.054,0.804
25-26-prem-manchester-city-vs-nottingham-forest,81,0,0.057,1.054,0.861
25-26-prem-manchester-city-vs-nottingham-forest,82,0.043,0,1.097,0.861
25-26-prem-manchester-city-vs-nottingham-forest,86,0.24,0,1.337,0.861
25-26-prem-manchester-city-vs-nottingham-forest,90,0.844,0.111,2.181,0.971
25-26-prem-newcastle-united-vs-manchester-united,3,0.057,0,0.057,0.0
25-26-prem-newcastle-united-vs-manchester-united,7,0,0.103,0.057,0.103
25-26-prem-newcastle-united-vs-manchester-united,9,0.031,0,0.088,0.103
25-26-prem-newcastle-united-vs-manchester-united,13,0.069,0,0.157,0.103
25-26-prem-newcastle-united-vs-manchester-united,14,0.098,0,0.255,0.103
25-26-prem-newcastle-united-vs-manchester-united,20,0.02,0,0.275,0.103
25-26-prem-newcastle-united-vs-manchester-united,24,0,0.138,0.275,0.241
25-26-prem-newcastle-united-vs-manchester-united,34,0.12,0,0.394,0.241
25-26-prem-newcastle-united-vs-manchester-united,41,0.13,0,0.524,0.241
25-26-prem-newcastle-united-vs-manchester-united,42,0,0.029,0.524,0.27
25-26-prem-newcastle-united-vs-manchester-united,45,0.788,0.483,1.312,0.753
25-26-prem-newcastle-united-vs-manchester-united,53,0.023,0,1.336,0.753
25-26-prem-newcastle-united-vs-manchester-united,66,0.51,0,1.846,0.753
25-26-prem-newcastle-united-vs-manchester-united,70,0,0.056,1.846,0.809
25-26-prem-newcastle-united-vs-manchester-united,75,0,0.259,1.846,1.068
25-26-prem-newcastle-united-vs-manchester-united,76,0,0.096,1.846,1.163
25-26-prem-newcastle-united-vs-manchester-united,79,0.591,0,2.437,1.163
25-26-prem-newcastle-united-vs-manchester-united,82,0,0.03,2.437,1.193
25-26-prem-newcastle-united-vs-manchester-united,88,0,0.273,2.437,1.466
25-26-prem-newcastle-united-vs-manchester-united,89,0,0.023,2.437,1.489
25-26-prem-newcastle-united-vs-manchester-united,90,0.045,0,2.482,1.489
25-26-prem-tottenham-hotspur-vs-crystal-palace,1,0,0.058,0.0,0.058
25-26-prem-tottenham-hotspur-vs-crystal-palace,6,0.035,0,0.035,0.058
25-26-prem-tottenham-hotspur-vs-crystal-palace,12,0,0.056,0.035,0.114
25-26-prem-tottenham-hotspur-vs-crystal-palace,15,0.031,0,0.066,0.114
25-26-prem-tottenham-hotspur-vs-crystal-palace,34,0.44,0,0.506,0.114
25-26-prem-tottenham-hotspur-vs-crystal-palace,40,0,0.788,0.506,0.902
25-26-prem-tottenham-hotspur-vs-crystal-palace,45,0,0.485,0.506,1.387
25-26-prem-tottenham-hotspur-vs-crystal-palace,46,0.045,0,0.551,1.387
25-26-prem-tottenham-hotspur-vs-crystal-palace,48,0.216,0,0.767,1.387
25-26-prem-tottenham-hotspur-vs-crystal-palace,56,0.026,0,0.793,1.387
25-26-prem-tottenham-hotspur-vs-crystal-palace,60,0,0.06,0.793,1.447
25-26-prem-tottenham-hotspur-vs-crystal-palace,68,0.048,0,0.842,1.447
25-26-prem-tottenham-hotspur-vs-crystal-palace,70,0,0.035,0.842,1.482
25-26-prem-tottenham-hotspur-vs-crystal-palace,84,0,0.069,0.842,1.551
25-26-prem-tottenham-hotspur-vs-crystal-palace,86,0.127,0,0.969,1.551
25-26-prem-tottenham-hotspur-vs-crystal-palace,90,0.119,0.19,1.088,1.741
25-26-prem-wolverhampton-wanderers-vs-liverpool,7,0,0.06,0.0,0.06
25-26-prem-wolverhampton-wanderers-vs-liverpool,15,0,0.045,0.0,0.105
25-26-prem-wolverhampton-wanderers-vs-liverpool,29,0,0.056,0.0,0.161
25-26-prem-wolverhampton-wanderers-vs-liverpool,36,0,0.016,0.0,0.176
25-26-prem-wolverhampton-wanderers-vs-liverpool,40,0,0.051,0.0,0.227
25-26-prem-wolverhampton-wanderers-vs-liverpool,43,0,0.037,0.0,0.265
25-26-prem-wolverhampton-wanderers-vs-liverpool,49,0,0.013,0.0,0.277
25-26-prem-wolverhampton-wanderers-vs-liverpool,51,0,1.58,0.0,1.858
25-26-prem-wolverhampton-wanderers-vs-liverpool,53,0,0.039,0.0,1.896
25-26-prem-wolverhampton-wanderers-vs-liverpool,66,0,0.022,0.0,1.918
25-26-prem-wolverhampton-wanderers-vs-liverpool,72,0,0.025,0.0,1.943
25-26-prem-wolverhampton-wanderers-vs-liverpool,78,0.305,0,0.305,1.943
25-26-prem-wolverhampton-wanderers-vs-liverpool,80,0,0.083,0.305,2.026
25-26-prem-wolverhampton-wanderers-vs-liverpool,81,0,0.108,0.305,2.134
25-26-prem-wolverhampton-wanderers-vs-liverpool,83,0,0.253,0.305,2.387
25-26-prem-wolverhampton-wanderers-vs-liverpool,86,0.093,0,0.398,2.387
25-26-prem-wolverhampton-wanderers-vs-liverpool,90,0.08,0.172,0.478,2.56
