match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
26-27-prem-liverpool-vs-fulham,1,90,4.0,True,369.0,,miss,assisted,right-foot,0.1072,,7.4,43.4,52.1,65.3,high
26-27-prem-liverpool-vs-fulham,2,90,1.0,True,379.0,,miss,corner,head,0.3072,,3.6,55.1,60.8,12.5,left
26-27-prem-liverpool-vs-fulham,3,90,1.0,True,368.0,,block,free-kick,right-foot,0.0274,,33.5,56.4,49.0,19.0,low-centre
26-27-prem-liverpool-vs-fulham,4,81,,True,366.0,,block,assisted,right-foot,0.0678,,12.1,39.7,52.2,19.0,low-left
26-27-prem-liverpool-vs-fulham,5,79,,False,263.0,,miss,assisted,right-foot,0.0304,,18.5,69.1,59.8,4.2,left
26-27-prem-liverpool-vs-fulham,6,76,,False,,,save,assisted,right-foot,0.0552,0.5363,21.5,36.0,53.7,30.4,high-left
26-27-prem-liverpool-vs-fulham,7,74,,True,367.0,,block,assisted,left-foot,0.0481,,11.4,64.2,46.0,19.0,low-right
26-27-prem-liverpool-vs-fulham,8,67,,True,372.0,,block,assisted,right-foot,0.0156,,34.7,51.6,50.6,19.0,low-centre
26-27-prem-liverpool-vs-fulham,9,67,,True,368.0,,save,assisted,right-foot,0.0323,0.015,21.9,62.4,50.3,20.3,high-centre
26-27-prem-liverpool-vs-fulham,10,64,,False,257.0,,save,corner,head,0.0614,0.1471,9.6,51.9,50.7,29.8,high-centre
26-27-prem-liverpool-vs-fulham,11,52,,True,379.0,,save,assisted,right-foot,0.1396,0.3834,12.6,58.1,51.5,7.0,low-centre
26-27-prem-liverpool-vs-fulham,12,49,,False,261.0,,block,fast-break,right-foot,0.0958,,15.2,38.1,46.9,11.1,low-right
26-27-prem-liverpool-vs-fulham,13,49,,False,261.0,,block,fast-break,right-foot,0.0637,,15.3,36.8,52.8,4.2,low-left
26-27-prem-liverpool-vs-fulham,14,43,,True,627.0,,miss,assisted,right-foot,0.1719,,8.5,43.3,39.3,23.6,right
26-27-prem-liverpool-vs-fulham,15,37,,False,254.0,,miss,assisted,head,0.0538,,8.6,44.5,60.0,6.9,left
26-27-prem-liverpool-vs-fulham,16,33,,False,,,save,corner,right-foot,0.0508,0.1323,12.6,34.2,52.6,1.9,low-left
26-27-prem-liverpool-vs-fulham,17,31,,True,366.0,,miss,assisted,left-foot,0.0597,,20.0,49.9,39.3,12.5,right
26-27-prem-liverpool-vs-fulham,18,29,,False,,,block,corner,right-foot,0.0158,,7.0,30.1,53.8,2.8,low-left
26-27-prem-liverpool-vs-fulham,19,25,,True,366.0,,miss,assisted,right-foot,0.0134,,9.2,75.0,41.0,19.4,close-right
26-27-prem-liverpool-vs-fulham,20,24,,True,371.0,,block,assisted,right-foot,0.0218,,25.6,57.5,51.8,19.0,low-centre
26-27-prem-liverpool-vs-fulham,21,22,,True,377.0,,save,corner,head,0.0348,0.2617,1.9,39.4,51.9,26.6,high-left
26-27-prem-liverpool-vs-fulham,22,11,,False,569.0,,blocked-off-line,assisted,right-foot,0.2043,,13.6,53.2,53.5,5.6,low-left
26-27-prem-liverpool-vs-fulham,23,10,,False,,,miss,assisted,right-foot,0.0768,,13.8,46.5,60.3,4.2,left
26-27-prem-liverpool-vs-fulham,24,9,,True,379.0,,miss,assisted,left-foot,0.0807,,6.0,32.1,41.5,12.5,close-right
26-27-prem-aston-villa-vs-nottingham-forest,1,90,7.0,True,33.0,,miss,assisted,head,0.133,,8.2,50.7,71.4,30.6,left
26-27-prem-aston-villa-vs-nottingham-forest,2,90,6.0,False,480.0,,miss,free-kick,right-foot,0.0458,,26.0,60.1,42.0,25.0,close-right
26-27-prem-aston-villa-vs-nottingham-forest,3,90,,False,488.0,,miss,regular,right-foot,0.0533,,34.1,73.5,69.6,75.0,high-left
26-27-prem-aston-villa-vs-nottingham-forest,4,88,,False,491.0,,goal,assisted,right-foot,0.1316,0.8921,8.2,50.4,54.0,3.2,low-left
26-27-prem-aston-villa-vs-nottingham-forest,5,86,,False,469.0,,miss,regular,left-foot,0.0694,,5.2,33.8,30.9,11.1,right
26-27-prem-aston-villa-vs-nottingham-forest,6,86,,False,558.0,,save,assisted,head,0.037,0.1527,12.0,47.7,53.1,7.6,low-left
26-27-prem-aston-villa-vs-nottingham-forest,7,85,,False,,,save,assisted,head,0.0868,0.5898,3.9,61.5,46.2,28.5,high-right
26-27-prem-aston-villa-vs-nottingham-forest,8,80,,False,167.0,,miss,fast-break,right-foot,0.0303,,28.0,53.8,51.6,98.6,high
26-27-prem-aston-villa-vs-nottingham-forest,9,79,,False,167.0,,block,assisted,other,0.0212,,12.9,55.3,50.1,19.0,low-centre
26-27-prem-aston-villa-vs-nottingham-forest,10,77,,False,486.0,,miss,set-piece,left-foot,0.0157,,26.6,56.5,64.0,30.6,left
26-27-prem-aston-villa-vs-nottingham-forest,11,74,,True,52.0,,goal,corner,head,0.0746,0.0845,9.2,46.9,47.4,5.7,low-right
26-27-prem-aston-villa-vs-nottingham-forest,12,73,,True,631.0,,save,set-piece,right-foot,0.0189,0.1761,14.6,25.2,53.7,22.8,high-left
26-27-prem-aston-villa-vs-nottingham-forest,13,69,,False,483.0,,block,assisted,right-foot,0.0732,,12.3,42.1,50.0,19.0,low-centre
26-27-prem-aston-villa-vs-nottingham-forest,14,61,,False,167.0,,miss,assisted,head,0.0345,,8.5,63.4,41.5,43.1,close-high-right
26-27-prem-aston-villa-vs-nottingham-forest,15,61,,False,483.0,,block,fast-break,right-foot,0.2392,,13.8,53.7,50.0,19.0,low-centre
26-27-prem-aston-villa-vs-nottingham-forest,16,59,,False,483.0,,miss,assisted,head,0.2496,,5.8,49.9,44.0,70.8,high-right
26-27-prem-aston-villa-vs-nottingham-forest,17,58,,False,167.0,,miss,assisted,right-foot,0.4392,,4.9,46.0,35.8,6.9,right
26-27-prem-aston-villa-vs-nottingham-forest,18,55,,False,167.0,,miss,assisted,right-foot,0.0423,,17.9,56.6,30.8,5.6,right
26-27-prem-aston-villa-vs-nottingham-forest,19,50,,False,483.0,,miss,assisted,right-foot,0.0193,,27.2,42.4,41.9,77.8,high-right
26-27-prem-aston-villa-vs-nottingham-forest,20,46,,False,167.0,,goal,assisted,right-foot,0.0158,0.1505,29.0,53.2,53.9,8.9,low-left
26-27-prem-aston-villa-vs-nottingham-forest,21,45,2.0,False,469.0,,miss,throw-in-set-piece,right-foot,0.1052,,15.1,41.1,43.4,88.9,high-right
26-27-prem-aston-villa-vs-nottingham-forest,22,35,,False,483.0,,save,assisted,right-foot,0.0806,0.5777,14.7,59.7,46.5,12.0,low-right
26-27-prem-aston-villa-vs-nottingham-forest,23,32,,True,46.0,,save,assisted,right-foot,0.0203,0.1253,22.2,30.3,46.5,11.4,low-right
26-27-prem-aston-villa-vs-nottingham-forest,24,23,,False,480.0,,save,assisted,right-foot,0.0509,0.0729,9.7,67.9,47.4,17.1,low-right
26-27-prem-aston-villa-vs-nottingham-forest,25,16,,False,581.0,,miss,set-piece,left-foot,0.0636,,5.5,37.6,39.5,73.6,high-right
26-27-prem-aston-villa-vs-nottingham-forest,26,12,,False,486.0,,save,set-piece,left-foot,0.0147,0.0396,29.5,58.9,48.7,1.9,low-centre
26-27-prem-aston-villa-vs-nottingham-forest,27,8,,True,36.0,,save,assisted,left-foot,0.0617,0.0729,13.8,31.2,48.5,2.5,low-centre
26-27-prem-aston-villa-vs-nottingham-forest,28,7,,True,36.0,,block,assisted,left-foot,0.1181,,15.1,47.2,49.1,19.0,low-centre
26-27-prem-aston-villa-vs-nottingham-forest,29,7,,True,37.0,,save,regular,right-foot,0.4366,0.7454,3.0,48.9,51.7,17.1,low-centre
26-27-prem-chelsea-vs-hull-city,1,90,7.0,True,154.0,,miss,free-kick,left-foot,0.0395,,24.3,72.3,46.7,72.2,high
26-27-prem-chelsea-vs-hull-city,2,90,4.0,False,277.0,,miss,corner,head,0.0401,,8.5,56.0,62.4,16.7,left
26-27-prem-chelsea-vs-hull-city,3,90,1.0,True,157.0,,save,assisted,right-foot,0.0546,0.212,3.5,66.9,46.5,16.5,low-right
26-27-prem-chelsea-vs-hull-city,4,87,,False,642.0,,block,regular,right-foot,0.0191,,25.0,44.6,54.2,19.0,low-left
26-27-prem-chelsea-vs-hull-city,5,87,,False,617.0,,save,assisted,right-foot,0.3632,0.3531,7.9,55.8,47.3,5.7,low-right
26-27-prem-chelsea-vs-hull-city,6,84,,True,40.0,,save,fast-break,left-foot,0.1019,0.1782,11.5,31.9,51.5,17.7,low-centre
26-27-prem-chelsea-vs-hull-city,7,84,,False,638.0,,block,fast-break,right-foot,0.0309,,15.3,73.0,48.9,19.0,low-centre
26-27-prem-chelsea-vs-hull-city,8,78,,True,154.0,,miss,regular,left-foot,0.0883,,15.8,58.7,56.8,80.6,high-left
26-27-prem-chelsea-vs-hull-city,9,76,,True,142.0,,save,assisted,right-foot,0.0469,0.1897,21.6,56.4,47.2,3.8,low-right
26-27-prem-chelsea-vs-hull-city,10,70,,True,154.0,,miss,assisted,left-foot,0.011,,30.8,27.1,40.2,6.9,right
26-27-prem-chelsea-vs-hull-city,11,66,,True,165.0,,goal,assisted,left-foot,0.2868,0.9219,7.7,44.5,52.8,33.5,high-left
