match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-arsenal-vs-afc-bournemouth,17,0,0.597,0.0,0.597
25-26-prem-arsenal-vs-afc-bournemouth,20,0.396,0,0.396,0.597
25-26-prem-arsenal-vs-afc-bournemouth,26,0,0.066,0.396,0.663
25-26-prem-arsenal-vs-afc-bournemouth,33,0.025,0,0.421,0.663
25-26-prem-arsenal-vs-afc-bournemouth,34,0.052,0,0.473,0.663
25-26-prem-arsenal-vs-afc-bournemouth,35,0.788,0,1.262,0.663
25-26-prem-arsenal-vs-afc-bournemouth,40,0,0.042,1.262,0.705
25-26-prem-arsenal-vs-afc-bournemouth,52,0.02,0,1.282,0.705
25-26-prem-arsenal-vs-afc-bournemouth,53,0.617,0,1.899,0.705
25-26-prem-arsenal-vs-afc-bournemouth,66,0,0.03,1.899,0.735
25-26-prem-arsenal-vs-afc-bournemouth,68,0.029,0,1.927,0.735
25-26-prem-arsenal-vs-afc-bournemouth,69,0.047,0,1.974,0.735
25-26-prem-arsenal-vs-afc-bournemouth,70,0.088,0,2.062,0.735
25-26-prem-arsenal-vs-afc-bournemouth,72,0,0.086,2.062,0.821
25-26-prem-arsenal-vs-afc-bournemouth,74,0,0.368,2.062,1.189
25-26-prem-arsenal-vs-afc-bournemouth,79,0.104,0,2.166,1.189
25-26-prem-arsenal-vs-afc-bournemouth,86,0.083,0,2.249,1.189
25-26-prem-arsenal-vs-afc-bournemouth,87,0.023,0,2.272,1.189
25-26-prem-arsenal-vs-afc-bournemouth,90,0.139,0.008,2.411,1.197
25-26-prem-brentford-vs-everton,3,0.788,0,0.788,0.0
25-26-prem-brentford-vs-everton,9,0,0.037,0.788,0.037
25-26-prem-brentford-vs-everton,19,0,0.063,0.788,0.1
25-26-prem-brentford-vs-everton,22,0,0.104,0.788,0.204
25-26-prem-brentford-vs-everton,26,0,0.551,0.788,0.756
25-26-prem-brentford-vs-everton,34,0.031,0,0.82,0.756
25-26-prem-brentford-vs-everton,38,0.462,0,1.282,0.756
25-26-prem-brentford-vs-everton,40,0.029,0,1.312,0.756
25-26-prem-brentford-vs-everton,44,0,0.062,1.312,0.818
25-26-prem-brentford-vs-everton,48,0.059,0,1.371,0.818
25-26-prem-brentford-vs-everton,50,0.032,0,1.403,0.818
25-26-prem-brentford-vs-everton,53,0.131,0,1.533,0.818
25-26-prem-brentford-vs-everton,55,0.183,0,1.717,0.818
25-26-prem-brentford-vs-everton,64,0.029,0,1.746,0.818
25-26-prem-brentford-vs-everton,65,0,0.109,1.746,0.927
25-26-prem-brentford-vs-everton,69,0.04,0,1.785,0.927
25-26-prem-brentford-vs-everton,70,0,0.045,1.785,0.972
25-26-prem-brentford-vs-everton,71,0.014,0,1.8,0.972
25-26-prem-brentford-vs-everton,73,0,0.243,1.8,1.215
25-26-prem-brentford-vs-everton,76,0.131,0,1.93,1.215
25-26-prem-brentford-vs-everton,81,0,0.03,1.93,1.245
25-26-prem-brentford-vs-everton,88,0,0.037,1.93,1.282
25-26-prem-brentford-vs-everton,90,0.294,0.225,2.224,1.507
25-26-prem-burnley-vs-brighton-hove-albion,5,0,0.222,0.0,0.222
25-26-prem-burnley-vs-brighton-hove-albion,10,0.6,0,0.6,0.222
25-26-prem-burnley-vs-brighton-hove-albion,20,0,0.149,0.6,0.372
25-26-prem-burnley-vs-brighton-hove-albion,25,0,0.059,0.6,0.43
25-26-prem-burnley-vs-brighton-hove-albion,28,0.048,0,0.648,0.43
25-26-prem-burnley-vs-brighton-hove-albion,32,0,0.026,0.648,0.456
25-26-prem-burnley-vs-brighton-hove-albion,43,0,0.153,0.648,0.61
25-26-prem-burnley-vs-brighton-hove-albion,45,0.074,0.916,0.723,1.526
25-26-prem-burnley-vs-brighton-hove-albion,53,0,0.017,0.723,1.543
25-26-prem-burnley-vs-brighton-hove-albion,57,0.048,0,0.77,1.543
25-26-prem-burnley-vs-brighton-hove-albion,59,0.076,0,0.846,1.543
25-26-prem-burnley-vs-brighton-hove-albion,60,0.02,0,0.866,1.543
25-26-prem-burnley-vs-brighton-hove-albion,63,0,0.102,0.866,1.645
25-26-prem-burnley-vs-brighton-hove-albion,64,0,0.138,0.866,1.782
25-26-prem-burnley-vs-brighton-hove-albion,80,0.036,0,0.902,1.782
25-26-prem-burnley-vs-brighton-hove-albion,84,0,0.02,0.902,1.802
25-26-prem-burnley-vs-brighton-hove-albion,89,0,0.103,0.902,1.906
25-26-prem-chelsea-vs-manchester-city,6,0.053,0,0.053,0.0
25-26-prem-chelsea-vs-manchester-city,9,0.054,0,0.107,0.0
25-26-prem-chelsea-vs-manchester-city,10,0.048,0,0.155,0.0
25-26-prem-chelsea-vs-manchester-city,19,0.047,0,0.201,0.0
25-26-prem-chelsea-vs-manchester-city,21,0,0.036,0.201,0.036
25-26-prem-chelsea-vs-manchester-city,22,0,0.069,0.201,0.105
25-26-prem-chelsea-vs-manchester-city,34,0,0.184,0.201,0.289
25-26-prem-chelsea-vs-manchester-city,39,0,0.103,0.201,0.393
25-26-prem-chelsea-vs-manchester-city,45,0.053,0.097,0.255,0.489
25-26-prem-chelsea-vs-manchester-city,47,0,0.232,0.255,0.722
25-26-prem-chelsea-vs-manchester-city,51,0,0.39,0.255,1.111
25-26-prem-chelsea-vs-manchester-city,54,0,0.072,0.255,1.183
25-26-prem-chelsea-vs-manchester-city,57,0,0.264,0.255,1.448
25-26-prem-chelsea-vs-manchester-city,66,0.085,0,0.34,1.448
25-26-prem-chelsea-vs-manchester-city,68,0,0.13,0.34,1.578
25-26-prem-chelsea-vs-manchester-city,70,0.12,0,0.46,1.578
25-26-prem-chelsea-vs-manchester-city,71,0.05,0,0.51,1.578
25-26-prem-chelsea-vs-manchester-city,74,0.011,0,0.521,1.578
25-26-prem-chelsea-vs-manchester-city,75,0,0.019,0.521,1.597
25-26-prem-chelsea-vs-manchester-city,79,0,0.036,0.521,1.633
25-26-prem-chelsea-vs-manchester-city,80,0,0.055,0.521,1.688
25-26-prem-chelsea-vs-manchester-city,83,0.524,0,1.045,1.688
25-26-prem-chelsea-vs-manchester-city,85,0.096,0,1.142,1.688
25-26-prem-chelsea-vs-manchester-city,87,0,0.085,1.142,1.773
25-26-prem-chelsea-vs-manchester-city,90,0,0.118,1.142,1.891
25-26-prem-crystal-palace-vs-newcastle-united,10,0,0.048,0.0,0.048
25-26-prem-crystal-palace-vs-newcastle-united,22,0,0.037,0.0,0.086
25-26-prem-crystal-palace-vs-newcastle-united,34,0.053,0,0.053,0.086
25-26-prem-crystal-palace-vs-newcastle-united,35,0.052,0,0.106,0.086
25-26-prem-crystal-palace-vs-newcastle-united,37,0.213,0,0.319,0.086
25-26-prem-crystal-palace-vs-newcastle-united,39,0.1,0,0.419,0.086
25-26-prem-crystal-palace-vs-newcastle-united,43,0,0.772,0.419,0.858
25-26-prem-crystal-palace-vs-newcastle-united,45,0,0.091,0.419,0.949
25-26-prem-crystal-palace-vs-newcastle-united,47,0.029,0,0.447,0.949
25-26-prem-crystal-palace-vs-newcastle-united,50,0,0.168,0.447,1.117
25-26-prem-crystal-palace-vs-newcastle-united,62,0.096,0,0.543,1.117
25-26-prem-crystal-palace-vs-newcastle-united,69,0.645,0,1.188,1.117
25-26-prem-crystal-palace-vs-newcastle-united,73,0,0.018,1.188,1.135
25-26-prem-crystal-palace-vs-newcastle-united,80,0.329,0,1.517,1.135
25-26-prem-crystal-palace-vs-newcastle-united,90,0.833,0,2.349,1.135
25-26-prem-liverpool-vs-fulham,7,0,0.05,0.0,0.05
25-26-prem-liverpool-vs-fulham,11,0.158,0,0.158,0.05
25-26-prem-liverpool-vs-fulham,12,0.018,0,0.176,0.05
25-26-prem-liverpool-vs-fulham,13,0.065,0,0.241,0.05
25-26-prem-liverpool-vs-fulham,20,0.086,0,0.328,0.05
25-26-prem-liverpool-vs-fulham,22,0.36,0,0.688,0.05
25-26-prem-liverpool-vs-fulham,29,0,0.035,0.688,0.085
25-26-prem-liverpool-vs-fulham,32,0,0.042,0.688,0.128
25-26-prem-liverpool-vs-fulham,33,0,0.037,0.688,0.164
25-26-prem-liverpool-vs-fulham,36,0.038,0.015,0.727,0.18
25-26-prem-liverpool-vs-fulham,39,0.05,0,0.776,0.18
25-26-prem-liverpool-vs-fulham,40,0.053,0,0.83,0.18
25-26-prem-liverpool-vs-fulham,43,0.199,0,1.029,0.18
25-26-prem-liverpool-vs-fulham,47,0,0.09,1.029,0.269
25-26-prem-liverpool-vs-fulham,52,0.264,0,1.293,0.269
25-26-prem-liverpool-vs-fulham,54,0.082,0,1.375,0.269
25-26-prem-liverpool-vs-fulham,60,0,0.08,1.375,0.349
25-26-prem-liverpool-vs-fulham,63,0,0.219,1.375,0.568
25-26-prem-liverpool-vs-fulham,66,0,0.027,1.375,0.595
25-26-prem-liverpool-vs-fulham,68,0,0.017,1.375,0.612
25-26-prem-liverpool-vs-fulham,72,0,0.046,1.375,0.658
25-26-prem-liverpool-vs-fulham,73,0.039,0,1.414,0.658
25-26-prem-liverpool-vs-fulham,76,0.183,0,1.598,0.658
25-26-prem-liverpool-vs-fulham,77,0.107,0,1.704,0.658
25-26-prem-liverpool-vs-fulham,78,0,0.133,1.704,0.791
25-26-prem-liverpool-vs-fulham,81,0.103,0,1.807,0.791
25-26-prem-liverpool-vs-fulham,84,0,0.071,1.807,0.862
25-26-prem-liverpool-vs-fulham,86,0,0.122,1.807,0.984
25-26-prem-liverpool-vs-fulham,89,0,0.109,1.807,1.094
25-26-prem-manchester-united-vs-leeds-united,3,0,0.64,0.0,0.64
25-26-prem-manchester-united-vs-leeds-united,5,0,0.138,0.0,0.777
25-26-prem-manchester-united-vs-leeds-united,12,0.017,0,0.017,0.777
25-26-prem-manchester-united-vs-leeds-united,16,0.028,0,0.045,0.777
25-26-prem-manchester-united-vs-leeds-united,17,0.075,0,0.121,0.777
25-26-prem-manchester-united-vs-leeds-united,19,0.032,0,0.152,0.777
25-26-prem-manchester-united-vs-leeds-united,24,0,0.036,0.152,0.814
25-26-prem-manchester-united-vs-leeds-united,28,0,0.141,0.152,0.954
25-26-prem-manchester-united-vs-leeds-united,29,0,0.11,0.152,1.064
25-26-prem-manchester-united-vs-leeds-united,33,0,0.089,0.152,1.154
25-26-prem-manchester-united-vs-leeds-united,36,0.014,0,0.166,1.154
25-26-prem-manchester-united-vs-leeds-united,40,0,0.251,0.166,1.405
25-26-prem-manchester-united-vs-leeds-united,44,0.019,0,0.185,1.405
25-26-prem-manchester-united-vs-leeds-united,45,0,0.559,0.185,1.964
25-26-prem-manchester-united-vs-leeds-united,48,0.147,0,0.333,1.964
25-26-prem-manchester-united-vs-leeds-united,51,0.017,0,0.349,1.964
25-26-prem-manchester-united-vs-leeds-united,59,0,0.025,0.349,1.988
25-26-prem-manchester-united-vs-leeds-united,60,0,0.025,0.349,2.014
25-26-prem-manchester-united-vs-leeds-united,65,0.237,0,0.587,2.014
25-26-prem-manchester-united-vs-leeds-united,68,0.012,0,0.599,2.014
25-26-prem-manchester-united-vs-leeds-united,69,0.232,0,0.831,2.014
25-26-prem-manchester-united-vs-leeds-united,78,0,0.251,0.831,2.264
25-26-prem-manchester-united-vs-leeds-united,79,0.065,0,0.896,2.264
25-26-prem-manchester-united-vs-leeds-united,80,0.045,0,0.941,2.264
25-26-prem-manchester-united-vs-leeds-united,82,0,0.026,0.941,2.291
25-26-prem-manchester-united-vs-leeds-united,85,0.443,0,1.384,2.291
25-26-prem-manchester-united-vs-leeds-united,88,0,0.075,1.384,2.366
25-26-prem-manchester-united-vs-leeds-united,90,0.02,0,1.404,2.366
25-26-prem-nottingham-forest-vs-aston-villa,5,0,0.042,0.0,0.042
25-26-prem-nottingham-forest-vs-aston-villa,7,0.048,0,0.048,0.042
25-26-prem-nottingham-forest-vs-aston-villa,8,0.024,0,0.072,0.042
25-26-prem-nottingham-forest-vs-aston-villa,20,0,0.092,0.072,0.135
25-26-prem-nottingham-forest-vs-aston-villa,36,0,0.067,0.072,0.202
25-26-prem-nottingham-forest-vs-aston-villa,38,0.023,0,0.095,0.202
25-26-prem-nottingham-forest-vs-aston-villa,40,0.019,0,0.114,0.202
25-26-prem-nottingham-forest-vs-aston-villa,42,0.045,0,0.159,0.202
25-26-prem-nottingham-forest-vs-aston-villa,43,0.13,0,0.288,0.202
25-26-prem-nottingham-forest-vs-aston-villa,44,0.062,0,0.35,0.202
25-26-prem-nottingham-forest-vs-aston-villa,49,0.2,0,0.551,0.202
25-26-prem-nottingham-forest-vs-aston-villa,50,0,0.029,0.551,0.23
25-26-prem-nottingham-forest-vs-aston-villa,53,0.092,0,0.643,0.23
25-26-prem-nottingham-forest-vs-aston-villa,61,0,0.021,0.643,0.252
25-26-prem-nottingham-forest-vs-aston-villa,62,0.195,0,0.838,0.252
25-26-prem-nottingham-forest-vs-aston-villa,64,0,0.055,0.838,0.307
25-26-prem-nottingham-forest-vs-aston-villa,66,0,0.138,0.838,0.445
25-26-prem-nottingham-forest-vs-aston-villa,67,0.029,0,0.867,0.445
25-26-prem-nottingham-forest-vs-aston-villa,70,0.04,0,0.906,0.445
25-26-prem-nottingham-forest-vs-aston-villa,74,0.211,0,1.117,0.445
25-26-prem-nottingham-forest-vs-aston-villa,77,0.081,0,1.198,0.445
25-26-prem-nottingham-forest-vs-aston-villa,79,0,0.203,1.198,0.647
25-26-prem-nottingham-forest-vs-aston-villa,85,0,0.177,1.198,0.825
25-26-prem-nottingham-forest-vs-aston-villa,86,0,0.156,1.198,0.981
25-26-prem-sunderland-vs-tottenham-hotspur,2,0,0.048,0.0,0.048
25-26-prem-sunderland-vs-tottenham-hotspur,5,0,0.075,0.0,0.123
25-26-prem-sunderland-vs-tottenham-hotspur,19,0.559,0,0.559,0.123
25-26-prem-sunderland-vs-tottenham-hotspur,27,0,0.018,0.559,0.14
25-26-prem-sunderland-vs-tottenham-hotspur,29,0.323,0,0.881,0.14
25-26-prem-sunderland-vs-tottenham-hotspur,32,0.061,0,0.942,0.14
25-26-prem-sunderland-vs-tottenham-hotspur,36,0,0.09,0.942,0.231
25-26-prem-sunderland-vs-tottenham-hotspur,39,0.093,0,1.035,0.231
25-26-prem-sunderland-vs-tottenham-hotspur,45,0.325,0.533,1.36,0.764
25-26-prem-sunderland-vs-tottenham-hotspur,54,0.029,0,1.389,0.764
25-26-prem-sunderland-vs-tottenham-hotspur,60,0,0.031,1.389,0.795
25-26-prem-sunderland-vs-tottenham-hotspur,61,0.041,0,1.43,0.795
25-26-prem-sunderland-vs-tottenham-hotspur,76,0,0.056,1.43,0.85
25-26-prem-sunderland-vs-tottenham-hotspur,80,0.062,0,1.492,0.85
25-26-prem-sunderland-vs-tottenham-hotspur,81,0.08,0,1.572,0.85
25-26-prem-sunderland-vs-tottenham-hotspur,87,0.223,0,1.795,0.85
25-26-prem-sunderland-vs-tottenham-hotspur,90,0,0.057,1.795,0.907
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,4,0,0.019,0.0,0.019
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,8,0,0.012,0.0,0.031
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,14,0.121,0,0.121,0.031
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,16,0,0.117,0.121,0.148
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,25,0.09,0,0.211,0.148
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,26,0,0.039,0.211,0.187
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,27,0.012,0,0.223,0.187
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,30,0.035,0,0.258,0.187
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,32,0,0.04,0.258,0.227
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,36,0,0.083,0.258,0.31
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,38,0.16,0,0.418,0.31
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,42,0.089,0,0.507,0.31
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,45,0.104,0,0.611,0.31
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,52,0,0.103,0.611,0.414
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,53,0.029,0.04,0.641,0.454
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,54,0.072,0,0.712,0.454
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,60,0,0.035,0.712,0.489
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,62,0,0.011,0.712,0.5
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,64,0.033,0,0.745,0.5
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,65,0.011,0,0.756,0.5
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,66,0.15,0,0.907,0.5
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,68,0.083,0,0.99,0.5
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,79,0.162,0,1.152,0.5
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,83,0.292,0,1.444,0.5
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,85,0.241,0,1.685,0.5
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,89,0,0.068,1.685,0.568
25-26-prem-west-ham-united-vs-wolverhampton-wanderers,90,0,0.06,1.685,0.627
