id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
15,a,100.0,100.0,5.7,98,1,0,0,2,-2,31.5,4,1,37,1,4.6,34,6,6,124,1.3,216,19,0.2,6.5,1,1624653,12320,1092019,96296,1.3,2.3,0.0,0.01,0.01,9.27,0.0,0.0,0.0,1.16,224.4,18,5,0.0,658,70,0.0,657,70,22.5,157,5,,,,8,0.0
16,a,100.0,100.0,6.3,57,35,0,0,-2,2,2.8,111,37,10,2,1.4,291,142,0,76,2.0,166,80,0.3,1.6,0,107525,4524,469319,7285,2.0,3.0,0.39,0.77,1.16,6.63,0.06,0.12,0.18,1.03,94.4,178,69,147.7,42,37,71.0,113,72,30.7,94,57,2.0,2.0,,8,60.0
17,d,25.0,75.0,10.0,4,3,-1,1,0,0,28.9,10,5,54,0,7.7,4,3,8,232,6.3,21,10,0.6,5.4,2,2068156,12477,2289230,442807,1.6,5.5,2.0,3.15,5.15,5.62,0.32,0.5,0.82,0.89,295.2,6,3,378.4,2,2,341.0,3,2,101.4,1,1,1.0,,1.0,8,66.66666666666667
18,s,0.0,,6.0,82,7,0,0,0,0,26.9,12,4,19,-3,2.4,175,52,0,91,-0.3,667,219,0.0,3.2,0,669299,1595,2001101,492599,0.0,0.7,0.0,0.07,0.07,7.48,0.0,0.01,0.01,1.02,119.4,130,49,9.7,329,102,4.0,340,110,13.4,239,78,,,,8,0.0
20,a,,,5.0,197,124,0,0,0,0,1.2,182,57,25,2,3.1,111,45,3,128,2.0,155,69,0.4,5.0,0,219251,1295,142027,7523,2.0,3.0,0.32,0.4,0.72,9.23,0.04,0.05,0.09,1.17,143.8,89,31,98.7,98,76,29.0,210,119,27.3,117,70,,,,8,0.0
21,i,0.0,0.0,4.3,553,138,0,0,-2,2,0.0,584,198,0,0,0.0,513,189,0,0,0.0,444,170,0.0,0.0,0,472,28,3919,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,191,0.0,494,191,0.0,458,177,0.0,510,191,,,,8,0.0
22,i,0.0,0.0,4.8,317,35,0,0,-2,2,0.0,529,187,1,0,1.0,364,126,0,2,0.3,327,104,0.1,0.2,0,1111,33,6358,306,0.0,0.0,0.18,0.0,0.18,0.04,2.7,0.0,2.7,0.6,0.4,423,142,0.3,398,140,9.0,292,92,1.0,410,136,,,,8,0.0
23,a,,,6.9,29,16,0,0,-1,1,2.8,113,39,26,3,3.2,107,43,3,92,5.3,38,19,0.8,3.8,1,289687,6144,245812,21517,5.3,6.3,1.45,0.33,1.78,3.9,0.32,0.07,0.39,0.86,119.6,128,46,112.5,76,58,127.0,60,34,35.7,72,50,4.0,,,8,20.0
24,a,100.0,75.0,6.3,56,2,0,0,-2,2,4.3,84,33,21,0,3.5,83,22,0,81,0.0,652,217,0.0,3.3,0,116585,3211,721893,14769,0.0,0.8,0.11,0.1,0.21,7.7,0.02,0.02,0.04,1.4,70.4,220,82,12.9,303,93,19.0,241,65,10.3,268,86,,,,8,0.0
25,a,100.0,75.0,4.8,314,33,0,0,-2,2,1.1,194,71,7,0,3.5,78,20,0,25,0.0,580,211,0.0,1.5,0,74608,645,272460,1639,0.0,0.8,0.0,0.04,0.04,0.6,0.0,0.05,0.05,0.69,7.2,386,135,4.9,343,108,6.0,320,106,1.8,386,127,,,,8,0.0
73,a,100.0,0.0,4.3,544,36,0,0,-2,2,1.2,187,27,7,0,3.5,74,10,0,30,0.0,438,55,0.0,1.6,0,79378,519,197847,2908,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,1.46,77.8,202,22,0.0,490,42,0.0,452,34,7.8,294,22,,,,8,0.0
186,a,,,6.7,36,19,0,0,-3,3,1.0,196,62,4,1,1.0,404,205,0,10,1.0,252,131,0.1,0.6,0,42140,827,127884,2205,1.0,2.0,0.33,0.05,0.38,0.59,0.25,0.04,0.29,0.44,4.8,395,194,15.9,291,171,47.0,158,99,6.7,308,153,,,,8,0.0
578,d,75.0,100.0,5.8,94,8,0,0,-2,2,2.4,126,46,14,1,2.3,179,55,1,60,1.0,247,76,0.2,2.4,1,164097,11350,206538,14768,0.8,2.0,0.5,0.41,0.91,4.97,0.12,0.1,0.22,1.16,119.8,127,47,42.8,201,49,100.0,79,8,26.2,131,30,,,,8,0.0
597,a,,,4.5,435,262,0,0,0,0,0.1,490,186,0,0,0.0,587,254,0,0,0.0,539,220,0.0,0.0,0,5998,146,4928,204,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,44.1,0.0,580,247,0.0,580,253,0.0,557,242,0.0,584,251,,,,8,0.0
633,a,100.0,100.0,6.0,80,52,0,0,0,0,0.0,575,243,3,2,1.5,281,134,0,23,1.0,249,129,0.2,0.5,0,3680,439,2146,198,1.0,2.0,0.15,0.14,0.29,2.15,0.12,0.12,0.24,1.78,39.8,281,132,26.7,249,151,10.0,286,161,7.7,296,148,,,,8,0.0
638,a,,,4.5,434,261,0,0,0,0,0.0,615,270,0,0,0.0,586,253,0,0,0.0,538,219,0.0,0.0,0,1489,30,868,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579,246,0.0,579,252,0.0,556,241,0.0,583,250,,,,8,0.0
639,a,,,4.5,457,19,0,0,0,0,0.0,563,68,0,0,0.0,602,69,0,0,0.0,557,69,0.0,0.0,0,1708,72,1296,89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595,69,0.0,595,63,0.0,573,59,0.0,599,69,,,,8,0.0
657,a,,,4.0,659,211,0,0,0,0,0.1,506,184,0,0,0.0,504,181,0,0,0.0,429,157,0.0,0.0,0,5991,251,2678,263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,182,0.0,484,183,0.0,444,166,0.0,500,182,,,,8,0.0
658,a,,,4.0,661,213,0,0,0,0,0.0,535,189,0,0,0.0,506,183,0,0,0.0,431,159,0.0,0.0,0,3700,202,1739,178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,184,0.0,486,185,0.0,446,168,0.0,502,184,,,,8,0.0
659,a,,,4.5,470,290,0,0,0,0,0.0,625,276,0,0,0.0,611,273,0,0,0.0,566,241,0.0,0.0,0,1228,76,582,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605,267,0.0,604,272,0.0,582,262,0.0,608,270,,,,8,0.0
662,a,,,4.0,639,193,0,0,0,0,0.0,591,201,0,0,0.0,487,166,0,0,0.0,409,139,0.0,0.0,0,1498,186,448,107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,167,0.0,467,168,0.0,425,149,0.0,483,167,,,,8,0.0
665,a,,,4.5,405,66,0,0,0,0,0.1,424,59,0,0,0.0,564,49,0,0,0.0,515,42,0.0,0.0,0,12170,3812,2008,906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557,47,0.0,556,47,0.0,530,45,0.0,561,47,,,,8,0.0
28,a,100.0,100.0,6.3,58,36,0,0,-2,2,1.1,192,61,14,1,2.0,225,98,0,47,3.0,105,47,0.5,2.2,0,108491,3167,358069,3371,3.0,3.0,0.37,1.13,1.5,4.58,0.08,0.25,0.33,1.01,44.0,273,129,108.3,84,66,68.0,120,75,21.9,164,90,3.0,4.0,,8,40.0
29,a,,,5.2,169,103,0,0,-3,3,0.4,281,91,10,1,1.4,288,140,0,38,1.3,210,107,0.2,1.9,0,13324,506,60538,1160,1.3,1.3,0.23,0.19,0.42,1.72,0.09,0.08,0.17,0.68,51.4,250,110,64.5,141,98,28.0,215,121,14.3,234,113,,,,8,0.0
30,u,0.0,0.0,4.9,293,194,0,0,-1,1,0.0,586,250,0,0,0.0,632,284,0,0,0.0,605,266,0.0,0.0,0,872,0,4927,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628,282,0.0,624,283,0.0,617,282,0.0,630,284,,,,8,0.0
31,a,,,5.3,157,93,0,0,-2,2,0.1,449,164,4,1,1.0,388,194,0,14,0.7,290,148,0.1,0.8,0,4464,165,10986,255,0.7,0.7,0.09,0.01,0.1,0.37,0.4,0.04,0.44,1.66,3.4,405,199,7.0,336,190,3.0,344,191,1.3,401,200,,,,8,0.0
32,a,100.0,100.0,4.4,502,105,0,0,-1,1,1.2,183,67,11,2,2.8,139,37,0,40,2.7,108,34,0.6,2.5,0,54666,3906,242002,1597,2.7,2.7,0.03,0.02,0.05,3.83,0.01,0.01,0.02,1.25,26.8,310,112,16.2,286,86,9.0,288,90,5.2,326,104,,,,8,0.0
33,u,0.0,0.0,4.5,365,229,0,0,0,0,0.3,299,99,0,0,0.0,548,225,0,0,0.0,498,189,0.0,0.0,0,18187,0,78857,1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541,218,0.0,539,224,0.0,513,213,0.0,545,222,,,,8,0.0
34,u,0.0,0.0,6.5,46,28,0,0,0,0,0.0,604,262,0,0,0.0,664,304,0,0,0.0,656,299,0.0,0.0,0,0,0,3219,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,304,0.0,664,304,0.0,664,304,0.0,664,304,,,,8,0.0
35,a,100.0,100.0,4.5,369,59,0,0,0,0,0.5,263,96,11,2,2.8,141,39,0,44,3.0,95,28,0.7,2.4,0,24608,2367,46780,1069,3.0,3.0,0.0,0.04,0.04,3.85,0.0,0.01,0.01,1.0,58.8,231,86,4.7,345,110,0.0,515,202,6.4,311,103,,,,8,0.0
36,a,,,4.6,345,46,0,0,1,-1,8.1,54,19,28,4,3.5,77,19,4,118,4.0,58,13,0.9,6.1,1,913135,40531,346630,8832,4.0,4.0,0.27,1.09,1.36,6.83,0.04,0.16,0.2,1.01,144.0,87,30,122.9,63,12,30.0,204,53,29.7,96,21,4.0,2.0,,8,46.66666666666666
37,u,0.0,0.0,5.0,228,147,0,0,0,0,0.0,659,299,0,0,0.0,641,291,0,0,0.0,619,277,0.0,0.0,0,0,0,251,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638,289,0.0,636,290,0.0,632,289,0.0,640,291,,,,8,0.0
38,a,,,6.2,71,21,0,0,2,-2,5.9,73,14,28,1,3.5,82,17,5,122,1.0,251,25,0.2,4.5,0,910168,13083,390243,61635,1.0,1.0,2.09,0.18,2.27,3.33,0.95,0.08,1.03,1.51,142.6,92,11,22.0,260,28,118.0,65,23,28.4,106,19,,,,8,0.0
39,a,,,4.0,629,64,0,0,0,0,0.9,211,30,0,0,0.0,478,52,0,0,0.0,400,47,0.0,0.0,0,53636,847,32863,1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,52,0.0,459,34,0.0,416,26,0.0,475,52,,,,8,0.0
40,a,,,4.0,589,164,0,0,0,0,0.6,235,83,0,0,0.0,450,149,0,0,0.0,367,117,0.0,0.0,0,31254,388,35081,1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,149,0.0,428,150,0.0,382,127,0.0,445,149,,,,8,0.0
41,u,0.0,0.0,5.4,140,83,0,0,-1,1,0.0,580,247,0,0,0.0,655,299,0,0,0.0,640,289,0.0,0.0,0,342,0,6409,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654,298,0.0,653,298,0.0,651,297,0.0,655,299,,,,8,0.0
42,a,100.0,100.0,5.0,214,136,0,0,0,0,0.0,636,283,0,0,0.0,635,287,0,0,0.0,612,272,0.0,0.0,0,520,205,415,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632,285,0.0,630,286,0.0,626,285,0.0,634,287,,,,8,0.0
43,u,0.0,0.0,4.0,632,189,0,0,0,0,0.0,623,208,0,0,0.0,481,163,0,0,0.0,403,136,0.0,0.0,0,0,0,1361,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,165,0.0,462,166,0.0,419,146,0.0,478,165,,,,8,0.0
44,a,100.0,100.0,4.5,373,62,0,0,0,0,12.0,34,12,17,0,2.4,165,48,1,85,0.7,265,84,0.2,3.8,1,779237,7434,783901,34024,0.7,0.7,0.28,0.07,0.35,6.52,0.05,0.01,0.06,1.06,117.0,132,50,38.0,213,55,46.0,160,32,20.1,182,53,,,,8,0.0
45,a,,,4.8,324,38,0,0,-2,2,1.8,147,55,7,0,1.0,366,127,0,24,0.7,281,90,0.1,1.5,0,60534,1554,242000,6391,0.7,0.7,0.01,0.64,0.65,1.89,0.01,0.49,0.5,1.44,27.0,309,111,79.1,118,25,14.0,261,77,12.0,256,84,,,,8,0.0
46,u,0.0,0.0,4.0,628,63,0,0,0,0,0.0,664,69,0,0,0.0,477,51,0,0,0.0,399,46,0.0,0.0,0,0,0,55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,51,0.0,458,33,0.0,415,25,0.0,474,51,,,,8,0.0
47,a,,,5.0,193,7,0,0,0,0,13.6,25,3,28,8,3.5,79,11,2,105,6.3,18,2,1.3,5.6,0,663297,52202,638623,7899,6.3,6.3,0.0,0.0,0.0,8.67,0.0,0.0,0.0,1.08,190.8,41,12,0.0,627,66,0.0,622,64,19.1,193,12,,,,8,0.0
48,a,100.0,100.0,5.2,172,106,0,0,-3,3,0.8,220,71,10,1,1.7,255,117,0,49,0.3,339,174,0.1,1.9,0,45651,1308,192248,1161,0.3,0.3,0.51,0.55,1.06,3.62,0.13,0.14,0.27,0.92,16.4,343,163,51.2,178,118,36.0,186,108,10.4,266,134,,3.0,,8,20.0
49,a,100.0,100.0,4.4,497,101,0,0,-1,1,0.0,517,185,0,0,0.0,526,197,0,0,0.0,467,185,0.0,0.0,0,1576,376,5425,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519,199,0.0,511,199,0.0,481,190,0.0,523,199,,,,8,0.0
50,a,,,4.0,658,210,0,0,0,0,1.3,178,66,3,0,1.0,330,113,0,13,0.0,428,156,0.0,0.8,0,235370,423,153981,5127,0.0,0.0,0.0,0.02,0.02,1.84,0.0,0.02,0.02,1.78,22.2,322,115,6.3,341,107,0.0,443,165,2.9,359,119,,,,8,0.0
51,a,100.0,0.0,4.5,363,14,0,0,0,0,0.1,444,62,0,0,0.0,547,68,0,0,0.0,497,68,0.0,0.0,0,3609,46,6569,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,68,0.0,538,60,0.0,511,55,0.0,544,68,,,,8,0.0
52,a,,,4.5,391,77,0,0,0,0,2.0,144,54,16,2,2.0,213,74,0,80,3.0,96,29,0.7,3.6,0,190660,3321,136785,4102,3.0,3.0,0.12,0.13,0.25,8.67,0.02,0.02,0.04,1.08,105.4,148,61,39.5,209,51,10.0,282,88,15.5,227,74,,,,8,0.0
53,a,100.0,100.0,5.4,134,79,0,0,-1,1,0.3,298,98,18,5,2.6,149,64,0,91,2.3,136,62,0.4,3.3,0,38044,2010,42820,667,2.3,2.3,0.54,1.01,1.55,6.01,0.12,0.22,0.34,1.3,72.8,214,92,96.1,101,78,90.0,92,58,26.1,132,77,,,,8,0.0
54,a,,,5.4,136,81,1,-1,4,-4,22.7,15,7,34,6,4.2,43,21,3,112,5.3,36,18,1.0,6.3,1,2112226,116218,624157,12972,5.3,5.3,1.49,1.34,2.83,7.83,0.2,0.18,0.38,1.03,167.8,57,19,141.4,46,41,168.0,37,24,47.9,36,26,,,,8,0.0
