match_id,team_side,team_code,player_id,player_name,position,jersey_number,is_starting,formation,lineup_status
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,32,E. Martínez,G,23,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,44,L. Bogarde,D,26,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,38,E. Konsa,D,4,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,40,T. Mings,D,5,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,39,I. Maatsen,D,22,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,59,A. Onana,M,24,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,699,D. Luiz,M,21,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,456,J. Sancho,M,19,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,47,M. Rogers,M,27,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,50,E. Buendía,M,10,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,64,O. Watkins,F,11,True,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,49,L. Bailey,M,31,False,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,55,R. Barkley,M,6,False,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,792,Alysson,F,47,False,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,808,T. Abraham,F,18,False,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,719,V. Lindelöf,D,3,False,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,33,M. Bizot,G,40,False,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,37,L. Digne,D,12,False,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,41,P. Torres,D,14,False,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,home,7,688,J. Wright,G,64,False,4-2-3-1,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,away,36,139,B. Verbruggen,G,1,True,4-3-3,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,away,36,152,J. Veltman,D,34,True,4-3-3,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,away,36,151,J. P. van Hecke,D,6,True,4-3-3,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,away,36,146,L. Dunk,D,5,True,4-3-3,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,away,36,148,F. Kadıoğlu,D,24,True,4-3-3,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,away,36,783,P. Groß,M,30,True,4-3-3,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,away,36,167,C. Baleba,M,17,True,4-3-3,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,away,36,163,J. Hinshelwood,M,13,True,4-3-3,confirmed
25-26-prem-aston-villa-vs-brighton-hove-albion,away,36,169,D. Gómez,F,25,True,4-3-3,confirmed
