id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
10,Benjamin,White,White,a,,,5.5,131,15,7.6,56,23,6.7,26,12,2,0,0,0,0,114312,108418,1.2,3.6,6.7,6.7,6.7,27,12,100.0,100.0,64,31,57,11,117,35,66,16,,,,,,,,0.06,0.1,0.16,0.31,0.0,0.67,0.33,1.0,5.0,3,2,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,115578.0,110587.0,0.0,0.0,0.02999999999999997,0.02999999999999997,0.39,15.800000000000004,5.100000000000001,10.0,3.0999999999999996,2.0,4.0,4.0,6.0
17,Mikel,Merino Zazón,Merino,a,,,5.8,108,69,0.4,263,87,0.7,323,148,0,-1,1,-2,2,1833,9442,0.1,0.3,0.7,0.7,0.7,379,178,,,295,126,258,136,163,80,282,124,,,,,,,,0.27,0.04,0.31,0.51,0.0,0.0,0.0,0.0,11.74,3,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1846.0,9489.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,1.0999999999999996,0.0,0.10000000000000009,0.0,0.0,0.0,0.0
618,Leon,Goretzka,Goretzka,i,Knee injury - Expected back 10 Oct,,6.0,61,43,0.0,511,206,0.0,643,282,0,0,0,0,0,891,2004,0.0,0.0,0.0,0.0,0.0,643,282,0.0,,640,283,642,283,640,282,642,283,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,Triston,Rowe,Rowe,a,,,4.0,643,203,0.2,357,135,0.0,433,161,0,0,0,0,0,2752,1667,0.0,0.0,0.0,0.0,0.0,433,161,,,408,157,403,157,346,140,414,155,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.0,1673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,Taylor,Harwood-Bellis,Harwood-Bellis,a,,,4.5,479,114,0.0,584,198,0.0,472,181,0,0,0,0,0,617,252,0.0,0.0,1.8,1.8,0.0,472,181,,,448,178,446,178,397,167,454,176,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,Ibrahim,Mbaye,Mbaye,a,,,6.0,82,54,0.1,486,193,0.0,646,285,0,0,0,0,0,2678,1486,0.0,0.0,2.2,2.2,0.0,646,285,,,646,286,647,286,645,285,646,286,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Will,Dennis,Dennis,u,Has joined MK Dons permanently,,4.0,615,65,0.1,377,42,0.0,412,39,0,0,0,0,0,0,1523,0.0,0.0,0.0,0.0,0.0,412,39,0.0,0.0,387,39,382,20,324,17,393,39,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,James,Hill,Hill,a,,,5.5,155,20,0.8,207,80,2.0,192,72,1,0,0,0,0,7392,9856,0.4,1.1,2.0,2.0,2.0,215,82,,,102,46,55,9,230,81,101,32,,,,,,,,0.0,0.25,0.25,1.6,0.0,0.0,1.67,1.0,8.0,3,1,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7426.0,9934.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.71,16.799999999999997,31.499999999999996,2.0,5.000000000000001,0.0,6.0,1.0,6.0
61,Adrien,Truffert,Truffert,a,,,5.5,164,22,3.4,93,35,1.7,214,77,0,0,0,0,0,11638,43119,0.3,0.9,1.7,1.7,1.7,238,86,,,105,48,90,23,231,82,125,48,,,,,,,,0.0,0.04,0.04,1.6,0.0,0.0,1.67,1.0,7.33,3,0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.0,11688.0,43438.0,0.0,0.01,0.06,0.07,0.71,10.199999999999996,15.700000000000003,2.0,2.8,3.0,3.0,5.0,6.0
63,Veljko,Milosavljevic,Milosavljević,i,Thigh injury - Unknown return date,,5.0,352,63,0.0,611,207,0.0,601,210,0,0,0,0,0,67,154,0.0,0.0,0.0,0.0,0.0,601,210,0.0,0.0,586,209,593,209,575,207,593,209,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
