match_id,minute,value
25-26-efl-cup-crystal-palace-vs-arsenal,1,-11
25-26-efl-cup-crystal-palace-vs-arsenal,2,-12
25-26-efl-cup-crystal-palace-vs-arsenal,3,-49
25-26-efl-cup-crystal-palace-vs-arsenal,4,-28
25-26-efl-cup-crystal-palace-vs-arsenal,5,-16
25-26-efl-cup-crystal-palace-vs-arsenal,6,-6
25-26-efl-cup-crystal-palace-vs-arsenal,7,14
25-26-efl-cup-crystal-palace-vs-arsenal,8,6
25-26-efl-cup-crystal-palace-vs-arsenal,9,2
25-26-efl-cup-crystal-palace-vs-arsenal,10,-8
25-26-efl-cup-crystal-palace-vs-arsenal,11,-12
25-26-efl-cup-crystal-palace-vs-arsenal,12,-15
25-26-efl-cup-crystal-palace-vs-arsenal,13,-28
25-26-efl-cup-crystal-palace-vs-arsenal,14,-23
25-26-efl-cup-crystal-palace-vs-arsenal,15,-70
25-26-efl-cup-crystal-palace-vs-arsenal,16,-53
25-26-efl-cup-crystal-palace-vs-arsenal,17,-36
25-26-efl-cup-crystal-palace-vs-arsenal,18,-24
25-26-efl-cup-crystal-palace-vs-arsenal,19,-38
25-26-efl-cup-crystal-palace-vs-arsenal,20,-18
25-26-efl-cup-crystal-palace-vs-arsenal,21,-22
25-26-efl-cup-crystal-palace-vs-arsenal,22,-40
25-26-efl-cup-crystal-palace-vs-arsenal,23,-31
25-26-efl-cup-crystal-palace-vs-arsenal,24,-74
25-26-efl-cup-crystal-palace-vs-arsenal,25,-68
25-26-efl-cup-crystal-palace-vs-arsenal,26,-99
25-26-efl-cup-crystal-palace-vs-arsenal,27,-92
25-26-efl-cup-crystal-palace-vs-arsenal,28,-61
25-26-efl-cup-crystal-palace-vs-arsenal,29,-82
25-26-efl-cup-crystal-palace-vs-arsenal,30,-51
25-26-efl-cup-crystal-palace-vs-arsenal,31,-27
25-26-efl-cup-crystal-palace-vs-arsenal,32,-10
25-26-efl-cup-crystal-palace-vs-arsenal,33,-5
25-26-efl-cup-crystal-palace-vs-arsenal,34,-4
25-26-efl-cup-crystal-palace-vs-arsenal,35,-19
25-26-efl-cup-crystal-palace-vs-arsenal,36,-46
25-26-efl-cup-crystal-palace-vs-arsenal,37,-32
25-26-efl-cup-crystal-palace-vs-arsenal,38,-22
25-26-efl-cup-crystal-palace-vs-arsenal,39,-50
25-26-efl-cup-crystal-palace-vs-arsenal,40,-51
25-26-efl-cup-crystal-palace-vs-arsenal,41,-36
25-26-efl-cup-crystal-palace-vs-arsenal,42,-96
25-26-efl-cup-crystal-palace-vs-arsenal,43,-87
25-26-efl-cup-crystal-palace-vs-arsenal,44,-57
25-26-efl-cup-crystal-palace-vs-arsenal,45,-15
25-26-efl-cup-crystal-palace-vs-arsenal,45.5,-12
25-26-efl-cup-crystal-palace-vs-arsenal,46,-11
25-26-efl-cup-crystal-palace-vs-arsenal,47,-9
25-26-efl-cup-crystal-palace-vs-arsenal,48,-8
25-26-efl-cup-crystal-palace-vs-arsenal,49,30
25-26-efl-cup-crystal-palace-vs-arsenal,50,38
25-26-efl-cup-crystal-palace-vs-arsenal,51,23
25-26-efl-cup-crystal-palace-vs-arsenal,52,50
25-26-efl-cup-crystal-palace-vs-arsenal,53,33
25-26-efl-cup-crystal-palace-vs-arsenal,54,32
25-26-efl-cup-crystal-palace-vs-arsenal,55,11
25-26-efl-cup-crystal-palace-vs-arsenal,56,4
25-26-efl-cup-crystal-palace-vs-arsenal,57,-3
25-26-efl-cup-crystal-palace-vs-arsenal,58,-4
25-26-efl-cup-crystal-palace-vs-arsenal,59,12
25-26-efl-cup-crystal-palace-vs-arsenal,60,18
25-26-efl-cup-crystal-palace-vs-arsenal,61,36
25-26-efl-cup-crystal-palace-vs-arsenal,62,15
25-26-efl-cup-crystal-palace-vs-arsenal,63,-21
25-26-efl-cup-crystal-palace-vs-arsenal,64,-8
25-26-efl-cup-crystal-palace-vs-arsenal,65,-40
25-26-efl-cup-crystal-palace-vs-arsenal,66,-49
25-26-efl-cup-crystal-palace-vs-arsenal,67,-32
25-26-efl-cup-crystal-palace-vs-arsenal,68,-21
25-26-efl-cup-crystal-palace-vs-arsenal,69,-54
25-26-efl-cup-crystal-palace-vs-arsenal,70,-52
25-26-efl-cup-crystal-palace-vs-arsenal,71,-32
25-26-efl-cup-crystal-palace-vs-arsenal,72,-22
25-26-efl-cup-crystal-palace-vs-arsenal,73,-16
25-26-efl-cup-crystal-palace-vs-arsenal,74,-10
25-26-efl-cup-crystal-palace-vs-arsenal,75,-7
25-26-efl-cup-crystal-palace-vs-arsenal,76,-7
25-26-efl-cup-crystal-palace-vs-arsenal,77,-42
25-26-efl-cup-crystal-palace-vs-arsenal,78,-6
25-26-efl-cup-crystal-palace-vs-arsenal,79,40
25-26-efl-cup-crystal-palace-vs-arsenal,80,21
25-26-efl-cup-crystal-palace-vs-arsenal,81,-33
25-26-efl-cup-crystal-palace-vs-arsenal,82,-11
25-26-efl-cup-crystal-palace-vs-arsenal,83,15
25-26-efl-cup-crystal-palace-vs-arsenal,84,-58
25-26-efl-cup-crystal-palace-vs-arsenal,85,-34
25-26-efl-cup-crystal-palace-vs-arsenal,86,-16
25-26-efl-cup-crystal-palace-vs-arsenal,87,-12
25-26-efl-cup-crystal-palace-vs-arsenal,88,-10
25-26-efl-cup-crystal-palace-vs-arsenal,89,10
25-26-efl-cup-crystal-palace-vs-arsenal,90,16
25-26-efl-cup-crystal-palace-vs-arsenal,90.5,-64
