player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
254,25-26-efl-cup-crystal-palace-vs-arsenal,90,0,0,0,0.0,0.0,0,0,0,0,29,6,0.0,0.0,4,0,0.0,2,0.0,0,0,6,0,2,0,0,1,0,0,0.0,1,0.0,0,0,7,1,2.91,2.91,1,6,2,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,25-26-efl-cup-crystal-palace-vs-arsenal,90,0,1,2,0.08,0.01,0,0,0,3,52,14,0.0,1.0,4,0,0.0,1,0.0,0,1,5,3,8,6,1,14,9,8,0.0,6,0.0,5,4,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,25-26-efl-cup-crystal-palace-vs-arsenal,90,0,0,2,0.09,0.06,0,2,0,3,89,62,0.0,1.0,15,1,0.0,1,0.0,0,1,6,0,2,0,0,7,1,6,0.0,1,0.0,4,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,25-26-efl-cup-crystal-palace-vs-arsenal,90,1,0,2,0.65,0.05,1,0,0,5,56,29,0.0,0.0,4,1,0.0,1,0.0,0,0,3,2,9,4,0,1,2,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.64,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,25-26-efl-cup-crystal-palace-vs-arsenal,90,0,0,4,0.43,0.03,1,4,1,10,66,34,0.0,0.0,8,1,0.0,0,0.0,0,2,2,0,2,1,1,6,4,6,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.39,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,25-26-efl-cup-crystal-palace-vs-arsenal,90,0,0,2,0.24,0.11,0,0,0,3,87,49,0.0,1.0,9,0,0.0,1,0.0,0,1,8,0,4,2,0,7,3,3,0.0,4,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,25-26-efl-cup-crystal-palace-vs-arsenal,59,0,0,1,0.02,1.03,0,3,0,9,39,16,0.0,5.0,2,2,0.0,1,0.0,0,0,2,0,0,0,0,4,4,4,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,25-26-efl-cup-crystal-palace-vs-arsenal,90,0,0,3,0.28,0.04,0,0,0,4,97,77,0.0,0.0,9,0,0.0,1,0.0,0,1,5,1,3,2,0,4,1,1,0.0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,25-26-efl-cup-crystal-palace-vs-arsenal,90,0,0,1,0.06,0.02,0,0,0,3,34,10,0.0,3.0,4,0,0.0,2,0.0,0,1,3,1,3,2,0,6,5,0,0.0,6,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,25-26-efl-cup-crystal-palace-vs-arsenal,75,0,0,0,0.0,0.0,0,0,0,0,38,14,0.0,0.0,2,0,0.0,1,0.0,0,2,4,0,10,6,0,3,3,1,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
