match_id,team_side,team_code,player_id,player_name,position,jersey_number,is_starting,formation,lineup_status
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,,K. Arrizabalaga,G,13,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,8,J. Timber,D,12,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,6,W. Saliba,D,2,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,7,R. Calafiori,D,33,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,10,M. Lewis-Skelly,D,49,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,,M. Merino,M,23,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,24,C. Nørgaard,M,16,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,266,E. Eze,M,10,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,18,N. Madueke,F,20,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,31,G. Jesus,F,9,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,,G. Martinelli,F,11,True,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,20,L. Trossard,F,19,False,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,17,M. Ødegaard,M,8,False,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,16,B. Saka,F,7,False,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,21,D. Rice,M,41,False,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,,D. Raya,G,1,False,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,759,M. Salmon,D,89,False,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,,M. Zubimendi,M,36,False,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,25,E. Nwaneri,M,22,False,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,away,3,666,V. Gyökeres,F,14,False,4-3-3,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,254,W. Benítez,G,44,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,261,C. Richards,D,26,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,257,M. Lacroix,D,5,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,260,M. Guéhi,D,6,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,723,J. Canvot,M,23,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,273,A. Wharton,M,20,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,,J. Lerma,M,8,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,258,T. Mitchell,M,3,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,284,E. Nketiah,F,9,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,,Y. Pino,F,10,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,283,J. Mateta,F,14,True,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,263,N. Clyne,D,17,False,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,276,J. Devenny,M,55,False,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,270,W. Hughes,M,19,False,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,732,C. Uche,M,12,False,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,259,B. Sosa,D,24,False,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,253,D. Henderson,G,1,False,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,269,R. Esse,M,21,False,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,762,J. Drakes-Thomas,F,86,False,3-4-2-1,confirmed
25-26-efl-cup-crystal-palace-vs-arsenal,home,31,281,K. Rodney,M,42,False,3-4-2-1,confirmed
