player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
6,25-26-efl-cup-crystal-palace-vs-arsenal,Saliba,6.8,9,0,91,6,1,1,7,6,0,0,0
7,25-26-efl-cup-crystal-palace-vs-arsenal,Calafiori,7.3,10,2,86,6,0,0,1,1,0,0,0
8,25-26-efl-cup-crystal-palace-vs-arsenal,J.Timber,7.6,12,2,41,2,2,4,4,1,0,0,0
10,25-26-efl-cup-crystal-palace-vs-arsenal,Lewis-Skelly,7.0,9,2,67,1,1,3,1,0,0,0,0
16,25-26-efl-cup-crystal-palace-vs-arsenal,Saka,7.3,6,0,7,2,3,0,1,0,0,0,0
17,25-26-efl-cup-crystal-palace-vs-arsenal,Ødegaard,7.0,4,0,15,1,2,1,2,0,0,0,0
18,25-26-efl-cup-crystal-palace-vs-arsenal,Madueke,6.8,14,2,21,0,6,3,3,0,0,0,0
20,25-26-efl-cup-crystal-palace-vs-arsenal,Trossard,7.2,6,0,14,0,2,0,3,1,0,0,0
21,25-26-efl-cup-crystal-palace-vs-arsenal,Rice,7.1,7,1,8,1,3,0,2,1,0,0,0
24,25-26-efl-cup-crystal-palace-vs-arsenal,Nørgaard,7.1,23,1,67,3,2,0,3,2,0,0,0
254,25-26-efl-cup-crystal-palace-vs-arsenal,Benitez,9.8,11,0,17,13,0,0,0,0,0,0,2
257,25-26-efl-cup-crystal-palace-vs-arsenal,Lacroix,6.3,7,0,29,5,0,0,1,1,0,0,0
258,25-26-efl-cup-crystal-palace-vs-arsenal,Mitchell,7.3,10,0,11,1,0,0,4,1,0,0,0
259,25-26-efl-cup-crystal-palace-vs-arsenal,Sosa,,0,0,0,0,0,0,0,0,0,0,0
260,25-26-efl-cup-crystal-palace-vs-arsenal,Guéhi,7.6,10,0,36,3,1,1,2,0,0,0,0
261,25-26-efl-cup-crystal-palace-vs-arsenal,Richards,7.0,9,0,19,2,0,0,3,1,0,0,0
263,25-26-efl-cup-crystal-palace-vs-arsenal,Clyne,6.8,4,0,11,1,2,1,0,0,0,0,0
266,25-26-efl-cup-crystal-palace-vs-arsenal,Eze,7.1,6,1,31,1,2,3,4,1,0,0,0
270,25-26-efl-cup-crystal-palace-vs-arsenal,Hughes,7.4,4,0,8,3,0,1,0,0,0,0,0
273,25-26-efl-cup-crystal-palace-vs-arsenal,Wharton,7.6,14,0,36,6,3,1,7,1,0,0,0
276,25-26-efl-cup-crystal-palace-vs-arsenal,Devenny,6.6,6,0,7,0,0,1,5,0,0,0,0
283,25-26-efl-cup-crystal-palace-vs-arsenal,Mateta,7.7,14,1,18,2,0,0,5,4,0,0,0
284,25-26-efl-cup-crystal-palace-vs-arsenal,Nketiah,6.4,5,0,7,0,0,0,5,4,0,0,0
723,25-26-efl-cup-crystal-palace-vs-arsenal,Canvot,6.8,5,0,8,1,0,0,3,0,0,0,0
732,25-26-efl-cup-crystal-palace-vs-arsenal,Uche,6.8,3,0,4,0,0,0,1,0,0,0,0
