id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
658,a,,,4.0,678,218,0,0,0,0,0.0,517,186,0,0,0.0,541,201,0,0,0.0,467,181,0.0,0.0,0,5214,166,3264,216,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,202,0.0,514,200,0.0,479,187,0.0,536,202,,,,13,0.0
426,u,0.0,0.0,4.5,386,234,0,0,0,0,0.0,593,253,0,0,0.0,588,241,0,0,0.0,542,205,0.0,0.0,0,1220,0,5953,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,237,0.0,578,241,0.0,556,232,0.0,584,239,,,,13,0.0
477,a,,,4.0,625,180,0,0,0,0,1.4,182,71,0,0,0.0,494,168,0,0,0.0,416,145,0.0,0.0,0,88519,733,88033,2330,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,171,0.0,468,169,0.0,429,152,0.0,491,171,,,,13,0.0
534,i,0.0,0.0,4.8,319,209,0,0,-2,2,0.0,580,241,0,0,0.0,652,292,0,0,0.0,623,268,0.0,0.0,0,1364,20,6147,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,291,0.0,645,292,0.0,631,286,0.0,650,291,,,,13,0.0
1,u,0.0,0.0,5.4,138,82,0,0,-1,1,0.0,632,279,0,0,0.0,678,309,0,0,0.0,667,299,0.0,0.0,0,439,0,2739,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679,309,0.0,678,309,0.0,673,307,0.0,679,309,,,,13,0.0
2,a,100.0,100.0,6.8,32,15,0,0,-2,2,0.9,215,36,8,1,0.7,455,48,0,31,1.0,257,32,0.1,1.2,0,60121,1190,224801,2030,2.0,2.0,0.87,0.12,0.99,2.44,0.34,0.05,0.39,0.97,24.4,361,35,63.6,212,28,82.0,150,31,16.9,278,31,,,,13,0.0
3,d,75.0,75.0,6.2,66,3,0,0,2,-2,25.4,10,3,60,9,4.6,28,2,4,210,5.7,25,3,0.9,9.7,2,2717203,149025,1512440,40502,5.0,5.0,1.76,0.5,2.26,12.5,0.15,0.04,0.19,1.03,313.4,29,8,68.2,203,54,215.0,52,1,59.7,64,10,,,,13,0.0
4,a,100.0,100.0,7.9,13,5,0,0,-1,1,10.3,38,10,52,6,4.3,41,13,7,197,2.3,139,20,0.3,6.6,1,2082290,38973,2524660,32172,3.3,3.3,5.16,1.13,6.29,13.47,0.43,0.09,0.52,1.12,266.2,57,8,142.1,108,8,383.0,11,6,79.1,31,7,,,3.0,13,13.333333333333334
5,u,0.0,0.0,4.0,640,65,0,0,0,0,0.0,556,68,0,0,0.0,507,57,0,0,0.0,431,49,0.0,0.0,0,0,0,3847,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,57,0.0,482,36,0.0,443,27,0.0,504,57,,,,13,0.0
6,a,100.0,100.0,5.5,121,11,0,0,0,0,2.7,110,46,31,1,2.8,146,39,0,119,3.0,97,24,0.5,5.6,0,415624,27821,239498,10916,4.0,4.0,0.51,0.37,0.88,9.67,0.05,0.04,0.09,1.01,132.4,199,78,151.7,98,20,96.0,131,19,37.8,145,38,,,,13,0.0
7,a,,,4.7,326,213,0,0,-3,3,0.2,343,117,6,2,1.2,346,168,0,34,0.7,276,142,0.1,1.3,0,20954,873,36408,649,1.7,1.7,0.04,0.25,0.29,2.76,0.01,0.08,0.09,0.86,16.6,387,183,38.6,268,162,3.0,369,201,5.8,365,183,,,,13,0.0
8,a,,,4.8,315,38,0,0,-2,2,0.2,400,144,5,1,0.8,445,147,0,2,0.7,285,82,0.1,1.0,0,8823,199,18551,372,1.7,1.7,0.0,0.0,0.0,4.07,0.0,0.0,0.0,2.56,26.2,358,128,1.0,415,148,0.0,630,226,2.7,401,134,,,,13,0.0
9,a,100.0,100.0,6.8,35,18,-1,1,-2,2,3.1,103,30,47,0,4.3,40,19,4,160,2.7,121,57,0.4,6.9,1,610220,4463,626407,48861,3.7,3.7,2.01,1.85,3.86,8.52,0.27,0.25,0.52,1.13,205.4,109,38,169.8,84,63,265.0,35,20,64.0,51,33,,,,13,0.0
12,a,,,4.5,430,261,0,0,0,0,0.4,273,90,12,1,1.7,277,126,0,45,2.3,132,61,0.5,2.7,0,59912,5410,40732,3225,3.3,3.3,0.15,0.19,0.34,0.71,0.21,0.26,0.47,0.98,51.2,316,153,28.5,294,174,41.0,231,131,12.1,311,151,,,,13,0.0
539,a,100.0,100.0,4.5,467,74,0,0,0,0,2.4,123,20,0,0,0.0,642,60,0,0,0.0,604,57,0.0,0.0,0,473347,13214,259610,12998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637,58,0.0,634,58,0.0,614,56,0.0,639,58,,,,13,0.0
541,a,,,7.1,24,10,1,-1,6,-6,23.3,13,3,77,2,5.9,10,6,16,362,10.0,3,1,1.4,10.8,2,2653278,285196,418608,51561,10.0,10.0,3.24,2.36,5.6,21.82,0.27,0.2,0.47,1.84,406.8,9,2,348.1,17,1,359.0,15,8,111.4,5,2,2.0,3.0,3.0,13,66.66666666666667
542,a,,,4.4,478,88,0,0,-1,1,0.2,352,127,18,0,1.6,289,94,1,66,2.3,130,38,0.5,4.1,0,19058,995,18849,1234,2.3,2.3,0.46,0.07,0.53,15.7,0.05,0.01,0.06,1.78,195.2,124,49,29.4,291,87,49.0,214,56,27.4,214,64,,,,13,0.0
543,a,,,4.3,537,120,0,0,-2,2,0.2,402,146,4,0,0.7,453,150,0,8,0.7,272,76,0.2,0.9,0,5111,188,13943,316,0.7,0.7,0.08,0.08,0.16,3.67,0.03,0.03,0.06,1.56,40.8,334,116,16.0,326,103,15.0,302,96,7.2,345,111,,,,13,0.0
544,a,,,4.8,306,202,0,0,-2,2,0.0,520,202,14,0,1.6,298,136,0,62,0.3,342,170,0.1,2.9,0,3844,78,4821,259,0.3,0.3,0.28,0.12,0.4,6.0,0.1,0.04,0.14,2.06,52.8,314,151,41.5,259,156,14.0,311,169,10.9,320,158,,,,13,0.0
545,u,0.0,0.0,5.0,219,48,0,0,0,0,0.1,440,61,0,0,0.0,668,67,0,0,0.0,653,65,0.0,0.0,0,7594,0,32634,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668,66,0.0,664,65,0.0,659,64,0.0,668,66,,,,13,0.0
546,u,0.0,0.0,4.5,443,69,0,0,0,0,1.6,157,29,0,0,0.0,622,56,0,0,0.0,583,53,0.0,0.0,0,86763,0,474986,4864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616,53,0.0,613,53,0.0,593,51,0.0,618,53,,,,13,0.0
547,i,0.0,0.0,4.4,530,314,0,0,-1,1,0.0,514,197,0,0,0.0,573,235,0,0,0.0,526,199,0.0,0.0,0,6332,1091,5341,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,231,0.0,561,235,0.0,536,225,0.0,569,233,,,,13,0.0
17,a,100.0,100.0,10.4,4,3,2,-2,4,-4,36.9,4,3,98,18,8.2,2,2,16,382,11.0,2,2,1.1,9.4,4,4121055,564243,3496955,12387,12.0,12.0,3.62,4.77,8.39,9.31,0.33,0.44,0.77,0.86,468.4,4,3,521.4,1,1,497.0,3,2,148.5,2,2,1.0,,1.0,13,66.66666666666667
18,a,100.0,100.0,6.0,80,6,0,0,0,0,22.7,15,5,31,1,2.6,169,47,1,166,3.3,80,17,0.6,5.2,0,955942,33104,2740660,63817,4.3,4.3,0.0,0.6,0.6,11.16,0.0,0.05,0.05,0.99,197.4,119,45,38.5,269,78,10.0,330,110,24.8,234,72,,,,13,0.0
20,d,75.0,,5.0,193,120,0,0,0,0,0.9,212,65,39,0,3.2,95,43,5,210,3.3,76,40,0.7,7.8,0,240620,829,198336,12235,3.2,4.3,0.57,0.51,1.08,12.05,0.05,0.05,0.1,1.07,239.8,74,25,136.1,117,86,46.0,221,126,42.4,126,74,,,,13,0.0
22,i,0.0,0.0,4.8,309,37,0,0,-2,2,0.0,546,191,1,0,1.0,407,137,0,2,0.0,621,226,0.0,0.2,0,1335,26,7134,46,0.0,0.0,0.18,0.0,0.18,0.04,2.7,0.0,2.7,0.6,0.4,455,156,0.3,424,152,9.0,336,112,1.0,438,149,,,,13,0.0
23,a,100.0,100.0,6.8,31,16,0,0,-2,2,1.8,148,45,46,12,3.5,75,33,5,163,5.3,26,15,0.8,6.8,1,340164,13723,405044,4634,6.3,6.3,2.43,0.74,3.17,6.68,0.29,0.09,0.38,0.79,199.8,117,42,178.2,74,58,241.0,38,23,61.7,58,37,,,4.0,13,6.666666666666667
24,i,0.0,0.0,6.1,74,5,-1,1,-4,4,2.9,106,44,27,0,3.0,123,30,0,112,0.3,362,115,0.0,4.4,0,144879,79,905729,18666,0.0,0.0,0.13,0.32,0.45,9.87,0.02,0.04,0.06,1.28,128.4,204,79,55.3,229,60,29.0,258,78,21.3,249,81,,,,13,0.0
