id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
271,i,0.0,,5.0,260,164,0,0,0,0,0.0,642,276,45,0,1.3,323,153,0,246,0.0,376,106,0.0,9.0,0,0,0,0,0,0.0,,1.12,1.55,2.67,25.74,0.07,0.09,0.16,1.5,219.2,236,113,314.1,115,82,145.0,186,110,68.2,202,107,5.0,,,0,,Daichi,Kamada,Kamada,Knee injury - Expected back 24 Aug,2025-08-10T22:30:04.831701+00:00,1545.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,4.0,1.0,0.0,15.0,173.0,,,,0.0,0.17,1.57,0.87,10.08
272,a,,,5.0,230,145,0,0,0,0,0.1,536,195,58,0,1.8,271,123,2,326,0.0,346,87,0.0,11.6,0,0,0,0,0,1.0,,1.07,1.75,2.82,33.55,0.04,0.07,0.11,1.33,401.4,155,70,190.2,181,123,197.0,154,100,78.7,171,93,,,,0,,Jefferson,Lerma Solís,Lerma,,,2270.0,0.0,1.0,6.0,36.0,0.0,0.0,0.0,9.0,0.0,0.0,26.0,327.0,,,,0.0,0.24,1.43,1.03,12.96
273,a,,,5.0,327,202,0,0,0,0,0.6,224,75,42,0,2.1,232,102,0,244,0.0,443,144,0.0,8.4,0,0,0,0,0,1.0,,0.38,2.17,2.55,19.34,0.03,0.15,0.18,1.32,261.2,217,104,381.4,95,71,69.0,246,135,71.2,193,101,3.0,,,0,,Adam,Wharton,Wharton,,,1314.0,0.0,2.0,4.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,185.0,,,,0.0,0.27,1.44,1.1,12.67
276,a,,,4.5,464,249,0,0,0,0,2.0,123,41,34,0,1.5,300,140,1,129,0.0,235,23,0.0,7.6,0,0,0,0,0,0.5,,0.77,0.41,1.18,9.3,0.14,0.07,0.21,1.69,138.8,283,133,101.8,236,138,90.0,230,127,33.2,277,139,,2.0,,0,,Justin,Devenny,Devenny,,,494.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,56.0,,,,0.0,0.0,1.46,0.73,10.2
283,a,,,7.5,24,11,0,0,0,0,9.3,46,10,150,0,4.1,40,12,27,576,0.0,662,65,0.0,20.0,0,0,0,0,0,1.9,,13.77,2.28,16.05,37.94,0.47,0.08,0.55,1.29,671.6,60,7,405.4,91,4,800.0,24,11,187.3,45,9,,,2.0,0,,Jean-Philippe,Mateta,Mateta,,,2642.0,14.0,2.0,9.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,114.0,,,,0.0,0.31,1.26,1.12,3.88
366,a,,,5.5,121,2,0,0,0,0,11.3,39,7,112,0,4.0,41,7,9,451,0.0,478,78,0.0,20.4,0,0,0,0,0,5.0,,0.0,0.2,0.2,27.1,0.0,0.01,0.01,0.97,628.8,72,12,13.0,333,10,0.0,642,78,64.0,211,12,,,,0,,Alisson,Becker,A.Becker,,,2508.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,78.0,28.0,0.0,,,,2.8,0.36,1.04,1.0,0.0
370,a,,,6.0,97,4,0,0,0,0,31.4,6,1,0,0,0.0,674,228,0,0,0.0,589,223,0.0,0.0,0,0,0,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674,228,0.0,674,228,0.0,673,228,0.0,674,228,,,,0,,Jeremie,Frimpong,Frimpong,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
371,a,,,6.0,113,9,0,0,0,0,7.1,61,21,134,0,3.5,90,15,10,550,0.0,605,228,0.0,22.3,0,0,0,0,0,5.0,,0.6,2.57,3.17,48.69,0.02,0.07,0.09,1.31,694.0,51,18,642.0,42,5,238.0,124,18,157.3,64,6,,,,0,,Milos,Kerkez,Kerkez,,,3336.0,2.0,6.0,9.0,45.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,207.0,,,,0.0,0.24,1.21,1.03,5.58
372,a,,,6.0,85,2,0,0,0,0,1.4,152,52,91,0,2.8,162,52,4,397,0.0,577,221,0.0,15.2,0,0,0,0,0,5.0,,1.12,4.27,5.39,26.9,0.04,0.16,0.2,0.98,395.4,159,54,668.7,38,4,182.0,165,33,124.4,97,18,4.0,,,0,,Andrew,Robertson,Robertson,,,2479.0,0.0,1.0,10.0,32.0,1.0,0.0,0.0,3.0,1.0,0.0,29.0,106.0,,,,0.0,0.36,1.16,1.05,3.85
373,a,,,6.0,82,1,0,0,0,0,23.4,15,5,143,0,3.9,51,4,8,631,0.0,574,220,0.0,23.8,0,0,0,0,0,5.0,,2.22,0.98,3.2,36.13,0.06,0.03,0.09,0.98,932.6,12,2,206.6,170,37,299.0,104,10,143.7,79,9,,3.0,,0,,Virgil,van Dijk,Virgil,,,3330.0,3.0,1.0,14.0,38.0,0.0,0.0,0.0,5.0,0.0,0.0,37.0,300.0,,,,0.0,0.38,1.03,1.0,8.11
374,a,,,5.5,145,16,0,0,0,0,2.9,96,31,106,0,3.4,99,21,4,487,0.0,502,204,0.0,19.3,0,0,0,0,0,4.3,,1.8,0.91,2.71,26.67,0.06,0.03,0.09,0.94,578.0,98,34,161.4,198,52,133.0,193,53,87.6,150,43,,,,0,,Ibrahima,Konaté,Konaté,,,2561.0,1.0,2.0,11.0,28.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,197.0,,,,0.0,0.39,0.98,1.05,6.92
381,a,,,14.5,1,1,0,0,0,0,54.6,3,2,344,0,9.1,1,1,55,1133,0.0,685,304,0.0,23.7,0,0,0,0,0,5.0,,24.7,8.99,33.69,37.83,0.66,0.24,0.9,1.01,1577.0,1,1,1199.2,3,3,1985.0,1,1,476.0,1,1,,4.0,1.0,0,,Mohamed,Salah,M.Salah,,,3374.0,29.0,18.0,15.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,136.0,,,,0.0,0.4,1.07,1.01,3.63
382,a,,,8.5,11,7,0,0,0,0,35.1,4,3,0,0,0.0,683,304,0,0,0.0,676,300,0.0,0.0,0,0,0,0,0,3.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683,304,0.0,683,304,0.0,683,304,0.0,683,304,,,,0,,Florian,Wirtz,Wirtz,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
384,a,,,7.5,27,16,0,0,0,0,7.2,60,20,127,0,3.6,83,42,22,572,0.0,665,292,0.0,16.9,0,0,0,0,0,3.5,,7.12,3.76,10.87,21.51,0.33,0.18,0.51,1.01,597.0,91,39,517.7,66,53,686.0,39,25,180.3,51,37,,,2.0,0,,Cody,Gakpo,Gakpo,,,1921.0,10.0,5.0,5.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,136.0,,,,0.0,0.23,1.17,1.08,6.37
386,a,,,6.5,59,41,0,0,0,0,1.6,144,48,122,0,3.5,91,45,8,578,0.0,623,261,0.0,18.8,0,0,0,0,0,3.2,,2.89,5.57,8.46,24.21,0.1,0.19,0.29,0.84,653.4,64,24,731.3,29,27,357.0,87,60,174.1,57,41,1.0,5.0,3.0,0,,Alexis,Mac Allister,Mac Allister,,,2597.0,5.0,6.0,14.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,30.0,300.0,,,,0.0,0.49,0.83,1.04,10.4
387,a,,,6.5,62,43,0,0,0,0,2.1,119,39,143,0,4.0,42,21,14,605,0.0,626,263,0.0,22.0,0,0,0,0,0,3.2,,6.94,6.06,13.0,26.78,0.25,0.22,0.47,0.97,589.8,92,40,794.8,19,18,601.0,49,32,198.1,33,26,5.0,2.0,,0,,Dominik,Szoboszlai,Szoboszlai,,,2485.0,6.0,10.0,12.0,29.0,0.0,0.0,0.0,6.0,0.0,0.0,29.0,199.0,,,,0.0,0.43,1.05,1.05,7.21
388,a,,,5.5,147,96,0,0,0,0,0.1,469,155,87,0,2.6,175,75,4,396,0.0,504,187,0.0,15.8,0,0,0,0,0,3.0,,4.34,1.46,5.8,23.35,0.23,0.08,0.31,1.23,397.2,158,73,343.7,104,75,400.0,79,55,113.6,115,71,,,,0,,Curtis,Jones,C.Jones,,,1702.0,3.0,5.0,6.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,160.0,,,,0.0,0.32,1.43,1.0,8.46
389,a,,,5.5,177,114,0,0,0,0,0.2,402,131,33,0,1.8,275,126,3,120,0.0,534,205,0.0,6.0,0,0,0,0,0,3.0,,1.78,0.64,2.42,6.14,0.45,0.16,0.61,1.54,118.6,292,140,145.8,207,127,143.0,187,111,40.4,256,132,,,,0,,Harvey,Elliott,Elliott,,,359.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,26.0,,,,0.0,0.0,1.5,0.5,6.52
392,a,,,5.0,234,149,0,0,0,0,0.1,513,183,21,0,1.1,334,158,0,82,0.0,350,91,0.0,4.2,0,0,0,0,0,2.5,,0.0,0.09,0.09,4.25,0.0,0.03,0.03,1.48,57.6,326,152,38.2,296,158,6.0,331,172,10.0,332,161,,,,0,,Endo,Wataru,Endo,,,259.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,,,,0.0,0.0,1.74,0.35,14.25
661,a,,,8.5,12,5,0,0,0,0,14.4,29,7,0,0,0.0,684,72,0,0,0.0,677,69,0.0,0.0,0,0,0,0,0,3.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,72,0.0,684,72,0.0,684,72,0.0,684,72,,,,0,,Hugo,Ekitiké,Ekitiké,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
