player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,gameweek
146,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,0,0.0,0.0,0,0,0,0,51,32,76.0,0.0,0,0,0.0,6,38.0,0,0,12,0,0,0,0,0,0,0,0.0,0,0.0,0,0,3,0,0.93,0.93,1,32,6,18
144,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,0,0.0,0.05,0,0,0,0,90,64,84.0,1.0,10,0,0.0,3,38.0,3,1,6,1,3,3,1,10,3,4,67.0,6,86.0,1,1,0,0,0.0,0.0,0,0,0,18
595,24-25-prem-brighton-&-hove-albion-vs-brentford,67,0,0,1,0.08,0.26,1,2,0,6,46,23,77.0,5.0,2,1,50.0,1,50.0,1,1,4,0,0,0,0,6,3,6,67.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,18
629,24-25-prem-brighton-&-hove-albion-vs-brentford,67,0,0,4,0.23,0.17,1,1,0,8,49,29,83.0,3.0,2,1,50.0,0,0.0,2,2,4,0,0,0,0,3,2,3,60.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,18
145,24-25-prem-brighton-&-hove-albion-vs-brentford,88,0,0,1,0.06,0.03,0,0,0,0,72,41,95.0,0.0,1,0,0.0,5,83.0,2,2,5,1,5,3,0,9,4,5,71.0,4,67.0,2,1,0,0,0.0,0.0,0,0,0,18
89,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,1,0.04,0.45,1,4,0,3,51,27,84.0,2.0,5,2,67.0,0,0.0,1,1,6,0,0,0,0,5,3,5,63.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,18
94,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,0,0.0,0.24,0,0,0,1,52,29,74.0,1.0,7,0,0.0,1,20.0,2,2,7,1,1,0,1,4,3,3,50.0,1,100.0,0,1,0,0,0.0,0.0,0,0,0,18
122,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,0,0.0,0.03,0,0,0,0,60,35,85.0,0.0,6,1,33.0,1,100.0,2,2,7,0,0,0,1,3,3,3,60.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,18
115,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,1,0.04,0.04,1,0,0,1,56,34,85.0,0.0,7,0,0.0,1,33.0,1,0,5,1,2,2,0,3,1,2,100.0,1,50.0,0,0,0,0,0.0,0.0,0,0,0,18
105,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,0,0.0,0.02,0,0,0,1,52,24,80.0,1.0,2,0,0.0,2,40.0,2,0,5,0,6,5,3,4,5,3,50.0,1,33.0,0,0,0,0,0.0,0.0,0,0,0,18
136,24-25-prem-brighton-&-hove-albion-vs-brentford,67,0,0,2,0.06,0.21,0,2,0,6,43,21,78.0,2.0,3,1,33.0,0,0.0,1,0,3,0,0,0,1,5,4,3,43.0,2,100.0,0,1,0,0,0.0,0.0,0,0,0,18
88,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,1,0.12,0.01,0,0,0,2,63,44,90.0,0.0,2,0,0.0,1,100.0,1,2,5,0,4,0,0,3,3,2,100.0,1,25.0,1,0,0,0,0.0,0.0,0,0,0,18
120,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,1,0.02,0.05,0,0,0,0,73,62,90.0,1.0,11,0,0.0,3,43.0,0,0,7,0,3,1,1,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,18
111,24-25-prem-brighton-&-hove-albion-vs-brentford,18,0,0,0,0.0,0.01,0,1,0,1,16,7,100.0,1.0,2,0,0.0,1,100.0,2,0,3,0,3,2,1,5,2,5,71.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,18
121,24-25-prem-brighton-&-hove-albion-vs-brentford,78,0,0,8,0.5,0.05,3,0,1,7,47,21,72.0,0.0,5,0,0.0,0,0.0,0,0,4,0,0,0,1,4,7,1,20.0,3,50.0,1,0,0,0,0.0,0.0,0,0,0,18
98,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,1,0.47,0.01,1,0,1,1,37,13,72.0,0.0,1,0,0.0,0,0.0,1,0,2,0,3,2,1,3,3,3,50.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,18
99,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,1,0.04,0.07,0,1,0,3,45,20,67.0,1.0,2,0,0.0,0,0.0,0,0,8,1,2,0,0,3,4,2,33.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,18
129,24-25-prem-brighton-&-hove-albion-vs-brentford,90,0,0,2,0.1,0.08,1,0,0,6,46,20,67.0,1.0,6,0,0.0,1,33.0,0,0,2,0,0,0,0,7,4,4,67.0,3,60.0,4,0,0,0,0.0,0.0,0,0,0,18
