gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,home_team_difficulty,away_team_difficulty,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_penalties_missed,away_penalties_missed,home_penalties_saved,away_penalties_saved,home_own_goals,away_own_goals,home_bonus_points,away_bonus_points
19,2024-12-30T19:45:00,7,1802.55,2.0,2.0,36,1750.13,,,True,24-25-prem-aston-villa-vs-brighton-&-hove-albion,/matches/brighton-hove-albion-vs-aston-villa/3gku1s#4506493,60.0,40.0,1.74,1.74,20.0,20.0,4.0,4.0,1.0,1.0,0.0,0.0,404.0,404.0,85.0,85.0,9.0,9.0,12.0,12.0,0.71,0.71,0.25,0.25,0.95,0.95,1.16,1.16,7.0,7.0,9.0,9.0,0.0,0.0,12.0,12.0,8.0,8.0,477.0,477.0,228.0,228.0,176.0,176.0,24.0,24.0,56.0,56.0,3.0,3.0,16.0,16.0,12.0,12.0,47.0,47.0,2.0,2.0,2.0,2.0,0.0,0.0,12.0,12.0,52.0,52.0,4.0,4.0,5.0,5.0,20.0,20.0,3.0,3.0,68.0,68.0,57.0,57.0,61.0,61.0,11.0,11.0,50.0,50.0,20.0,20.0,67.0,67.0,4506493,True,True,,,,,,,,
19,2025-01-01T17:30:00,94,1734.68,1.0,3.0,3,1985.34,,,True,24-25-prem-brentford-vs-arsenal,/matches/arsenal-vs-brentford/389pak#4506494,50.0,50.0,0.29,0.29,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,397.0,397.0,83.0,83.0,6.0,6.0,4.0,4.0,0.16,0.16,0.13,0.13,0.29,0.29,0.68,0.68,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,479.0,479.0,236.0,236.0,161.0,161.0,38.0,38.0,49.0,49.0,2.0,2.0,13.0,13.0,10.0,10.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,70.0,70.0,7.0,7.0,6.0,6.0,29.0,29.0,1.0,1.0,32.0,32.0,20.0,20.0,41.0,41.0,12.0,12.0,39.0,39.0,2.0,2.0,25.0,25.0,4506494,True,True,,,,,,,,
19,2024-12-29T17:15:00,21,1739.25,0.0,5.0,14,2001.82,,,True,24-25-prem-west-ham-united-vs-liverpool,/matches/liverpool-vs-west-ham-united/2h59kq#4506502,46.0,54.0,0.32,0.32,7.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,398.0,398.0,86.0,86.0,7.0,7.0,2.0,2.0,0.31,0.31,0.01,0.01,0.32,0.32,0.0,0.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,465.0,465.0,260.0,260.0,138.0,138.0,26.0,26.0,60.0,60.0,2.0,2.0,22.0,22.0,10.0,10.0,17.0,17.0,5.0,5.0,0.0,0.0,0.0,0.0,13.0,13.0,76.0,76.0,11.0,11.0,2.0,2.0,23.0,23.0,8.0,8.0,40.0,40.0,34.0,34.0,46.0,46.0,6.0,6.0,46.0,46.0,7.0,7.0,44.0,44.0,4506502,True,True,,,,,,,,
19,2024-12-29T15:00:00,31,1753.86,2.0,1.0,20,1572.0,,,True,24-25-prem-crystal-palace-vs-southampton,/matches/southampton-vs-crystal-palace/2rm738#4506495,46.0,54.0,1.82,1.82,19.0,19.0,10.0,10.0,4.0,4.0,3.0,3.0,292.0,292.0,77.0,77.0,18.0,18.0,8.0,8.0,1.47,1.47,0.35,0.35,1.82,1.82,1.12,1.12,3.0,3.0,6.0,6.0,0.0,0.0,12.0,12.0,7.0,7.0,378.0,378.0,129.0,129.0,163.0,163.0,23.0,23.0,40.0,40.0,3.0,3.0,13.0,13.0,15.0,15.0,25.0,25.0,2.0,2.0,2.0,2.0,0.0,0.0,14.0,14.0,74.0,74.0,10.0,10.0,1.0,1.0,32.0,32.0,2.0,2.0,56.0,56.0,41.0,41.0,52.0,52.0,15.0,15.0,38.0,38.0,4.0,4.0,44.0,44.0,4506495,True,True,,,,,,,,
19,2024-12-29T15:00:00,11,1722.28,0.0,2.0,17,1753.68,,,True,24-25-prem-everton-vs-nottingham-forest,/matches/everton-vs-nottingham-forest/2y0rvk#4506496,64.0,36.0,0.64,0.64,13.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,391.0,391.0,81.0,81.0,13.0,13.0,5.0,5.0,0.44,0.44,0.2,0.2,0.64,0.64,0.1,0.1,9.0,9.0,2.0,2.0,0.0,0.0,9.0,9.0,4.0,4.0,484.0,484.0,140.0,140.0,251.0,251.0,34.0,34.0,47.0,47.0,8.0,8.0,24.0,24.0,36.0,36.0,28.0,28.0,1.0,1.0,4.0,4.0,0.0,0.0,12.0,12.0,75.0,75.0,6.0,6.0,0.0,0.0,17.0,17.0,5.0,5.0,64.0,64.0,37.0,37.0,51.0,51.0,27.0,27.0,55.0,55.0,12.0,12.0,60.0,60.0,4506496,True,True,,,,,,,,
19,2024-12-29T15:00:00,54,1773.47,2.0,2.0,91,1771.83,,,True,24-25-prem-fulham-vs-afc-bournemouth,/matches/afc-bournemouth-vs-fulham/2uiul6#4506497,52.0,48.0,1.01,1.01,11.0,11.0,6.0,6.0,1.0,1.0,0.0,0.0,380.0,380.0,79.0,79.0,7.0,7.0,1.0,1.0,0.96,0.96,0.05,0.05,1.01,1.01,2.39,2.39,3.0,3.0,2.0,2.0,0.0,0.0,8.0,8.0,3.0,3.0,479.0,479.0,213.0,213.0,167.0,167.0,26.0,26.0,43.0,43.0,6.0,6.0,40.0,40.0,22.0,22.0,21.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,58.0,58.0,12.0,12.0,2.0,2.0,31.0,31.0,6.0,6.0,64.0,64.0,49.0,49.0,66.0,66.0,15.0,15.0,38.0,38.0,9.0,9.0,69.0,69.0,4506497,True,True,,,,,,,,
19,2024-12-29T15:00:00,6,1804.49,2.0,2.0,39,1682.08,,,True,24-25-prem-tottenham-hotspur-vs-wolverhampton-wanderers,/matches/tottenham-hotspur-vs-wolverhampton-wanderers/2fydv8#4506501,48.0,52.0,1.38,1.38,13.0,13.0,3.0,3.0,5.0,5.0,3.0,3.0,320.0,320.0,77.0,77.0,9.0,9.0,5.0,5.0,1.18,1.18,0.21,0.21,1.38,1.38,0.73,0.73,7.0,7.0,3.0,3.0,0.0,0.0,10.0,10.0,3.0,3.0,415.0,415.0,168.0,168.0,152.0,152.0,14.0,14.0,35.0,35.0,5.0,5.0,29.0,29.0,21.0,21.0,31.0,31.0,3.0,3.0,1.0,1.0,0.0,0.0,13.0,13.0,72.0,72.0,5.0,5.0,3.0,3.0,19.0,19.0,1.0,1.0,47.0,47.0,33.0,33.0,50.0,50.0,14.0,14.0,64.0,64.0,6.0,6.0,40.0,40.0,4506501,True,True,,,,,,,,
19,2024-12-29T14:30:00,13,1631.35,0.0,2.0,43,1936.16,,,True,24-25-prem-leicester-city-vs-manchester-city,/matches/leicester-city-vs-manchester-city/2akcmb#4506499,54.0,46.0,1.3,1.3,11.0,11.0,4.0,4.0,3.0,3.0,3.0,3.0,538.0,538.0,93.0,93.0,11.0,11.0,4.0,4.0,1.0,1.0,0.3,0.3,1.3,1.3,0.57,0.57,5.0,5.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,578.0,578.0,298.0,298.0,240.0,240.0,19.0,19.0,63.0,63.0,5.0,5.0,26.0,26.0,14.0,14.0,26.0,26.0,3.0,3.0,2.0,2.0,0.0,0.0,8.0,8.0,57.0,57.0,9.0,9.0,3.0,3.0,10.0,10.0,3.0,3.0,34.0,34.0,29.0,29.0,53.0,53.0,5.0,5.0,45.0,45.0,9.0,9.0,60.0,60.0,4506499,True,True,,,,,,,,
19,2024-12-30T19:45:00,40,1586.19,2.0,0.0,8,1883.69,,,True,24-25-prem-ipswich-town-vs-chelsea,/matches/chelsea-vs-ipswich-town/2sbq85#4506498,24.0,76.0,1.58,1.58,9.0,9.0,6.0,6.0,2.0,2.0,1.0,1.0,144.0,144.0,63.0,63.0,9.0,9.0,4.0,4.0,0.72,0.72,0.07,0.07,0.79,0.79,2.42,2.42,1.0,1.0,2.0,2.0,0.0,0.0,8.0,8.0,1.0,1.0,227.0,227.0,89.0,89.0,55.0,55.0,19.0,19.0,34.0,34.0,2.0,2.0,29.0,29.0,10.0,10.0,15.0,15.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,41.0,41.0,6.0,6.0,8.0,8.0,26.0,26.0,4.0,4.0,39.0,39.0,24.0,24.0,52.0,52.0,15.0,15.0,48.0,48.0,3.0,3.0,43.0,43.0,4506498,True,True,,,,,,,,
19,2024-12-30T20:00:00,1,1767.69,0.0,2.0,4,1829.32,,,True,24-25-prem-manchester-united-vs-newcastle-united,/matches/manchester-united-vs-newcastle-united/3hddo2#4506500,53.0,47.0,0.9,0.9,10.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,508.0,508.0,87.0,87.0,13.0,13.0,2.0,2.0,0.58,0.58,0.32,0.32,0.9,0.9,0.0,0.0,5.0,5.0,5.0,5.0,1.0,1.0,7.0,7.0,3.0,3.0,587.0,587.0,267.0,267.0,241.0,241.0,27.0,27.0,51.0,51.0,2.0,2.0,18.0,18.0,14.0,14.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,16.0,62.0,62.0,8.0,8.0,4.0,4.0,10.0,10.0,2.0,2.0,47.0,47.0,37.0,37.0,49.0,49.0,10.0,10.0,53.0,53.0,4.0,4.0,29.0,29.0,4506500,True,True,,,,,,,,
