id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
10,Benjamin,White,White,a,,,5.5,132,15,7.6,57,22,6.7,26,12,2,0,0,0,0,77131,70933,1.2,3.6,6.7,6.7,6.7,27,12,100.0,100.0,64,31,57,11,117,35,66,16,,,,,,,,0.06,0.1,0.16,0.31,0.0,0.67,0.33,1.0,5.0,3,2,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,78397.0,73102.0,0.0,0.0,0.02999999999999997,0.02999999999999997,0.39,15.800000000000004,5.100000000000001,10.0,3.0999999999999996,2.0,4.0,4.0,6.0
17,Mikel,Merino Zazón,Merino,a,,,5.9,89,58,0.5,260,87,0.7,326,150,0,0,0,-1,1,1416,7256,0.1,0.3,0.7,0.7,0.7,381,180,,,295,126,258,136,163,80,282,124,,,,,,,,0.27,0.04,0.31,0.51,0.0,0.0,0.0,0.0,11.74,3,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1429.0,7303.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,1.0999999999999996,0.0,0.10000000000000009,0.0,0.0,0.0,0.0
51,George,Hemmings,George Hemmings,a,,,4.5,539,277,1.2,172,55,2.3,153,65,3,0,0,0,0,31009,13233,0.5,1.6,2.3,2.3,2.3,171,71,,,205,82,130,79,116,60,169,77,,,,,,,,0.03,0.06,0.09,1.92,0.0,0.38,1.92,1.15,6.92,3,3,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,31403.0,13371.0,0.0,0.07,0.13999999999999999,0.21,0.21999999999999975,10.799999999999999,13.499999999999998,21.0,4.5,1.0,2.0,4.0,7.0
52,Alysson Edward Franco,da Rocha dos Santos,Alysson,a,,,5.0,360,217,0.0,503,203,0.7,312,142,1,0,0,0,0,326,457,0.1,0.4,0.7,0.7,0.7,377,177,,,299,130,266,139,275,130,321,146,,,,,,,,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,12.86,3,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,331.0,459.0,0.0,0.0,0.0,0.0,0.35,0.20000000000000018,1.8,0.0,0.19999999999999996,0.0,0.0,1.0,1.0
53,Johan,Manzambi,Manzambi,i,Knee injury - Expected back 12 Sep,,5.9,110,70,0.1,394,146,0.0,639,279,0,0,0,-1,1,292,1327,0.0,0.0,0.0,0.0,0.0,639,279,0.0,0.0,636,280,638,280,636,279,638,280,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Joao,Gomes,Gomes,s,Suspended until 19 Sep,,5.5,155,94,0.0,521,212,-0.7,654,291,0,0,0,0,0,85,367,-0.1,-0.4,0.0,0.0,-2.0,654,291,0.0,0.0,352,164,217,115,615,264,316,142,,,,,,,,0.0,0.02,0.02,5.95,0.0,0.0,9.23,2.31,16.15,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Ollie,Watkins,Watkins,u,Has joined Al Hilal permanently,,7.8,13,4,3.3,96,14,0.0,653,78,0,0,0,-2,2,0,93487,0.0,0.0,0.0,0.0,0.0,653,78,0.0,0.0,654,78,654,78,654,78,654,78,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Tammy,Abraham,Abraham,a,,,5.5,130,34,0.2,363,55,0.7,321,38,1,0,0,0,0,2908,1837,0.1,0.4,0.7,0.7,1.0,344,39,100.0,100.0,342,37,274,34,607,70,344,39,,,,,,,,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,3.75,3,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2938.0,1854.0,0.0,0.0,0.0,0.0,0.35,2.0,0.9999999999999998,0.0,0.30000000000000004,1.0,0.0,0.0,1.0
160,Alejandro,Garnacho Ferreyra,Garnacho,a,,,5.9,107,68,0.4,272,90,1.0,281,129,1,0,0,-1,1,1097,5814,0.2,0.5,1.0,1.0,1.0,360,167,,,351,163,252,133,634,277,340,156,,,,,,,,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,5.81,3,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1114.0,5888.0,0.0,0.0,0.0,0.0,0.35,1.0,1.6,0.0,0.3,0.0,0.0,0.0,0.0
166,Nicolas,Jackson,N.Jackson,a,,,6.5,43,11,1.1,175,26,1.3,240,26,2,0,0,0,0,21627,11331,0.2,0.6,1.3,1.3,2.0,223,24,,,302,30,149,14,119,23,225,25,,,,,,,,0.14,0.32,0.46,0.72,0.0,0.58,0.58,1.17,2.92,3,2,84.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,22233.0,11428.0,0.0,0.24,0.44000000000000006,0.68,0.21999999999999997,1.2000000000000002,17.5,20.0,3.8999999999999995,0.0,0.0,2.0,2.0
