match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-prem-afc-bournemouth-vs-leeds-united,27,16,,True,97,Evanilson,block,corner,head,0.0359,,4.8,60.9,47.2,19,low-right
25-26-prem-afc-bournemouth-vs-leeds-united,28,10,,True,97,Evanilson,miss,throw-in-set-piece,right-foot,0.0775,,5.7,64.2,66.1,9.7,left
25-26-prem-aston-villa-vs-sunderland,1,90,7,True,50,Buendía,miss,regular,right-foot,0.0142,,43.3,45,5.5,23.6,right
25-26-prem-aston-villa-vs-sunderland,2,90,6,True,50,Buendía,miss,free-kick,right-foot,0.0582,,25.3,58.2,42.9,66.7,high-right
25-26-prem-aston-villa-vs-sunderland,3,90,3,True,808,Abraham,goal,assisted,right-foot,0.5016,0.8128,4.2,46.8,48.4,7.6,low-centre
25-26-prem-aston-villa-vs-sunderland,4,90,3,False,544,Diarra,save,fast-break,right-foot,0.6755,0.4579,15,51.5,51.9,20.3,high-left
25-26-prem-aston-villa-vs-sunderland,5,90,,False,668,Xhaka,miss,corner,left-foot,0.0139,,12.6,85,51.3,59.7,close-high
25-26-prem-aston-villa-vs-sunderland,6,87,,False,560,Isidor,goal,fast-break,right-foot,0.5974,0.8039,13.3,55.9,47.1,4.4,low-right
25-26-prem-aston-villa-vs-sunderland,7,86,,False,532,Hume,goal,regular,right-foot,0.1021,0.5648,4.5,30.8,47.5,27.8,high-right
25-26-prem-aston-villa-vs-sunderland,8,82,,True,50,Buendía,save,assisted,right-foot,0.0196,0.0235,24.2,66.4,49.6,27.2,high-centre
25-26-prem-aston-villa-vs-sunderland,9,82,,True,40,Mings,save,set-piece,left-foot,0.0679,0.1154,4.1,37.9,51.3,15.2,low-centre
25-26-prem-aston-villa-vs-sunderland,10,76,,False,547,E.Le Fée,save,assisted,left-foot,0.047,0.1504,12.6,30.9,53.4,22.2,high-left
25-26-prem-aston-villa-vs-sunderland,11,68,,False,730,Brobbey,save,assisted,right-foot,0.0838,0.102,9.7,33.3,50.6,1.3,low-centre
25-26-prem-aston-villa-vs-sunderland,12,65,,True,64,Watkins,block,assisted,right-foot,0.204,,5.2,45.6,49,19,low-centre
25-26-prem-aston-villa-vs-sunderland,13,56,,True,47,Rogers,block,assisted,right-foot,0.0733,,14.9,52.5,51.6,19,low-centre
25-26-prem-aston-villa-vs-sunderland,14,56,,True,55,Barkley,save,assisted,left-foot,0.0559,0.1197,4.8,34.5,51.2,1.3,low-centre
25-26-prem-aston-villa-vs-sunderland,15,56,,True,64,Watkins,miss,assisted,right-foot,0.14,,12.9,52.5,77,5.6,left
25-26-prem-aston-villa-vs-sunderland,16,47,,True,47,Rogers,goal,fast-break,left-foot,0.4279,0.8324,11.3,40.5,45.6,3.2,low-right
25-26-prem-aston-villa-vs-sunderland,17,42,,False,552,Sadiki,block,set-piece,right-foot,0.1222,,14.2,46.8,47.9,19,low-right
25-26-prem-aston-villa-vs-sunderland,18,36,,True,64,Watkins,goal,assisted,head,0.5052,0.4867,4.8,53.2,50.1,25.3,high-centre
25-26-prem-aston-villa-vs-sunderland,19,34,,True,59,Onana,block,assisted,right-foot,0.0157,,27.2,64.9,50.3,19,low-centre
25-26-prem-aston-villa-vs-sunderland,20,15,,True,36,Cash,miss,corner,right-foot,0.0094,,33,52.3,47.1,90.3,high
25-26-prem-aston-villa-vs-sunderland,21,15,,True,59,Onana,post,corner,head,0.1859,,5,52,49.8,40.5,high
25-26-prem-aston-villa-vs-sunderland,22,9,,False,551,Rigg,goal,assisted,left-foot,0.0492,0.788,13.6,65.2,54.4,17.7,low-left
25-26-prem-aston-villa-vs-sunderland,23,5,,False,547,E.Le Fée,save,assisted,right-foot,0.0165,0.0096,13.5,19.2,50,7,low-centre
25-26-prem-aston-villa-vs-sunderland,24,4,,False,551,Rigg,miss,assisted,left-foot,0.0494,,9.8,65.5,42.7,5.6,close-right
25-26-prem-aston-villa-vs-sunderland,25,2,,True,64,Watkins,goal,assisted,head,0.2715,0.8876,3.5,45.7,53.3,26.6,high-left
25-26-prem-brentford-vs-fulham,1,90,4,False,424,Bobb,miss,set-piece,left-foot,0.0246,,14.7,55,71.1,31.9,left
25-26-prem-brentford-vs-fulham,2,90,4,False,318,Bassey,block,set-piece,head,0.0267,,11.5,53.9,50.9,19,low-centre
25-26-prem-brentford-vs-fulham,3,90,2,False,318,Bassey,miss,throw-in-set-piece,head,0.0164,,3.5,27.8,61,13.9,left
25-26-prem-brentford-vs-fulham,4,90,1,True,106,Collins,miss,corner,head,0.2053,,4,47.9,39.2,33.3,right
25-26-prem-brentford-vs-fulham,5,90,,True,83,O.Dango,save,assisted,left-foot,0.1924,0.1263,8.4,49,49.7,18.4,low-centre
25-26-prem-brentford-vs-fulham,6,89,,True,107,Lewis-Potter,block,throw-in-set-piece,head,0.298,,4,47.4,46.1,23.6,high-right
25-26-prem-brentford-vs-fulham,7,85,,True,121,Damsgaard,miss,corner,head,0.016,,5.1,30.3,59.7,34.7,left
25-26-prem-brentford-vs-fulham,8,78,,False,329,Wilson,miss,assisted,right-foot,0.2739,,8.2,61.7,96.8,4.2,left
25-26-prem-brentford-vs-fulham,9,76,,True,106,Collins,miss,corner,head,0.0768,,7.4,43.6,39.8,4.2,right
25-26-prem-brentford-vs-fulham,10,66,,True,121,Damsgaard,miss,assisted,left-foot,0.1546,,15.7,45.6,58,25,close-left
25-26-prem-brentford-vs-fulham,11,66,,True,120,Schade,save,assisted,head,0.0668,0.0832,9.4,50.1,48.9,13.9,low-centre
25-26-prem-brentford-vs-fulham,12,64,,False,328,Sessegnon,block,assisted,right-foot,0.1019,,13.3,34,48.1,12.5,low-right
25-26-prem-brentford-vs-fulham,13,58,,True,83,O.Dango,save,assisted,left-foot,0.0481,0.0202,15.1,64.5,50.1,24.7,high-centre
25-26-prem-brentford-vs-fulham,14,50,,False,332,Lukić,miss,assisted,left-foot,0.0845,,18.1,42.5,70.9,97.2,high-left
25-26-prem-brentford-vs-fulham,15,45,1,True,107,Lewis-Potter,miss,corner,right-foot,0.0743,,8.5,45,45.7,72.2,high
25-26-prem-brentford-vs-fulham,16,43,,False,318,Bassey,block,throw-in-set-piece,left-foot,0.0294,,18.4,55.7,50.7,19,low-centre
25-26-prem-brentford-vs-fulham,17,40,,True,120,Schade,block,corner,head,0.0903,,5.2,42.7,47.2,2.8,low-right
25-26-prem-brentford-vs-fulham,18,35,,False,324,Iwobi,block,assisted,right-foot,0.0329,,20.3,32.9,50.7,19,low-centre
25-26-prem-brentford-vs-fulham,19,32,,False,328,Sessegnon,miss,assisted,left-foot,0.0757,,10.8,39.1,53.3,88.9,high
25-26-prem-brentford-vs-fulham,20,29,,False,317,Andersen,block,assisted,left-foot,0.0632,,13.3,35.8,45.5,8.3,low-right
25-26-prem-brentford-vs-fulham,21,18,,True,83,O.Dango,save,assisted,right-foot,0.0289,0.0418,21.7,43.2,48.1,10.8,low-right
25-26-prem-brentford-vs-fulham,22,14,,True,136,Thiago,block,assisted,right-foot,0.0486,,13.9,39.7,47.8,19,low-right
25-26-prem-brentford-vs-fulham,23,10,,False,329,Wilson,block,assisted,left-foot,0.0453,,15.3,65.2,53.4,19.4,low-left
25-26-prem-brentford-vs-fulham,24,10,,True,136,Thiago,miss,corner,head,0.1288,,6,54.1,42.4,22.2,close-right
25-26-prem-brighton-hove-albion-vs-chelsea,1,90,1,True,178,Welbeck,goal,assisted,right-foot,0.2891,0.7641,8.7,41.3,47.4,22.8,high-right
25-26-prem-brighton-hove-albion-vs-chelsea,2,89,,False,241,Caicedo,block,assisted,right-foot,0.0327,,26.2,45,48.9,19,low-centre
25-26-prem-brighton-hove-albion-vs-chelsea,3,80,,False,252,Marc Guiu,block,regular,right-foot,0.0845,,15.6,44.8,51.7,19,low-centre
25-26-prem-brighton-hove-albion-vs-chelsea,4,76,,False,453,Garnacho,miss,assisted,right-foot,0.0625,,14.5,36.2,42,13.9,close-right
25-26-prem-brighton-hove-albion-vs-chelsea,5,71,,True,783,Groß,save,regular,right-foot,0.0598,,14.3,48.3,54.7,19,low-left
25-26-prem-brighton-hove-albion-vs-chelsea,6,70,,False,453,Garnacho,block,assisted,right-foot,0.1131,,8.9,53.6,48.1,19,low-right
25-26-prem-brighton-hove-albion-vs-chelsea,7,67,,True,151,Van Hecke,miss,corner,head,0.1206,,4,58.7,40.5,11.1,right
25-26-prem-brighton-hove-albion-vs-chelsea,8,66,,True,148,F.Kadıoğlu,save,assisted,right-foot,0.0348,0.2695,24.4,37.1,54.1,19,low-left
25-26-prem-brighton-hove-albion-vs-chelsea,9,65,,True,148,F.Kadıoğlu,save,fast-break,right-foot,0.0815,0.7947,13.8,38,46.1,3.2,low-right
25-26-prem-brighton-hove-albion-vs-chelsea,10,62,,True,157,K. Mitoma,miss,corner,right-foot,0.0397,,12.6,36,41,29.2,close-right
25-26-prem-brighton-hove-albion-vs-chelsea,11,56,,True,163,Hinshelwood,goal,fast-break,right-foot,0.2023,0.4531,12.6,45.5,52.3,2.5,low-left
25-26-prem-brighton-hove-albion-vs-chelsea,12,54,,True,157,K. Mitoma,miss,assisted,left-foot,0.0921,,9.8,35.2,40.3,9.7,right
25-26-prem-brighton-hove-albion-vs-chelsea,13,47,,False,244,Lavia,miss,assisted,right-foot,0.048,,21,41.8,45,61.1,high
25-26-prem-brighton-hove-albion-vs-chelsea,14,41,,False,226,Chalobah,block,corner,right-foot,0.0356,,21.6,51.2,49.3,19,low-centre
25-26-prem-brighton-hove-albion-vs-chelsea,15,22,,True,160,Minteh,block,assisted,left-foot,0.0207,,10.4,70.3,50.3,19,low-centre
25-26-prem-brighton-hove-albion-vs-chelsea,16,18,,True,163,Hinshelwood,save,assisted,right-foot,0.8236,,8.2,50.7,48.4,19,low-centre
25-26-prem-brighton-hove-albion-vs-chelsea,17,16,,True,158,Georginio,miss,assisted,left-foot,0.0796,,14,59.7,60,83.3,high-left
25-26-prem-brighton-hove-albion-vs-chelsea,18,15,,True,151,Van Hecke,save,assisted,head,0.039,0.0689,12.1,52.5,49.6,36.1,high-centre
25-26-prem-brighton-hove-albion-vs-chelsea,19,11,,True,158,Georginio,block,assisted,left-foot,0.0442,,19.4,36.9,49.4,19,low-centre
25-26-prem-brighton-hove-albion-vs-chelsea,20,3,,True,148,F.Kadıoğlu,goal,corner,right-foot,0.1143,0.4511,8.8,58.7,50.6,0.6,low-centre
25-26-prem-brighton-hove-albion-vs-chelsea,21,3,,True,157,K. Mitoma,save,assisted,right-foot,0.1506,0.4055,9.9,37.2,52.5,31.6,high-left
25-26-prem-burnley-vs-manchester-city,1,90,2,False,418,Doku,block,assisted,right-foot,0.0579,,19.9,53.6,49.4,19,low-centre
25-26-prem-burnley-vs-manchester-city,2,90,2,False,417,Cherki,block,assisted,left-foot,0.0497,,12.5,62,49.3,19,low-centre
25-26-prem-burnley-vs-manchester-city,3,90,,False,411,O'Reilly,save,assisted,left-foot,0.2985,0.9552,6.5,50.5,53.2,9.5,low-left
25-26-prem-burnley-vs-manchester-city,4,90,,False,417,Cherki,miss,assisted,left-foot,0.0706,,9.8,62,91.6,41.7,high-left
25-26-prem-burnley-vs-manchester-city,5,89,,False,430,Haaland,save,regular,left-foot,0.0994,0.0765,10.7,46.1,49.4,10.8,low-centre
25-26-prem-burnley-vs-manchester-city,6,89,,False,416,Bernardo,block,assisted,left-foot,0.0943,,18.6,53,48.8,19,low-centre
25-26-prem-burnley-vs-manchester-city,7,86,,False,423,N.Gonzalez,miss,corner,right-foot,0.0248,,17.4,61.4,60.7,8.3,left
25-26-prem-burnley-vs-manchester-city,8,84,,False,417,Cherki,block,assisted,left-foot,0.049,,12.5,68.7,48,19,low-right
25-26-prem-burnley-vs-manchester-city,9,80,,False,430,Haaland,miss,assisted,right-foot,0.2088,,9.2,54.4,51.1,90.3,high
25-26-prem-burnley-vs-manchester-city,10,76,,True,217,Foster,miss,fast-break,left-foot,0.0408,,16.6,59.9,74.6,20.8,left
25-26-prem-burnley-vs-manchester-city,11,71,,False,417,Cherki,miss,corner,right-foot,0.0231,,24.1,50.2,71.4,11.1,left
25-26-prem-burnley-vs-manchester-city,12,70,,False,415,Savinho,save,assisted,left-foot,0.1358,0.1433,7.6,66.4,50.1,19,low-centre
25-26-prem-burnley-vs-manchester-city,13,61,,True,614,Ward-Prowse,block,regular,right-foot,0.0283,,23.4,60.2,48.3,19,low-centre
25-26-prem-burnley-vs-manchester-city,14,61,,True,192,Hartman,miss,set-piece,left-foot,0.0043,,56.9,87.3,63,83.3,high-left
25-26-prem-burnley-vs-manchester-city,15,59,,False,418,Doku,miss,assisted,right-foot,0.0356,,21.7,62.4,51.3,91.7,high
25-26-prem-burnley-vs-manchester-city,16,55,,False,430,Haaland,post,regular,right-foot,0.1833,,10.2,58.9,55.4,6.3,left
25-26-prem-burnley-vs-manchester-city,17,51,,True,210,Tchaouna,block,regular,left-foot,0.0079,,26.8,73.6,50.8,19,low-centre
25-26-prem-burnley-vs-manchester-city,18,49,,False,82,Semenyo,miss,fast-break,right-foot,0.1746,,7.9,64.4,45.4,83.3,high
25-26-prem-burnley-vs-manchester-city,19,47,,False,82,Semenyo,block,assisted,left-foot,0.0998,,15,56.5,48.7,19,low-centre
25-26-prem-burnley-vs-manchester-city,20,45,1,True,190,Ekdal,block,set-piece,left-foot,0.0442,,2.5,38.5,53.8,6.9,low-left
25-26-prem-burnley-vs-manchester-city,21,43,,False,402,Aït-Nouri,save,corner,left-foot,0.0197,0.0578,22.2,54.7,51.4,12.7,low-centre
25-26-prem-burnley-vs-manchester-city,22,35,,False,402,Aït-Nouri,miss,assisted,right-foot,0.0488,,11.1,30.3,40.8,75,high-right
25-26-prem-burnley-vs-manchester-city,23,29,,True,215,Flemming,miss,fast-break,left-foot,0.0715,,14.2,38.2,61.2,95.8,high-left
25-26-prem-burnley-vs-manchester-city,24,28,,False,411,O'Reilly,save,assisted,left-foot,0.0817,0.0911,18.3,50.6,52.3,11.4,low-left
25-26-prem-burnley-vs-manchester-city,25,25,,False,417,Cherki,save,assisted,right-foot,0.047,0.0962,21.2,41.1,53.3,3.2,low-left
25-26-prem-burnley-vs-manchester-city,26,25,,False,411,O'Reilly,save,corner,head,0.0377,0.2219,2.7,38,54.2,5.1,low-left
25-26-prem-burnley-vs-manchester-city,27,20,,False,416,Bernardo,block,regular,left-foot,0.0724,,18.7,50.9,49.5,19,low-centre
25-26-prem-burnley-vs-manchester-city,28,19,,False,417,Cherki,block,assisted,left-foot,0.0687,,12,57.7,48.7,19,low-centre
25-26-prem-burnley-vs-manchester-city,29,16,,True,215,Flemming,miss,assisted,right-foot,0.2011,,12.7,58.3,60.2,2.8,left
25-26-prem-burnley-vs-manchester-city,30,9,,False,417,Cherki,block,corner,left-foot,0.0498,,13.4,63.6,48.6,19,low-centre
25-26-prem-burnley-vs-manchester-city,31,8,,False,430,Haaland,block,assisted,left-foot,0.1056,,11,55.5,49.8,19,low-centre
25-26-prem-burnley-vs-manchester-city,32,7,,True,192,Hartman,block,assisted,right-foot,0.1055,,7,41.5,52.6,19,low-left
25-26-prem-burnley-vs-manchester-city,33,5,,False,430,Haaland,goal,assisted,left-foot,0.3832,0.6934,8.6,37.4,46.6,7.6,low-right
25-26-prem-burnley-vs-manchester-city,34,4,,False,411,O'Reilly,miss,regular,left-foot,0.0947,,14.5,54.4,47.4,83.3,high
25-26-prem-burnley-vs-manchester-city,35,4,,False,417,Cherki,save,assisted,left-foot,0.4904,0.8505,8.5,51.9,46.8,23.4,high-right
25-26-prem-burnley-vs-manchester-city,36,3,,True,200,Anthony,save,fast-break,right-foot,0.0662,0.4808,15.5,34.4,45.9,20.3,high-right
25-26-prem-burnley-vs-manchester-city,37,2,,False,416,Bernardo,block,assisted,left-foot,0.0908,,13.8,59.5,51.4,19,low-centre
25-26-prem-chelsea-vs-manchester-united,1,86,,True,235,Palmer,block,assisted,left-foot,0.0469,,18.7,38,50.1,19,low-centre
25-26-prem-chelsea-vs-manchester-united,2,84,,True,241,Caicedo,miss,assisted,right-foot,0.0305,,25.4,62.6,58.5,9.7,close-left
25-26-prem-chelsea-vs-manchester-united,3,76,,True,453,Garnacho,block,assisted,right-foot,0.0459,,13.7,39,47.2,19,low-right
25-26-prem-chelsea-vs-manchester-united,4,73,,True,453,Garnacho,block,assisted,right-foot,0.0288,,23.7,45.4,50.1,19,low-centre
25-26-prem-chelsea-vs-manchester-united,5,73,,True,230,Fofana,save,corner,head,0.0177,0.1034,8.8,42.7,51.2,33.5,high-centre
25-26-prem-chelsea-vs-manchester-united,6,72,,True,453,Garnacho,block,corner,right-foot,0.1085,,13.1,52.6,49.3,19,low-centre
25-26-prem-chelsea-vs-manchester-united,7,72,,True,236,Neto,block,assisted,left-foot,0.0326,,16,66.7,51.9,19,low-left
25-26-prem-chelsea-vs-manchester-united,8,71,,True,235,Palmer,block,set-piece,left-foot,0.0257,,18.9,49.2,48.5,19,low-centre
25-26-prem-chelsea-vs-manchester-united,9,71,,True,235,Palmer,block,free-kick,left-foot,0.0785,,23.5,44.1,50.4,19,low-centre
25-26-prem-chelsea-vs-manchester-united,10,67,,True,230,Fofana,block,corner,head,0.0748,,6.7,55,46.9,19,low-right
25-26-prem-chelsea-vs-manchester-united,11,66,,True,236,Neto,block,assisted,left-foot,0.0351,,19.4,47.7,52.4,19,low-left
25-26-prem-chelsea-vs-manchester-united,12,62,,True,235,Palmer,miss,assisted,left-foot,0.1851,,13.1,52.3,40.5,2.8,right
25-26-prem-chelsea-vs-manchester-united,13,57,,True,250,Delap,block,assisted,left-foot,0.1028,,11.5,53.9,48.7,19,low-centre
25-26-prem-chelsea-vs-manchester-united,14,56,,True,250,Delap,post,assisted,head,0.2244,,7.9,49.3,53.2,39.2,high
25-26-prem-chelsea-vs-manchester-united,15,54,,False,450,Cunha,block,assisted,right-foot,0.0262,,25.4,44.5,50.1,19,low-centre
25-26-prem-chelsea-vs-manchester-united,16,52,,False,449,B.Fernandes,miss,fast-break,left-foot,0.0435,,24.9,46.6,41,18.1,close-right
25-26-prem-chelsea-vs-manchester-united,17,52,,True,241,Caicedo,block,assisted,right-foot,0.0266,,25.4,49.7,48.5,19,low-centre
25-26-prem-chelsea-vs-manchester-united,18,43,,False,450,Cunha,goal,assisted,right-foot,0.1912,0.7931,9.6,51.4,46.5,22.8,high-right
25-26-prem-chelsea-vs-manchester-united,19,38,,True,237,Enzo,save,regular,right-foot,0.0848,0.5305,18.2,48.1,45.8,10.1,low-right
25-26-prem-chelsea-vs-manchester-united,20,38,,True,236,Neto,block,fast-break,left-foot,0.0427,,24.4,58.9,51,19,low-centre
25-26-prem-chelsea-vs-manchester-united,21,33,,True,237,Enzo,miss,throw-in-set-piece,right-foot,0.1122,,11.4,34.4,41.7,22.2,close-right
25-26-prem-chelsea-vs-manchester-united,22,30,,True,237,Enzo,block,free-kick,right-foot,0.1773,,18.1,47.8,48.4,19,low-centre
25-26-prem-chelsea-vs-manchester-united,23,13,,True,238,Estêvão,save,assisted,right-foot,0.037,0.1096,11.5,66.5,48.4,1.3,low-centre
25-26-prem-chelsea-vs-manchester-united,24,11,,True,238,Estêvão,post,assisted,left-foot,0.0336,,14.1,70.1,55.4,12,left
25-26-prem-chelsea-vs-manchester-united,25,7,,False,681,Šeško,block,assisted,right-foot,0.0304,,28.6,48.3,49.9,19,low-centre
25-26-prem-crystal-palace-vs-west-ham-united,1,90,3,True,272,Lerma,miss,set-piece,head,0.0736,,7.2,43.6,56.6,68.1,high-left
25-26-prem-crystal-palace-vs-west-ham-united,2,90,,True,723,Canvot,miss,assisted,right-foot,0.0137,,27.1,41.7,26.9,33.3,right
25-26-prem-crystal-palace-vs-west-ham-united,3,87,,False,603,Diouf,miss,regular,left-foot,0.0104,,30,33.3,61.8,50,high-left
25-26-prem-crystal-palace-vs-west-ham-united,4,79,,False,791,Taty,save,assisted,right-foot,0.037,0.0201,16.6,66.6,49.5,5.1,low-centre
25-26-prem-crystal-palace-vs-west-ham-united,5,78,,True,272,Lerma,miss,assisted,right-foot,0.0215,,24,57.7,43.2,9.7,close-right
25-26-prem-crystal-palace-vs-west-ham-united,6,68,,False,606,Mavropanos,save,corner,head,0.01,0.0162,16,45.6,51,15.2,low-centre
25-26-prem-crystal-palace-vs-west-ham-united,7,60,,True,272,Lerma,save,set-piece,head,0.0217,0.0491,12,44.4,47.2,11.4,low-right
25-26-prem-crystal-palace-vs-west-ham-united,8,57,,False,785,P. Felipe,block,regular,right-foot,0.021,,13.4,70,48.8,19,low-centre
25-26-prem-crystal-palace-vs-west-ham-united,9,51,,False,624,Bowen,miss,regular,left-foot,0.0437,,18.7,65.6,61.7,9.7,left
25-26-prem-crystal-palace-vs-west-ham-united,10,45,1,True,258,Mitchell,miss,fast-break,left-foot,0.0365,,13.6,33.3,37.8,8.3,right
25-26-prem-crystal-palace-vs-west-ham-united,11,44,,False,606,Mavropanos,save,corner,head,0.1056,0.1548,8.5,54.6,50.6,19,low-centre
25-26-prem-crystal-palace-vs-west-ham-united,12,42,,True,654,Strand Larsen,block,assisted,right-foot,0.0268,,17.6,63,53.3,19,low-left
25-26-prem-crystal-palace-vs-west-ham-united,13,39,,False,791,Taty,save,throw-in-set-piece,right-foot,0.1418,,9.6,50.3,51.4,18.1,low-centre
25-26-prem-crystal-palace-vs-west-ham-united,14,28,,False,615,Summerville,block,fast-break,right-foot,0.1197,,12.4,41.1,46.4,19,low-right
25-26-prem-crystal-palace-vs-west-ham-united,15,26,,True,580,Johnson,miss,fast-break,right-foot,0.0562,,22.9,49.5,43.2,11.1,close-right
25-26-prem-crystal-palace-vs-west-ham-united,16,20,,True,580,Johnson,miss,assisted,head,0.319,,7.7,51.4,61.2,22.2,left
25-26-prem-crystal-palace-vs-west-ham-united,17,14,,False,791,Taty,miss,fast-break,right-foot,0.1208,,15.3,60.4,46.1,91.7,high
25-26-prem-crystal-palace-vs-west-ham-united,18,7,,True,654,Strand Larsen,miss,assisted,right-foot,0.1118,,10.5,40.7,59.8,13.9,left
25-26-prem-everton-vs-liverpool,1,90,10,False,373,Virgil,goal,corner,head,0.2528,0.3046,4.4,50,51.2,17.7,low-centre
25-26-prem-everton-vs-liverpool,2,90,9,False,387,Szoboszlai,block,assisted,right-foot,0.0358,,26.6,46.4,54.3,19,low-left
25-26-prem-everton-vs-liverpool,3,90,8,False,686,Ngumoha,miss,assisted,right-foot,0.0463,,9.9,29.1,48.6,59.7,close-high
25-26-prem-everton-vs-liverpool,4,83,,False,390,Gravenberch,miss,assisted,right-foot,0.0255,,24.4,32.3,47.7,66.7,high
25-26-prem-everton-vs-liverpool,5,77,,False,686,Ngumoha,block,assisted,right-foot,0.0503,,10.3,31.5,49.1,19,low-centre
25-26-prem-everton-vs-liverpool,6,76,,True,303,Garner,miss,assisted,right-foot,0.0211,,28.7,40.7,52.4,80.6,high
25-26-prem-everton-vs-liverpool,7,69,,True,311,Beto,miss,throw-in-set-piece,head,0.0491,,9.9,47.2,4.7,41.7,high-right
25-26-prem-everton-vs-liverpool,8,66,,False,372,Robertson,miss,assisted,left-foot,0.03,,22.5,30.3,42.4,19.4,close-right
25-26-prem-everton-vs-liverpool,9,64,,True,299,Ndiaye,save,fast-break,left-foot,0.0674,0.1041,7.4,33.3,53.1,13.9,low-left
25-26-prem-everton-vs-liverpool,10,61,,False,384,Gakpo,save,assisted,head,0.0214,,10.9,36.2,46.7,19,low-right
25-26-prem-everton-vs-liverpool,11,60,,True,300,McNeil,miss,assisted,left-foot,0.0266,,26.3,64.5,57.3,70.8,high-left
25-26-prem-everton-vs-liverpool,12,59,,False,384,Gakpo,miss,regular,right-foot,0.0318,,24.8,47.9,60.7,8.3,left
