match_id,team_side,team_code,player_id,player_name,position,jersey_number,is_starting,formation,lineup_status
25-26-efl-cup-arsenal-vs-chelsea,away,8,,R. Sánchez,G,1,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,233,J. Acheampong,D,34,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,226,T. Chalobah,D,23,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,230,W. Fofana,D,29,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,,M. Cucurella,D,3,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,,A. Santos,M,17,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,237,E. Fernández,M,8,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,238,Estêvão,M,41,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,,J. Pedro,M,20,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,,P. Neto,M,7,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,,M. Guiu,F,38,True,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,229,B. Badiashile,D,5,False,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,,A. Garnacho,F,49,False,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,672,J. Hato,D,21,False,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,232,T. Adarabioyo,D,4,False,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,,S. Mheuka,F,62,False,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,,F. Jørgensen,G,12,False,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,247,D. Essugo,M,14,False,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,168,F. Buonanotte,M,40,False,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,away,8,243,T. George,F,32,False,4-2-3-1,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,,K. Arrizabalaga,G,13,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,,B. White,D,4,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,6,W. Saliba,D,2,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,,G. Magalhaes,D,6,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,8,J. Timber,D,12,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,17,M. Ødegaard,M,8,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,,M. Zubimendi,M,36,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,21,D. Rice,M,41,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,16,B. Saka,F,7,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,666,V. Gyökeres,F,14,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,20,L. Trossard,F,19,True,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,,G. Martinelli,F,11,False,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,,M. Merino,M,23,False,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,31,G. Jesus,F,9,False,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,30,K. Havertz,F,29,False,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,,D. Raya,G,1,False,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,10,M. Lewis-Skelly,D,49,False,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,266,E. Eze,M,10,False,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,24,C. Nørgaard,M,16,False,4-3-3,confirmed
25-26-efl-cup-arsenal-vs-chelsea,home,3,18,N. Madueke,F,20,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,469,N. Pope,G,1,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,497,L. Miley,D,67,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,684,M. Thiaw,D,12,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,475,S. Botman,D,4,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,473,L. Hall,D,3,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,52,J. Ramsey,M,41,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,,B. Guimarães,M,39,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,490,Joelinton,M,7,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,489,J. Murphy,F,23,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,135,Y. Wissa,F,9,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,485,A. Gordon,F,10,True,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,487,H. Barnes,M,11,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,491,S. Tonali,M,8,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,486,A. Elanga,F,20,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,714,N. Woltemade,F,27,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,478,K. Trippier,D,2,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,674,A. Ramsdale,G,32,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,481,A. Murphy,D,37,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,494,J. Willock,M,28,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,away,4,501,S. Neave,F,62,False,4-3-3,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,182,J. Trafford,G,1,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,407,M. Nunes,D,27,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,406,A. Khusanov,D,45,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,794,M. Alleyne,D,68,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,405,N. Aké,D,6,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,411,N. O’Reilly,M,33,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,82,A. Semenyo,M,42,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,414,P. Foden,M,47,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,,B. Silva,M,20,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,418,J. Doku,M,11,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,430,E. Haaland,F,9,True,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,410,R. Lewis,D,82,False,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,,Rodri,M,16,False,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,427,T. Reijnders,M,4,False,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,417,R. Cherki,M,10,False,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,402,R. Aït-Nouri,D,21,False,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,736,G. Donnarumma,G,25,False,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,763,C. Gray,M,59,False,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,739,D. Mukasa,M,63,False,4-1-4-1,confirmed
25-26-efl-cup-manchester-city-vs-newcastle-united,home,43,742,R. McAidoo,F,56,False,4-1-4-1,confirmed
